condition_id,icd10_code,condition_name,icd10_category,chapter_code,chapter_title,long_description,is_billable,search_name,source
10018,I80.201,Phlbts and thombophlb of unsp deep vessels of r low extrem,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of unspecified deep vessels of right lower extremity,1,phlbts and thombophlb of unsp deep vessels of r low extrem,CMS_ICD-10-CM_tabular_order
10019,I80.202,Phlbts and thombophlb of unsp deep vessels of l low extrem,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of unspecified deep vessels of left lower extremity,1,phlbts and thombophlb of unsp deep vessels of l low extrem,CMS_ICD-10-CM_tabular_order
10020,I80.203,"Phlbts and thombophlb of unsp deep vessels of low extrm, bi",health_factors,XXI,Factors influencing health status,"Phlebitis and thrombophlebitis of unspecified deep vessels of lower extremities, bilateral",1,"phlbts and thombophlb of unsp deep vessels of low extrm, bi",CMS_ICD-10-CM_tabular_order
10021,I80.209,Phlbts and thombophlb of unsp deep vessels of unsp low extrm,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of unspecified deep vessels of unspecified lower extremity,1,phlbts and thombophlb of unsp deep vessels of unsp low extrm,CMS_ICD-10-CM_tabular_order
10022,I80.211,Phlebitis and thrombophlebitis of right iliac vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of right iliac vein,1,phlebitis and thrombophlebitis of right iliac vein,CMS_ICD-10-CM_tabular_order
10023,I80.212,Phlebitis and thrombophlebitis of left iliac vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of left iliac vein,1,phlebitis and thrombophlebitis of left iliac vein,CMS_ICD-10-CM_tabular_order
10024,I80.213,"Phlebitis and thrombophlebitis of iliac vein, bilateral",health_factors,XXI,Factors influencing health status,"Phlebitis and thrombophlebitis of iliac vein, bilateral",1,"phlebitis and thrombophlebitis of iliac vein, bilateral",CMS_ICD-10-CM_tabular_order
10025,I80.219,Phlebitis and thrombophlebitis of unspecified iliac vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of unspecified iliac vein,1,phlebitis and thrombophlebitis of unspecified iliac vein,CMS_ICD-10-CM_tabular_order
10026,I80.221,Phlebitis and thrombophlebitis of right popliteal vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of right popliteal vein,1,phlebitis and thrombophlebitis of right popliteal vein,CMS_ICD-10-CM_tabular_order
10027,I80.222,Phlebitis and thrombophlebitis of left popliteal vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of left popliteal vein,1,phlebitis and thrombophlebitis of left popliteal vein,CMS_ICD-10-CM_tabular_order
10028,I80.223,"Phlebitis and thrombophlebitis of popliteal vein, bilateral",health_factors,XXI,Factors influencing health status,"Phlebitis and thrombophlebitis of popliteal vein, bilateral",1,"phlebitis and thrombophlebitis of popliteal vein, bilateral",CMS_ICD-10-CM_tabular_order
10029,I80.229,Phlebitis and thrombophlebitis of unspecified popliteal vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of unspecified popliteal vein,1,phlebitis and thrombophlebitis of unspecified popliteal vein,CMS_ICD-10-CM_tabular_order
10030,I80.231,Phlebitis and thrombophlebitis of right tibial vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of right tibial vein,1,phlebitis and thrombophlebitis of right tibial vein,CMS_ICD-10-CM_tabular_order
10031,I80.232,Phlebitis and thrombophlebitis of left tibial vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of left tibial vein,1,phlebitis and thrombophlebitis of left tibial vein,CMS_ICD-10-CM_tabular_order
10032,I80.233,"Phlebitis and thrombophlebitis of tibial vein, bilateral",health_factors,XXI,Factors influencing health status,"Phlebitis and thrombophlebitis of tibial vein, bilateral",1,"phlebitis and thrombophlebitis of tibial vein, bilateral",CMS_ICD-10-CM_tabular_order
10033,I80.239,Phlebitis and thrombophlebitis of unspecified tibial vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of unspecified tibial vein,1,phlebitis and thrombophlebitis of unspecified tibial vein,CMS_ICD-10-CM_tabular_order
10034,I80.241,Phlebitis and thrombophlebitis of right peroneal vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of right peroneal vein,1,phlebitis and thrombophlebitis of right peroneal vein,CMS_ICD-10-CM_tabular_order
10035,I80.242,Phlebitis and thrombophlebitis of left peroneal vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of left peroneal vein,1,phlebitis and thrombophlebitis of left peroneal vein,CMS_ICD-10-CM_tabular_order
10036,I80.243,"Phlebitis and thrombophlebitis of peroneal vein, bilateral",health_factors,XXI,Factors influencing health status,"Phlebitis and thrombophlebitis of peroneal vein, bilateral",1,"phlebitis and thrombophlebitis of peroneal vein, bilateral",CMS_ICD-10-CM_tabular_order
10037,I80.249,Phlebitis and thrombophlebitis of unspecified peroneal vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of unspecified peroneal vein,1,phlebitis and thrombophlebitis of unspecified peroneal vein,CMS_ICD-10-CM_tabular_order
10038,I80.251,Phlebitis and thrombophlebitis of right calf muscular vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of right calf muscular vein,1,phlebitis and thrombophlebitis of right calf muscular vein,CMS_ICD-10-CM_tabular_order
10039,I80.252,Phlebitis and thrombophlebitis of left calf muscular vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of left calf muscular vein,1,phlebitis and thrombophlebitis of left calf muscular vein,CMS_ICD-10-CM_tabular_order
10040,I80.253,"Phlebitis and thombophlb of calf muscular vein, bilateral",health_factors,XXI,Factors influencing health status,"Phlebitis and thrombophlebitis of calf muscular vein, bilateral",1,"phlebitis and thombophlb of calf muscular vein, bilateral",CMS_ICD-10-CM_tabular_order
10041,I80.259,Phlebitis and thombophlb of unspecified calf muscular vein,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of unspecified calf muscular vein,1,phlebitis and thombophlb of unspecified calf muscular vein,CMS_ICD-10-CM_tabular_order
10042,I80.291,Phlebitis and thombophlb of deep vessels of r low extrem,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of other deep vessels of right lower extremity,1,phlebitis and thombophlb of deep vessels of r low extrem,CMS_ICD-10-CM_tabular_order
10043,I80.292,Phlebitis and thombophlb of deep vessels of l low extrem,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of other deep vessels of left lower extremity,1,phlebitis and thombophlb of deep vessels of l low extrem,CMS_ICD-10-CM_tabular_order
10044,I80.293,"Phlebitis and thombophlb of deep vessels of low extrm, bi",health_factors,XXI,Factors influencing health status,"Phlebitis and thrombophlebitis of other deep vessels of lower extremity, bilateral",1,"phlebitis and thombophlb of deep vessels of low extrm, bi",CMS_ICD-10-CM_tabular_order
10045,I80.299,Phlebitis and thombophlb of deep vessels of unsp low extrm,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of other deep vessels of unspecified lower extremity,1,phlebitis and thombophlb of deep vessels of unsp low extrm,CMS_ICD-10-CM_tabular_order
10046,I80.3,"Phlebitis and thrombophlebitis of lower extremities, unsp",health_factors,XXI,Factors influencing health status,"Phlebitis and thrombophlebitis of lower extremities, unspecified",1,"phlebitis and thrombophlebitis of lower extremities, unsp",CMS_ICD-10-CM_tabular_order
10047,I80.8,Phlebitis and thrombophlebitis of other sites,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of other sites,1,phlebitis and thrombophlebitis of other sites,CMS_ICD-10-CM_tabular_order
10048,I80.9,Phlebitis and thrombophlebitis of unspecified site,health_factors,XXI,Factors influencing health status,Phlebitis and thrombophlebitis of unspecified site,1,phlebitis and thrombophlebitis of unspecified site,CMS_ICD-10-CM_tabular_order
10049,I81,Portal vein thrombosis,circulatory,IX,Diseases of the circulatory system,Portal vein thrombosis,1,portal vein thrombosis,CMS_ICD-10-CM_tabular_order
10050,I82.0,Budd-Chiari syndrome,health_factors,XXI,Factors influencing health status,Budd-Chiari syndrome,1,budd-chiari syndrome,CMS_ICD-10-CM_tabular_order
10051,I82.1,Thrombophlebitis migrans,health_factors,XXI,Factors influencing health status,Thrombophlebitis migrans,1,thrombophlebitis migrans,CMS_ICD-10-CM_tabular_order
10052,I82.210,Acute embolism and thrombosis of superior vena cava,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of superior vena cava,1,acute embolism and thrombosis of superior vena cava,CMS_ICD-10-CM_tabular_order
10053,I82.211,Chronic embolism and thrombosis of superior vena cava,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of superior vena cava,1,chronic embolism and thrombosis of superior vena cava,CMS_ICD-10-CM_tabular_order
10054,I82.220,Acute embolism and thrombosis of inferior vena cava,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of inferior vena cava,1,acute embolism and thrombosis of inferior vena cava,CMS_ICD-10-CM_tabular_order
10055,I82.221,Chronic embolism and thrombosis of inferior vena cava,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of inferior vena cava,1,chronic embolism and thrombosis of inferior vena cava,CMS_ICD-10-CM_tabular_order
10056,I82.290,Acute embolism and thrombosis of other thoracic veins,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of other thoracic veins,1,acute embolism and thrombosis of other thoracic veins,CMS_ICD-10-CM_tabular_order
10057,I82.291,Chronic embolism and thrombosis of other thoracic veins,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of other thoracic veins,1,chronic embolism and thrombosis of other thoracic veins,CMS_ICD-10-CM_tabular_order
10058,I82.3,Embolism and thrombosis of renal vein,health_factors,XXI,Factors influencing health status,Embolism and thrombosis of renal vein,1,embolism and thrombosis of renal vein,CMS_ICD-10-CM_tabular_order
10059,I82.401,Acute embolism and thombos unsp deep veins of r low extrem,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified deep veins of right lower extremity,1,acute embolism and thombos unsp deep veins of r low extrem,CMS_ICD-10-CM_tabular_order
10060,I82.402,Acute embolism and thombos unsp deep veins of l low extrem,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified deep veins of left lower extremity,1,acute embolism and thombos unsp deep veins of l low extrem,CMS_ICD-10-CM_tabular_order
10061,I82.403,"Acute embolism and thombos unsp deep veins of low extrm, bi",health_factors,XXI,Factors influencing health status,"Acute embolism and thrombosis of unspecified deep veins of lower extremity, bilateral",1,"acute embolism and thombos unsp deep veins of low extrm, bi",CMS_ICD-10-CM_tabular_order
10062,I82.409,Acute embolism and thombos unsp deep vn unsp lower extremity,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified deep veins of unspecified lower extremity,1,acute embolism and thombos unsp deep vn unsp lower extremity,CMS_ICD-10-CM_tabular_order
10063,I82.411,Acute embolism and thrombosis of right femoral vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of right femoral vein,1,acute embolism and thrombosis of right femoral vein,CMS_ICD-10-CM_tabular_order
10064,I82.412,Acute embolism and thrombosis of left femoral vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of left femoral vein,1,acute embolism and thrombosis of left femoral vein,CMS_ICD-10-CM_tabular_order
10065,I82.413,"Acute embolism and thrombosis of femoral vein, bilateral",health_factors,XXI,Factors influencing health status,"Acute embolism and thrombosis of femoral vein, bilateral",1,"acute embolism and thrombosis of femoral vein, bilateral",CMS_ICD-10-CM_tabular_order
10066,I82.419,Acute embolism and thrombosis of unspecified femoral vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified femoral vein,1,acute embolism and thrombosis of unspecified femoral vein,CMS_ICD-10-CM_tabular_order
10067,I82.421,Acute embolism and thrombosis of right iliac vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of right iliac vein,1,acute embolism and thrombosis of right iliac vein,CMS_ICD-10-CM_tabular_order
10068,I82.422,Acute embolism and thrombosis of left iliac vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of left iliac vein,1,acute embolism and thrombosis of left iliac vein,CMS_ICD-10-CM_tabular_order
10069,I82.423,"Acute embolism and thrombosis of iliac vein, bilateral",health_factors,XXI,Factors influencing health status,"Acute embolism and thrombosis of iliac vein, bilateral",1,"acute embolism and thrombosis of iliac vein, bilateral",CMS_ICD-10-CM_tabular_order
10070,I82.429,Acute embolism and thrombosis of unspecified iliac vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified iliac vein,1,acute embolism and thrombosis of unspecified iliac vein,CMS_ICD-10-CM_tabular_order
10071,I82.431,Acute embolism and thrombosis of right popliteal vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of right popliteal vein,1,acute embolism and thrombosis of right popliteal vein,CMS_ICD-10-CM_tabular_order
10072,I82.432,Acute embolism and thrombosis of left popliteal vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of left popliteal vein,1,acute embolism and thrombosis of left popliteal vein,CMS_ICD-10-CM_tabular_order
10073,I82.433,"Acute embolism and thrombosis of popliteal vein, bilateral",health_factors,XXI,Factors influencing health status,"Acute embolism and thrombosis of popliteal vein, bilateral",1,"acute embolism and thrombosis of popliteal vein, bilateral",CMS_ICD-10-CM_tabular_order
10074,I82.439,Acute embolism and thrombosis of unspecified popliteal vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified popliteal vein,1,acute embolism and thrombosis of unspecified popliteal vein,CMS_ICD-10-CM_tabular_order
10075,I82.441,Acute embolism and thrombosis of right tibial vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of right tibial vein,1,acute embolism and thrombosis of right tibial vein,CMS_ICD-10-CM_tabular_order
10076,I82.442,Acute embolism and thrombosis of left tibial vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of left tibial vein,1,acute embolism and thrombosis of left tibial vein,CMS_ICD-10-CM_tabular_order
10077,I82.443,"Acute embolism and thrombosis of tibial vein, bilateral",health_factors,XXI,Factors influencing health status,"Acute embolism and thrombosis of tibial vein, bilateral",1,"acute embolism and thrombosis of tibial vein, bilateral",CMS_ICD-10-CM_tabular_order
10078,I82.449,Acute embolism and thrombosis of unspecified tibial vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified tibial vein,1,acute embolism and thrombosis of unspecified tibial vein,CMS_ICD-10-CM_tabular_order
10079,I82.451,Acute embolism and thrombosis of right peroneal vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of right peroneal vein,1,acute embolism and thrombosis of right peroneal vein,CMS_ICD-10-CM_tabular_order
10080,I82.452,Acute embolism and thrombosis of left peroneal vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of left peroneal vein,1,acute embolism and thrombosis of left peroneal vein,CMS_ICD-10-CM_tabular_order
10081,I82.453,"Acute embolism and thrombosis of peroneal vein, bilateral",health_factors,XXI,Factors influencing health status,"Acute embolism and thrombosis of peroneal vein, bilateral",1,"acute embolism and thrombosis of peroneal vein, bilateral",CMS_ICD-10-CM_tabular_order
10082,I82.459,Acute embolism and thrombosis of unspecified peroneal vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified peroneal vein,1,acute embolism and thrombosis of unspecified peroneal vein,CMS_ICD-10-CM_tabular_order
10083,I82.461,Acute embolism and thrombosis of right calf muscular vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of right calf muscular vein,1,acute embolism and thrombosis of right calf muscular vein,CMS_ICD-10-CM_tabular_order
10084,I82.462,Acute embolism and thrombosis of left calf muscular vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of left calf muscular vein,1,acute embolism and thrombosis of left calf muscular vein,CMS_ICD-10-CM_tabular_order
10085,I82.463,"Acute embolism and thombos of calf muscular vein, bilateral",health_factors,XXI,Factors influencing health status,"Acute embolism and thrombosis of calf muscular vein, bilateral",1,"acute embolism and thombos of calf muscular vein, bilateral",CMS_ICD-10-CM_tabular_order
10086,I82.469,Acute embolism and thombos unsp calf muscular vein,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified calf muscular vein,1,acute embolism and thombos unsp calf muscular vein,CMS_ICD-10-CM_tabular_order
10087,I82.491,Acute embolism and thrombosis of deep vein of r low extrem,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of other specified deep vein of right lower extremity,1,acute embolism and thrombosis of deep vein of r low extrem,CMS_ICD-10-CM_tabular_order
10088,I82.492,Acute embolism and thrombosis of deep vein of l low extrem,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of other specified deep vein of left lower extremity,1,acute embolism and thrombosis of deep vein of l low extrem,CMS_ICD-10-CM_tabular_order
10089,I82.493,"Acute embolism and thombos of deep vein of low extrm, bi",health_factors,XXI,Factors influencing health status,"Acute embolism and thrombosis of other specified deep vein of lower extremity, bilateral",1,"acute embolism and thombos of deep vein of low extrm, bi",CMS_ICD-10-CM_tabular_order
10090,I82.499,Acute embolism and thrombosis of deep vein of unsp low extrm,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of other specified deep vein of unspecified lower extremity,1,acute embolism and thrombosis of deep vein of unsp low extrm,CMS_ICD-10-CM_tabular_order
10091,I82.4Y1,Ac emblsm and thombos unsp deep veins of r prox low extrm,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified deep veins of right proximal lower extremity,1,ac emblsm and thombos unsp deep veins of r prox low extrm,CMS_ICD-10-CM_tabular_order
10092,I82.4Y2,Ac emblsm and thombos unsp deep veins of left prox low extrm,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified deep veins of left proximal lower extremity,1,ac emblsm and thombos unsp deep veins of left prox low extrm,CMS_ICD-10-CM_tabular_order
10093,I82.4Y3,"Ac emblsm and thombos unsp deep veins of prox low extrm, bi",health_factors,XXI,Factors influencing health status,"Acute embolism and thrombosis of unspecified deep veins of proximal lower extremity, bilateral",1,"ac emblsm and thombos unsp deep veins of prox low extrm, bi",CMS_ICD-10-CM_tabular_order
10094,I82.4Y9,Acute emblsm and thombos unsp deep vn unsp prox low extrm,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified deep veins of unspecified proximal lower extremity,1,acute emblsm and thombos unsp deep vn unsp prox low extrm,CMS_ICD-10-CM_tabular_order
10095,I82.4Z1,Ac emblsm and thombos unsp deep veins of r dist low extrm,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified deep veins of right distal lower extremity,1,ac emblsm and thombos unsp deep veins of r dist low extrm,CMS_ICD-10-CM_tabular_order
10096,I82.4Z2,Ac emblsm and thombos unsp deep veins of left dist low extrm,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified deep veins of left distal lower extremity,1,ac emblsm and thombos unsp deep veins of left dist low extrm,CMS_ICD-10-CM_tabular_order
10097,I82.4Z3,"Ac emblsm and thombos unsp deep veins of dist low extrm, bi",health_factors,XXI,Factors influencing health status,"Acute embolism and thrombosis of unspecified deep veins of distal lower extremity, bilateral",1,"ac emblsm and thombos unsp deep veins of dist low extrm, bi",CMS_ICD-10-CM_tabular_order
10098,I82.4Z9,Acute emblsm and thombos unsp deep vn unsp distal low extrm,health_factors,XXI,Factors influencing health status,Acute embolism and thrombosis of unspecified deep veins of unspecified distal lower extremity,1,acute emblsm and thombos unsp deep vn unsp distal low extrm,CMS_ICD-10-CM_tabular_order
10099,I82.501,Chronic embolism and thombos unsp deep veins of r low extrem,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of unspecified deep veins of right lower extremity,1,chronic embolism and thombos unsp deep veins of r low extrem,CMS_ICD-10-CM_tabular_order
10100,I82.502,Chronic embolism and thombos unsp deep veins of l low extrem,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of unspecified deep veins of left lower extremity,1,chronic embolism and thombos unsp deep veins of l low extrem,CMS_ICD-10-CM_tabular_order
10101,I82.503,"Chronic emblsm and thombos unsp deep veins of low extrm, bi",health_factors,XXI,Factors influencing health status,"Chronic embolism and thrombosis of unspecified deep veins of lower extremity, bilateral",1,"chronic emblsm and thombos unsp deep veins of low extrm, bi",CMS_ICD-10-CM_tabular_order
10102,I82.509,Chronic embolism and thombos unsp deep vn unsp low extrm,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of unspecified deep veins of unspecified lower extremity,1,chronic embolism and thombos unsp deep vn unsp low extrm,CMS_ICD-10-CM_tabular_order
10103,I82.511,Chronic embolism and thrombosis of right femoral vein,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of right femoral vein,1,chronic embolism and thrombosis of right femoral vein,CMS_ICD-10-CM_tabular_order
10104,I82.512,Chronic embolism and thrombosis of left femoral vein,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of left femoral vein,1,chronic embolism and thrombosis of left femoral vein,CMS_ICD-10-CM_tabular_order
10105,I82.513,"Chronic embolism and thrombosis of femoral vein, bilateral",health_factors,XXI,Factors influencing health status,"Chronic embolism and thrombosis of femoral vein, bilateral",1,"chronic embolism and thrombosis of femoral vein, bilateral",CMS_ICD-10-CM_tabular_order
10106,I82.519,Chronic embolism and thrombosis of unspecified femoral vein,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of unspecified femoral vein,1,chronic embolism and thrombosis of unspecified femoral vein,CMS_ICD-10-CM_tabular_order
10107,I82.521,Chronic embolism and thrombosis of right iliac vein,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of right iliac vein,1,chronic embolism and thrombosis of right iliac vein,CMS_ICD-10-CM_tabular_order
10108,I82.522,Chronic embolism and thrombosis of left iliac vein,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of left iliac vein,1,chronic embolism and thrombosis of left iliac vein,CMS_ICD-10-CM_tabular_order
10109,I82.523,"Chronic embolism and thrombosis of iliac vein, bilateral",health_factors,XXI,Factors influencing health status,"Chronic embolism and thrombosis of iliac vein, bilateral",1,"chronic embolism and thrombosis of iliac vein, bilateral",CMS_ICD-10-CM_tabular_order
10110,I82.529,Chronic embolism and thrombosis of unspecified iliac vein,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of unspecified iliac vein,1,chronic embolism and thrombosis of unspecified iliac vein,CMS_ICD-10-CM_tabular_order
10111,I82.531,Chronic embolism and thrombosis of right popliteal vein,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of right popliteal vein,1,chronic embolism and thrombosis of right popliteal vein,CMS_ICD-10-CM_tabular_order
10112,I82.532,Chronic embolism and thrombosis of left popliteal vein,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of left popliteal vein,1,chronic embolism and thrombosis of left popliteal vein,CMS_ICD-10-CM_tabular_order
10113,I82.533,"Chronic embolism and thrombosis of popliteal vein, bilateral",health_factors,XXI,Factors influencing health status,"Chronic embolism and thrombosis of popliteal vein, bilateral",1,"chronic embolism and thrombosis of popliteal vein, bilateral",CMS_ICD-10-CM_tabular_order
10114,I82.539,Chronic embolism and thrombosis of unsp popliteal vein,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of unspecified popliteal vein,1,chronic embolism and thrombosis of unsp popliteal vein,CMS_ICD-10-CM_tabular_order
10115,I82.541,Chronic embolism and thrombosis of right tibial vein,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of right tibial vein,1,chronic embolism and thrombosis of right tibial vein,CMS_ICD-10-CM_tabular_order
10116,I82.542,Chronic embolism and thrombosis of left tibial vein,health_factors,XXI,Factors influencing health status,Chronic embolism and thrombosis of left tibial vein,1,chronic embolism and thrombosis of left tibial vein,CMS_ICD-10-CM_tabular_order
10117,I82.543,"Chronic embolism and thrombosis of tibial vein, bilateral",health_factors,XXI,Factors influencing health status,"Chronic embolism and thrombosis of tibial vein, bilateral",1,"chronic embolism and thrombosis of tibial vein, bilateral",CMS_ICD-10-CM_tabular_order
