condition_id,icd10_code,condition_name,icd10_category,chapter_code,chapter_title,long_description,is_billable,search_name,source
40031,S62.115D,"Nondisp fx of triquetrum bone, l wrs, 7thD",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of triquetrum [cuneiform] bone, left wrist, subsequent encounter for fracture with routine healing",1,"nondisp fx of triquetrum bone, l wrs, 7thd",CMS_ICD-10-CM_tabular_order
40032,S62.115G,"Nondisp fx of triquetrum bone, l wrs, 7thG",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of triquetrum [cuneiform] bone, left wrist, subsequent encounter for fracture with delayed healing",1,"nondisp fx of triquetrum bone, l wrs, 7thg",CMS_ICD-10-CM_tabular_order
40033,S62.115K,"Nondisp fx of triquetrum bone, l wrs, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of triquetrum [cuneiform] bone, left wrist, subsequent encounter for fracture with nonunion",1,"nondisp fx of triquetrum bone, l wrs, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
40034,S62.115P,"Nondisp fx of triquetrum bone, l wrs, subs for fx w malunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of triquetrum [cuneiform] bone, left wrist, subsequent encounter for fracture with malunion",1,"nondisp fx of triquetrum bone, l wrs, subs for fx w malunion",CMS_ICD-10-CM_tabular_order
40035,S62.115S,"Nondisp fx of triquetrum bone, left wrist, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of triquetrum [cuneiform] bone, left wrist, sequela",1,"nondisp fx of triquetrum bone, left wrist, sequela",CMS_ICD-10-CM_tabular_order
40036,S62.116A,"Nondisp fx of triquetrum bone, unsp wrist, init for clos fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of triquetrum [cuneiform] bone, unspecified wrist, initial encounter for closed fracture",1,"nondisp fx of triquetrum bone, unsp wrist, init for clos fx",CMS_ICD-10-CM_tabular_order
40037,S62.116B,"Nondisp fx of triquetrum bone, unsp wrist, init for opn fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of triquetrum [cuneiform] bone, unspecified wrist, initial encounter for open fracture",1,"nondisp fx of triquetrum bone, unsp wrist, init for opn fx",CMS_ICD-10-CM_tabular_order
40038,S62.116D,"Nondisp fx of triquetrum bone, unsp wrs, 7thD",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of triquetrum [cuneiform] bone, unspecified wrist, subsequent encounter for fracture with routine healing",1,"nondisp fx of triquetrum bone, unsp wrs, 7thd",CMS_ICD-10-CM_tabular_order
40039,S62.116G,"Nondisp fx of triquetrum bone, unsp wrs, 7thG",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of triquetrum [cuneiform] bone, unspecified wrist, subsequent encounter for fracture with delayed healing",1,"nondisp fx of triquetrum bone, unsp wrs, 7thg",CMS_ICD-10-CM_tabular_order
40040,S62.116K,"Nondisp fx of triquetrum bone, unsp wrs, 7thK",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of triquetrum [cuneiform] bone, unspecified wrist, subsequent encounter for fracture with nonunion",1,"nondisp fx of triquetrum bone, unsp wrs, 7thk",CMS_ICD-10-CM_tabular_order
40041,S62.116P,"Nondisp fx of triquetrum bone, unsp wrs, 7thP",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of triquetrum [cuneiform] bone, unspecified wrist, subsequent encounter for fracture with malunion",1,"nondisp fx of triquetrum bone, unsp wrs, 7thp",CMS_ICD-10-CM_tabular_order
40042,S62.116S,"Nondisp fx of triquetrum bone, unspecified wrist, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of triquetrum [cuneiform] bone, unspecified wrist, sequela",1,"nondisp fx of triquetrum bone, unspecified wrist, sequela",CMS_ICD-10-CM_tabular_order
40043,S62.121A,"Disp fx of lunate, right wrist, init for clos fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], right wrist, initial encounter for closed fracture",1,"disp fx of lunate, right wrist, init for clos fx",CMS_ICD-10-CM_tabular_order
40044,S62.121B,"Disp fx of lunate, right wrist, init for opn fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], right wrist, initial encounter for open fracture",1,"disp fx of lunate, right wrist, init for opn fx",CMS_ICD-10-CM_tabular_order
40045,S62.121D,"Disp fx of lunate, right wrist, subs for fx w routn heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], right wrist, subsequent encounter for fracture with routine healing",1,"disp fx of lunate, right wrist, subs for fx w routn heal",CMS_ICD-10-CM_tabular_order
40046,S62.121G,"Disp fx of lunate, right wrist, subs for fx w delay heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], right wrist, subsequent encounter for fracture with delayed healing",1,"disp fx of lunate, right wrist, subs for fx w delay heal",CMS_ICD-10-CM_tabular_order
40047,S62.121K,"Disp fx of lunate, right wrist, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], right wrist, subsequent encounter for fracture with nonunion",1,"disp fx of lunate, right wrist, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
40048,S62.121P,"Disp fx of lunate, right wrist, subs for fx w malunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], right wrist, subsequent encounter for fracture with malunion",1,"disp fx of lunate, right wrist, subs for fx w malunion",CMS_ICD-10-CM_tabular_order
40049,S62.121S,"Displaced fracture of lunate, right wrist, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], right wrist, sequela",1,"displaced fracture of lunate, right wrist, sequela",CMS_ICD-10-CM_tabular_order
40050,S62.122A,"Disp fx of lunate, left wrist, init for clos fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], left wrist, initial encounter for closed fracture",1,"disp fx of lunate, left wrist, init for clos fx",CMS_ICD-10-CM_tabular_order
40051,S62.122B,"Disp fx of lunate, left wrist, init encntr for open fracture",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], left wrist, initial encounter for open fracture",1,"disp fx of lunate, left wrist, init encntr for open fracture",CMS_ICD-10-CM_tabular_order
40052,S62.122D,"Disp fx of lunate, left wrist, subs for fx w routn heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], left wrist, subsequent encounter for fracture with routine healing",1,"disp fx of lunate, left wrist, subs for fx w routn heal",CMS_ICD-10-CM_tabular_order
40053,S62.122G,"Disp fx of lunate, left wrist, subs for fx w delay heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], left wrist, subsequent encounter for fracture with delayed healing",1,"disp fx of lunate, left wrist, subs for fx w delay heal",CMS_ICD-10-CM_tabular_order
40054,S62.122K,"Disp fx of lunate, left wrist, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], left wrist, subsequent encounter for fracture with nonunion",1,"disp fx of lunate, left wrist, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
40055,S62.122P,"Disp fx of lunate, left wrist, subs for fx w malunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], left wrist, subsequent encounter for fracture with malunion",1,"disp fx of lunate, left wrist, subs for fx w malunion",CMS_ICD-10-CM_tabular_order
40056,S62.122S,"Displaced fracture of lunate, left wrist, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], left wrist, sequela",1,"displaced fracture of lunate, left wrist, sequela",CMS_ICD-10-CM_tabular_order
40057,S62.123A,"Disp fx of lunate, unsp wrist, init for clos fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], unspecified wrist, initial encounter for closed fracture",1,"disp fx of lunate, unsp wrist, init for clos fx",CMS_ICD-10-CM_tabular_order
40058,S62.123B,"Disp fx of lunate, unsp wrist, init encntr for open fracture",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], unspecified wrist, initial encounter for open fracture",1,"disp fx of lunate, unsp wrist, init encntr for open fracture",CMS_ICD-10-CM_tabular_order
40059,S62.123D,"Disp fx of lunate, unsp wrist, subs for fx w routn heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], unspecified wrist, subsequent encounter for fracture with routine healing",1,"disp fx of lunate, unsp wrist, subs for fx w routn heal",CMS_ICD-10-CM_tabular_order
40060,S62.123G,"Disp fx of lunate, unsp wrist, subs for fx w delay heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], unspecified wrist, subsequent encounter for fracture with delayed healing",1,"disp fx of lunate, unsp wrist, subs for fx w delay heal",CMS_ICD-10-CM_tabular_order
40061,S62.123K,"Disp fx of lunate, unsp wrist, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], unspecified wrist, subsequent encounter for fracture with nonunion",1,"disp fx of lunate, unsp wrist, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
40062,S62.123P,"Disp fx of lunate, unsp wrist, subs for fx w malunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], unspecified wrist, subsequent encounter for fracture with malunion",1,"disp fx of lunate, unsp wrist, subs for fx w malunion",CMS_ICD-10-CM_tabular_order
40063,S62.123S,"Displaced fracture of lunate, unspecified wrist, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lunate [semilunar], unspecified wrist, sequela",1,"displaced fracture of lunate, unspecified wrist, sequela",CMS_ICD-10-CM_tabular_order
40064,S62.124A,"Nondisp fx of lunate, right wrist, init for clos fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], right wrist, initial encounter for closed fracture",1,"nondisp fx of lunate, right wrist, init for clos fx",CMS_ICD-10-CM_tabular_order
40065,S62.124B,"Nondisp fx of lunate, right wrist, init for opn fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], right wrist, initial encounter for open fracture",1,"nondisp fx of lunate, right wrist, init for opn fx",CMS_ICD-10-CM_tabular_order
40066,S62.124D,"Nondisp fx of lunate, right wrist, subs for fx w routn heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], right wrist, subsequent encounter for fracture with routine healing",1,"nondisp fx of lunate, right wrist, subs for fx w routn heal",CMS_ICD-10-CM_tabular_order
40067,S62.124G,"Nondisp fx of lunate, right wrist, subs for fx w delay heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], right wrist, subsequent encounter for fracture with delayed healing",1,"nondisp fx of lunate, right wrist, subs for fx w delay heal",CMS_ICD-10-CM_tabular_order
40068,S62.124K,"Nondisp fx of lunate, right wrist, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], right wrist, subsequent encounter for fracture with nonunion",1,"nondisp fx of lunate, right wrist, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
40069,S62.124P,"Nondisp fx of lunate, right wrist, subs for fx w malunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], right wrist, subsequent encounter for fracture with malunion",1,"nondisp fx of lunate, right wrist, subs for fx w malunion",CMS_ICD-10-CM_tabular_order
40070,S62.124S,"Nondisplaced fracture of lunate, right wrist, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], right wrist, sequela",1,"nondisplaced fracture of lunate, right wrist, sequela",CMS_ICD-10-CM_tabular_order
40071,S62.125A,"Nondisp fx of lunate, left wrist, init for clos fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], left wrist, initial encounter for closed fracture",1,"nondisp fx of lunate, left wrist, init for clos fx",CMS_ICD-10-CM_tabular_order
40072,S62.125B,"Nondisp fx of lunate, left wrist, init for opn fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], left wrist, initial encounter for open fracture",1,"nondisp fx of lunate, left wrist, init for opn fx",CMS_ICD-10-CM_tabular_order
40073,S62.125D,"Nondisp fx of lunate, left wrist, subs for fx w routn heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], left wrist, subsequent encounter for fracture with routine healing",1,"nondisp fx of lunate, left wrist, subs for fx w routn heal",CMS_ICD-10-CM_tabular_order
40074,S62.125G,"Nondisp fx of lunate, left wrist, subs for fx w delay heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], left wrist, subsequent encounter for fracture with delayed healing",1,"nondisp fx of lunate, left wrist, subs for fx w delay heal",CMS_ICD-10-CM_tabular_order
40075,S62.125K,"Nondisp fx of lunate, left wrist, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], left wrist, subsequent encounter for fracture with nonunion",1,"nondisp fx of lunate, left wrist, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
40076,S62.125P,"Nondisp fx of lunate, left wrist, subs for fx w malunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], left wrist, subsequent encounter for fracture with malunion",1,"nondisp fx of lunate, left wrist, subs for fx w malunion",CMS_ICD-10-CM_tabular_order
40077,S62.125S,"Nondisplaced fracture of lunate, left wrist, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], left wrist, sequela",1,"nondisplaced fracture of lunate, left wrist, sequela",CMS_ICD-10-CM_tabular_order
40078,S62.126A,"Nondisp fx of lunate, unsp wrist, init for clos fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], unspecified wrist, initial encounter for closed fracture",1,"nondisp fx of lunate, unsp wrist, init for clos fx",CMS_ICD-10-CM_tabular_order
40079,S62.126B,"Nondisp fx of lunate, unsp wrist, init for opn fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], unspecified wrist, initial encounter for open fracture",1,"nondisp fx of lunate, unsp wrist, init for opn fx",CMS_ICD-10-CM_tabular_order
40080,S62.126D,"Nondisp fx of lunate, unsp wrist, subs for fx w routn heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], unspecified wrist, subsequent encounter for fracture with routine healing",1,"nondisp fx of lunate, unsp wrist, subs for fx w routn heal",CMS_ICD-10-CM_tabular_order
40081,S62.126G,"Nondisp fx of lunate, unsp wrist, subs for fx w delay heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], unspecified wrist, subsequent encounter for fracture with delayed healing",1,"nondisp fx of lunate, unsp wrist, subs for fx w delay heal",CMS_ICD-10-CM_tabular_order
40082,S62.126K,"Nondisp fx of lunate, unsp wrist, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], unspecified wrist, subsequent encounter for fracture with nonunion",1,"nondisp fx of lunate, unsp wrist, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
40083,S62.126P,"Nondisp fx of lunate, unsp wrist, subs for fx w malunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], unspecified wrist, subsequent encounter for fracture with malunion",1,"nondisp fx of lunate, unsp wrist, subs for fx w malunion",CMS_ICD-10-CM_tabular_order
40084,S62.126S,"Nondisplaced fracture of lunate, unspecified wrist, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of lunate [semilunar], unspecified wrist, sequela",1,"nondisplaced fracture of lunate, unspecified wrist, sequela",CMS_ICD-10-CM_tabular_order
40085,S62.131A,"Disp fx of capitate bone, right wrist, init for clos fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of capitate [os magnum] bone, right wrist, initial encounter for closed fracture",1,"disp fx of capitate bone, right wrist, init for clos fx",CMS_ICD-10-CM_tabular_order
40086,S62.131B,"Disp fx of capitate bone, right wrist, init for opn fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of capitate [os magnum] bone, right wrist, initial encounter for open fracture",1,"disp fx of capitate bone, right wrist, init for opn fx",CMS_ICD-10-CM_tabular_order
40087,S62.131D,"Disp fx of capitate bone, r wrist, subs for fx w routn heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of capitate [os magnum] bone, right wrist, subsequent encounter for fracture with routine healing",1,"disp fx of capitate bone, r wrist, subs for fx w routn heal",CMS_ICD-10-CM_tabular_order
40088,S62.131G,"Disp fx of capitate bone, r wrist, subs for fx w delay heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of capitate [os magnum] bone, right wrist, subsequent encounter for fracture with delayed healing",1,"disp fx of capitate bone, r wrist, subs for fx w delay heal",CMS_ICD-10-CM_tabular_order
40089,S62.131K,"Disp fx of capitate bone, r wrist, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of capitate [os magnum] bone, right wrist, subsequent encounter for fracture with nonunion",1,"disp fx of capitate bone, r wrist, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
40090,S62.131P,"Disp fx of capitate bone, r wrist, subs for fx w malunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of capitate [os magnum] bone, right wrist, subsequent encounter for fracture with malunion",1,"disp fx of capitate bone, r wrist, subs for fx w malunion",CMS_ICD-10-CM_tabular_order
40091,S62.131S,"Displaced fracture of capitate bone, right wrist, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of capitate [os magnum] bone, right wrist, sequela",1,"displaced fracture of capitate bone, right wrist, sequela",CMS_ICD-10-CM_tabular_order
