condition_id,icd10_code,condition_name,icd10_category,chapter_code,chapter_title,long_description,is_billable,search_name,source
20022,O04.86,Cardiac arrest following (induced) termination of pregnancy,health_factors,XXI,Factors influencing health status,Cardiac arrest following (induced) termination of pregnancy,1,cardiac arrest following (induced) termination of pregnancy,CMS_ICD-10-CM_tabular_order
20023,O04.87,Sepsis following (induced) termination of pregnancy,health_factors,XXI,Factors influencing health status,Sepsis following (induced) termination of pregnancy,1,sepsis following (induced) termination of pregnancy,CMS_ICD-10-CM_tabular_order
20024,O04.88,Urinary tract infection fol (induced) term of pregnancy,health_factors,XXI,Factors influencing health status,Urinary tract infection following (induced) termination of pregnancy,1,urinary tract infection fol (induced) term of pregnancy,CMS_ICD-10-CM_tabular_order
20025,O04.89,(Induced) termination of pregnancy with other complications,health_factors,XXI,Factors influencing health status,(Induced) termination of pregnancy with other complications,1,(induced) termination of pregnancy with other complications,CMS_ICD-10-CM_tabular_order
20026,O07.0,Genitl trct and pelvic infct fol failed attempt term of preg,health_factors,XXI,Factors influencing health status,Genital tract and pelvic infection following failed attempted termination of pregnancy,1,genitl trct and pelvic infct fol failed attempt term of preg,CMS_ICD-10-CM_tabular_order
20027,O07.1,Delayed or excess hemor fol failed attempt term of pregnancy,health_factors,XXI,Factors influencing health status,Delayed or excessive hemorrhage following failed attempted termination of pregnancy,1,delayed or excess hemor fol failed attempt term of pregnancy,CMS_ICD-10-CM_tabular_order
20028,O07.2,Embolism following failed attempted termination of pregnancy,health_factors,XXI,Factors influencing health status,Embolism following failed attempted termination of pregnancy,1,embolism following failed attempted termination of pregnancy,CMS_ICD-10-CM_tabular_order
20029,O07.30,Failed attempted termination of pregnancy w unsp comp,health_factors,XXI,Factors influencing health status,Failed attempted termination of pregnancy with unspecified complications,1,failed attempted termination of pregnancy w unsp comp,CMS_ICD-10-CM_tabular_order
20030,O07.31,Shock following failed attempted termination of pregnancy,health_factors,XXI,Factors influencing health status,Shock following failed attempted termination of pregnancy,1,shock following failed attempted termination of pregnancy,CMS_ICD-10-CM_tabular_order
20031,O07.32,Renal failure following failed attempted term of pregnancy,health_factors,XXI,Factors influencing health status,Renal failure following failed attempted termination of pregnancy,1,renal failure following failed attempted term of pregnancy,CMS_ICD-10-CM_tabular_order
20032,O07.33,Metabolic disorder fol failed attempt term of pregnancy,health_factors,XXI,Factors influencing health status,Metabolic disorder following failed attempted termination of pregnancy,1,metabolic disorder fol failed attempt term of pregnancy,CMS_ICD-10-CM_tabular_order
20033,O07.34,Damage to pelvic organs fol failed attempt term of pregnancy,health_factors,XXI,Factors influencing health status,Damage to pelvic organs following failed attempted termination of pregnancy,1,damage to pelvic organs fol failed attempt term of pregnancy,CMS_ICD-10-CM_tabular_order
20034,O07.35,Oth venous comp following failed attempted term of pregnancy,health_factors,XXI,Factors influencing health status,Other venous complications following failed attempted termination of pregnancy,1,oth venous comp following failed attempted term of pregnancy,CMS_ICD-10-CM_tabular_order
20035,O07.36,Cardiac arrest following failed attempted term of pregnancy,health_factors,XXI,Factors influencing health status,Cardiac arrest following failed attempted termination of pregnancy,1,cardiac arrest following failed attempted term of pregnancy,CMS_ICD-10-CM_tabular_order
20036,O07.37,Sepsis following failed attempted termination of pregnancy,health_factors,XXI,Factors influencing health status,Sepsis following failed attempted termination of pregnancy,1,sepsis following failed attempted termination of pregnancy,CMS_ICD-10-CM_tabular_order
20037,O07.38,Urinary tract infection fol failed attempt term of pregnancy,health_factors,XXI,Factors influencing health status,Urinary tract infection following failed attempted termination of pregnancy,1,urinary tract infection fol failed attempt term of pregnancy,CMS_ICD-10-CM_tabular_order
20038,O07.39,Failed attempted termination of pregnancy w oth comp,health_factors,XXI,Factors influencing health status,Failed attempted termination of pregnancy with other complications,1,failed attempted termination of pregnancy w oth comp,CMS_ICD-10-CM_tabular_order
20039,O07.4,Failed attempted termination of pregnancy w/o complication,health_factors,XXI,Factors influencing health status,Failed attempted termination of pregnancy without complication,1,failed attempted termination of pregnancy w/o complication,CMS_ICD-10-CM_tabular_order
20040,O08.0,Genitl trct and pelvic infct fol ectopic and molar pregnancy,health_factors,XXI,Factors influencing health status,Genital tract and pelvic infection following ectopic and molar pregnancy,1,genitl trct and pelvic infct fol ectopic and molar pregnancy,CMS_ICD-10-CM_tabular_order
20041,O08.1,Delayed or excess hemor fol ectopic and molar pregnancy,health_factors,XXI,Factors influencing health status,Delayed or excessive hemorrhage following ectopic and molar pregnancy,1,delayed or excess hemor fol ectopic and molar pregnancy,CMS_ICD-10-CM_tabular_order
20042,O08.2,Embolism following ectopic and molar pregnancy,health_factors,XXI,Factors influencing health status,Embolism following ectopic and molar pregnancy,1,embolism following ectopic and molar pregnancy,CMS_ICD-10-CM_tabular_order
20043,O08.3,Shock following ectopic and molar pregnancy,health_factors,XXI,Factors influencing health status,Shock following ectopic and molar pregnancy,1,shock following ectopic and molar pregnancy,CMS_ICD-10-CM_tabular_order
20044,O08.4,Renal failure following ectopic and molar pregnancy,health_factors,XXI,Factors influencing health status,Renal failure following ectopic and molar pregnancy,1,renal failure following ectopic and molar pregnancy,CMS_ICD-10-CM_tabular_order
20045,O08.5,Metabolic disorders following an ectopic and molar pregnancy,health_factors,XXI,Factors influencing health status,Metabolic disorders following an ectopic and molar pregnancy,1,metabolic disorders following an ectopic and molar pregnancy,CMS_ICD-10-CM_tabular_order
20046,O08.6,Damage to pelvic organs and tiss fol an ect and molar preg,health_factors,XXI,Factors influencing health status,Damage to pelvic organs and tissues following an ectopic and molar pregnancy,1,damage to pelvic organs and tiss fol an ect and molar preg,CMS_ICD-10-CM_tabular_order
20047,O08.7,Oth venous comp following an ectopic and molar pregnancy,health_factors,XXI,Factors influencing health status,Other venous complications following an ectopic and molar pregnancy,1,oth venous comp following an ectopic and molar pregnancy,CMS_ICD-10-CM_tabular_order
20048,O08.81,Cardiac arrest following an ectopic and molar pregnancy,health_factors,XXI,Factors influencing health status,Cardiac arrest following an ectopic and molar pregnancy,1,cardiac arrest following an ectopic and molar pregnancy,CMS_ICD-10-CM_tabular_order
20049,O08.82,Sepsis following ectopic and molar pregnancy,health_factors,XXI,Factors influencing health status,Sepsis following ectopic and molar pregnancy,1,sepsis following ectopic and molar pregnancy,CMS_ICD-10-CM_tabular_order
20050,O08.83,Urinary tract infection fol an ectopic and molar pregnancy,health_factors,XXI,Factors influencing health status,Urinary tract infection following an ectopic and molar pregnancy,1,urinary tract infection fol an ectopic and molar pregnancy,CMS_ICD-10-CM_tabular_order
20051,O08.89,Other complications following an ectopic and molar pregnancy,health_factors,XXI,Factors influencing health status,Other complications following an ectopic and molar pregnancy,1,other complications following an ectopic and molar pregnancy,CMS_ICD-10-CM_tabular_order
20052,O08.9,Unsp complication following an ectopic and molar pregnancy,health_factors,XXI,Factors influencing health status,Unspecified complication following an ectopic and molar pregnancy,1,unsp complication following an ectopic and molar pregnancy,CMS_ICD-10-CM_tabular_order
20053,O09.00,"Suprvsn of preg w history of infertility, unsp trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of infertility, unspecified trimester",1,"suprvsn of preg w history of infertility, unsp trimester",CMS_ICD-10-CM_tabular_order
20054,O09.01,"Suprvsn of preg w history of infertility, first trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of infertility, first trimester",1,"suprvsn of preg w history of infertility, first trimester",CMS_ICD-10-CM_tabular_order
20055,O09.02,"Suprvsn of preg w history of infertility, second trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of infertility, second trimester",1,"suprvsn of preg w history of infertility, second trimester",CMS_ICD-10-CM_tabular_order
20056,O09.03,"Suprvsn of preg w history of infertility, third trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of infertility, third trimester",1,"suprvsn of preg w history of infertility, third trimester",CMS_ICD-10-CM_tabular_order
20057,O09.10,"Suprvsn of preg with history of ectopic preg, unsp trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of ectopic pregnancy, unspecified trimester",1,"suprvsn of preg with history of ectopic preg, unsp trimester",CMS_ICD-10-CM_tabular_order
20058,O09.11,"Suprvsn of preg with history of ectopic preg, first tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of ectopic pregnancy, first trimester",1,"suprvsn of preg with history of ectopic preg, first tri",CMS_ICD-10-CM_tabular_order
20059,O09.12,"Suprvsn of preg with history of ectopic preg, second tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of ectopic pregnancy, second trimester",1,"suprvsn of preg with history of ectopic preg, second tri",CMS_ICD-10-CM_tabular_order
20060,O09.13,"Suprvsn of preg with history of ectopic preg, third tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of ectopic pregnancy, third trimester",1,"suprvsn of preg with history of ectopic preg, third tri",CMS_ICD-10-CM_tabular_order
20061,O09.A0,"Suprvsn of preg with history of molar preg, unsp trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of molar pregnancy, unspecified trimester",1,"suprvsn of preg with history of molar preg, unsp trimester",CMS_ICD-10-CM_tabular_order
20062,O09.A1,"Suprvsn of preg with history of molar preg, first trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of molar pregnancy, first trimester",1,"suprvsn of preg with history of molar preg, first trimester",CMS_ICD-10-CM_tabular_order
20063,O09.A2,"Suprvsn of preg with history of molar preg, second trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of molar pregnancy, second trimester",1,"suprvsn of preg with history of molar preg, second trimester",CMS_ICD-10-CM_tabular_order
20064,O09.A3,"Suprvsn of preg with history of molar preg, third trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of molar pregnancy, third trimester",1,"suprvsn of preg with history of molar preg, third trimester",CMS_ICD-10-CM_tabular_order
20065,O09.211,"Suprvsn of preg w history of pre-term labor, first trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of pre-term labor, first trimester",1,"suprvsn of preg w history of pre-term labor, first trimester",CMS_ICD-10-CM_tabular_order
20066,O09.212,"Suprvsn of preg w history of pre-term labor, second tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of pre-term labor, second trimester",1,"suprvsn of preg w history of pre-term labor, second tri",CMS_ICD-10-CM_tabular_order
20067,O09.213,"Suprvsn of preg w history of pre-term labor, third trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of pre-term labor, third trimester",1,"suprvsn of preg w history of pre-term labor, third trimester",CMS_ICD-10-CM_tabular_order
20068,O09.219,"Suprvsn of preg w history of pre-term labor, unsp trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of pre-term labor, unspecified trimester",1,"suprvsn of preg w history of pre-term labor, unsp trimester",CMS_ICD-10-CM_tabular_order
20069,O09.291,"Suprvsn of preg w poor reprodctv or obstet hx, first tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with other poor reproductive or obstetric history, first trimester",1,"suprvsn of preg w poor reprodctv or obstet hx, first tri",CMS_ICD-10-CM_tabular_order
20070,O09.292,"Suprvsn of preg w poor reprodctv or obstet hx, second tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with other poor reproductive or obstetric history, second trimester",1,"suprvsn of preg w poor reprodctv or obstet hx, second tri",CMS_ICD-10-CM_tabular_order
20071,O09.293,"Suprvsn of preg w poor reprodctv or obstet hx, third tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with other poor reproductive or obstetric history, third trimester",1,"suprvsn of preg w poor reprodctv or obstet hx, third tri",CMS_ICD-10-CM_tabular_order
20072,O09.299,"Suprvsn of preg w poor reprodctv or obstet history, unsp tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with other poor reproductive or obstetric history, unspecified trimester",1,"suprvsn of preg w poor reprodctv or obstet history, unsp tri",CMS_ICD-10-CM_tabular_order
20073,O09.30,"Suprvsn of preg w insufficient antenat care, unsp trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with insufficient antenatal care, unspecified trimester",1,"suprvsn of preg w insufficient antenat care, unsp trimester",CMS_ICD-10-CM_tabular_order
20074,O09.31,"Suprvsn of preg w insufficient antenat care, first trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with insufficient antenatal care, first trimester",1,"suprvsn of preg w insufficient antenat care, first trimester",CMS_ICD-10-CM_tabular_order
20075,O09.32,"Suprvsn of preg w insufficient antenat care, second tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with insufficient antenatal care, second trimester",1,"suprvsn of preg w insufficient antenat care, second tri",CMS_ICD-10-CM_tabular_order
20076,O09.33,"Suprvsn of preg w insufficient antenat care, third trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with insufficient antenatal care, third trimester",1,"suprvsn of preg w insufficient antenat care, third trimester",CMS_ICD-10-CM_tabular_order
20077,O09.40,"Supervision of pregnancy w grand multiparity, unsp trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with grand multiparity, unspecified trimester",1,"supervision of pregnancy w grand multiparity, unsp trimester",CMS_ICD-10-CM_tabular_order
20078,O09.41,"Suprvsn of pregnancy w grand multiparity, first trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with grand multiparity, first trimester",1,"suprvsn of pregnancy w grand multiparity, first trimester",CMS_ICD-10-CM_tabular_order
20079,O09.42,"Suprvsn of pregnancy w grand multiparity, second trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with grand multiparity, second trimester",1,"suprvsn of pregnancy w grand multiparity, second trimester",CMS_ICD-10-CM_tabular_order
20080,O09.43,"Suprvsn of pregnancy w grand multiparity, third trimester",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with grand multiparity, third trimester",1,"suprvsn of pregnancy w grand multiparity, third trimester",CMS_ICD-10-CM_tabular_order
20081,O09.511,"Supervision of elderly primigravida, first trimester",health_factors,XXI,Factors influencing health status,"Supervision of elderly primigravida, first trimester",1,"supervision of elderly primigravida, first trimester",CMS_ICD-10-CM_tabular_order
20082,O09.512,"Supervision of elderly primigravida, second trimester",health_factors,XXI,Factors influencing health status,"Supervision of elderly primigravida, second trimester",1,"supervision of elderly primigravida, second trimester",CMS_ICD-10-CM_tabular_order
20083,O09.513,"Supervision of elderly primigravida, third trimester",health_factors,XXI,Factors influencing health status,"Supervision of elderly primigravida, third trimester",1,"supervision of elderly primigravida, third trimester",CMS_ICD-10-CM_tabular_order
20084,O09.519,"Supervision of elderly primigravida, unspecified trimester",health_factors,XXI,Factors influencing health status,"Supervision of elderly primigravida, unspecified trimester",1,"supervision of elderly primigravida, unspecified trimester",CMS_ICD-10-CM_tabular_order
20085,O09.521,"Supervision of elderly multigravida, first trimester",health_factors,XXI,Factors influencing health status,"Supervision of elderly multigravida, first trimester",1,"supervision of elderly multigravida, first trimester",CMS_ICD-10-CM_tabular_order
20086,O09.522,"Supervision of elderly multigravida, second trimester",health_factors,XXI,Factors influencing health status,"Supervision of elderly multigravida, second trimester",1,"supervision of elderly multigravida, second trimester",CMS_ICD-10-CM_tabular_order
20087,O09.523,"Supervision of elderly multigravida, third trimester",health_factors,XXI,Factors influencing health status,"Supervision of elderly multigravida, third trimester",1,"supervision of elderly multigravida, third trimester",CMS_ICD-10-CM_tabular_order
20088,O09.529,"Supervision of elderly multigravida, unspecified trimester",health_factors,XXI,Factors influencing health status,"Supervision of elderly multigravida, unspecified trimester",1,"supervision of elderly multigravida, unspecified trimester",CMS_ICD-10-CM_tabular_order
20089,O09.611,"Supervision of young primigravida, first trimester",health_factors,XXI,Factors influencing health status,"Supervision of young primigravida, first trimester",1,"supervision of young primigravida, first trimester",CMS_ICD-10-CM_tabular_order
20090,O09.612,"Supervision of young primigravida, second trimester",health_factors,XXI,Factors influencing health status,"Supervision of young primigravida, second trimester",1,"supervision of young primigravida, second trimester",CMS_ICD-10-CM_tabular_order
20091,O09.613,"Supervision of young primigravida, third trimester",health_factors,XXI,Factors influencing health status,"Supervision of young primigravida, third trimester",1,"supervision of young primigravida, third trimester",CMS_ICD-10-CM_tabular_order
20092,O09.619,"Supervision of young primigravida, unspecified trimester",health_factors,XXI,Factors influencing health status,"Supervision of young primigravida, unspecified trimester",1,"supervision of young primigravida, unspecified trimester",CMS_ICD-10-CM_tabular_order
20093,O09.621,"Supervision of young multigravida, first trimester",health_factors,XXI,Factors influencing health status,"Supervision of young multigravida, first trimester",1,"supervision of young multigravida, first trimester",CMS_ICD-10-CM_tabular_order
20094,O09.622,"Supervision of young multigravida, second trimester",health_factors,XXI,Factors influencing health status,"Supervision of young multigravida, second trimester",1,"supervision of young multigravida, second trimester",CMS_ICD-10-CM_tabular_order
20095,O09.623,"Supervision of young multigravida, third trimester",health_factors,XXI,Factors influencing health status,"Supervision of young multigravida, third trimester",1,"supervision of young multigravida, third trimester",CMS_ICD-10-CM_tabular_order
20096,O09.629,"Supervision of young multigravida, unspecified trimester",health_factors,XXI,Factors influencing health status,"Supervision of young multigravida, unspecified trimester",1,"supervision of young multigravida, unspecified trimester",CMS_ICD-10-CM_tabular_order
20097,O09.70,"Suprvsn of high risk preg due to social problems, unsp tri",health_factors,XXI,Factors influencing health status,"Supervision of high risk pregnancy due to social problems, unspecified trimester",1,"suprvsn of high risk preg due to social problems, unsp tri",CMS_ICD-10-CM_tabular_order
20098,O09.71,"Suprvsn of high risk preg due to social problems, first tri",health_factors,XXI,Factors influencing health status,"Supervision of high risk pregnancy due to social problems, first trimester",1,"suprvsn of high risk preg due to social problems, first tri",CMS_ICD-10-CM_tabular_order
20099,O09.72,"Suprvsn of high risk preg due to social problems, second tri",health_factors,XXI,Factors influencing health status,"Supervision of high risk pregnancy due to social problems, second trimester",1,"suprvsn of high risk preg due to social problems, second tri",CMS_ICD-10-CM_tabular_order
20100,O09.73,"Suprvsn of high risk preg due to social problems, third tri",health_factors,XXI,Factors influencing health status,"Supervision of high risk pregnancy due to social problems, third trimester",1,"suprvsn of high risk preg due to social problems, third tri",CMS_ICD-10-CM_tabular_order
20101,O09.811,"Suprvsn of preg rslt from assisted reprodctv tech, first tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy resulting from assisted reproductive technology, first trimester",1,"suprvsn of preg rslt from assisted reprodctv tech, first tri",CMS_ICD-10-CM_tabular_order
20102,O09.812,"Suprvsn of preg rslt from assist reprodctv tech, second tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy resulting from assisted reproductive technology, second trimester",1,"suprvsn of preg rslt from assist reprodctv tech, second tri",CMS_ICD-10-CM_tabular_order
20103,O09.813,"Suprvsn of preg rslt from assisted reprodctv tech, third tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy resulting from assisted reproductive technology, third trimester",1,"suprvsn of preg rslt from assisted reprodctv tech, third tri",CMS_ICD-10-CM_tabular_order
20104,O09.819,"Suprvsn of preg rslt from assisted reprodctv tech, unsp tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy resulting from assisted reproductive technology, unspecified trimester",1,"suprvsn of preg rslt from assisted reprodctv tech, unsp tri",CMS_ICD-10-CM_tabular_order
20105,O09.821,"Suprvsn of preg w hx of in utero proc dur prev preg, 1st tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of in utero procedure during previous pregnancy, first trimester",1,"suprvsn of preg w hx of in utero proc dur prev preg, 1st tri",CMS_ICD-10-CM_tabular_order
20106,O09.822,"Suprvsn of preg w hx of in utero proc dur prev preg, 2nd tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of in utero procedure during previous pregnancy, second trimester",1,"suprvsn of preg w hx of in utero proc dur prev preg, 2nd tri",CMS_ICD-10-CM_tabular_order
20107,O09.823,"Suprvsn of preg w hx of in utero proc dur prev preg, 3rd tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of in utero procedure during previous pregnancy, third trimester",1,"suprvsn of preg w hx of in utero proc dur prev preg, 3rd tri",CMS_ICD-10-CM_tabular_order
20108,O09.829,"Suprvsn of preg w hx of in utero proc dur prev preg,unsp tri",health_factors,XXI,Factors influencing health status,"Supervision of pregnancy with history of in utero procedure during previous pregnancy, unspecified trimester",1,"suprvsn of preg w hx of in utero proc dur prev preg,unsp tri",CMS_ICD-10-CM_tabular_order
20109,O09.891,"Supervision of other high risk pregnancies, first trimester",health_factors,XXI,Factors influencing health status,"Supervision of other high risk pregnancies, first trimester",1,"supervision of other high risk pregnancies, first trimester",CMS_ICD-10-CM_tabular_order
20110,O09.892,"Supervision of other high risk pregnancies, second trimester",health_factors,XXI,Factors influencing health status,"Supervision of other high risk pregnancies, second trimester",1,"supervision of other high risk pregnancies, second trimester",CMS_ICD-10-CM_tabular_order
20111,O09.893,"Supervision of other high risk pregnancies, third trimester",health_factors,XXI,Factors influencing health status,"Supervision of other high risk pregnancies, third trimester",1,"supervision of other high risk pregnancies, third trimester",CMS_ICD-10-CM_tabular_order
20112,O09.899,"Supervision of other high risk pregnancies, unsp trimester",health_factors,XXI,Factors influencing health status,"Supervision of other high risk pregnancies, unspecified trimester",1,"supervision of other high risk pregnancies, unsp trimester",CMS_ICD-10-CM_tabular_order
20113,O09.90,"Supervision of high risk pregnancy, unsp, unsp trimester",health_factors,XXI,Factors influencing health status,"Supervision of high risk pregnancy, unspecified, unspecified trimester",1,"supervision of high risk pregnancy, unsp, unsp trimester",CMS_ICD-10-CM_tabular_order
20114,O09.91,"Supervision of high risk pregnancy, unsp, first trimester",health_factors,XXI,Factors influencing health status,"Supervision of high risk pregnancy, unspecified, first trimester",1,"supervision of high risk pregnancy, unsp, first trimester",CMS_ICD-10-CM_tabular_order
20115,O09.92,"Supervision of high risk pregnancy, unsp, second trimester",health_factors,XXI,Factors influencing health status,"Supervision of high risk pregnancy, unspecified, second trimester",1,"supervision of high risk pregnancy, unsp, second trimester",CMS_ICD-10-CM_tabular_order
20116,O09.93,"Supervision of high risk pregnancy, unsp, third trimester",health_factors,XXI,Factors influencing health status,"Supervision of high risk pregnancy, unspecified, third trimester",1,"supervision of high risk pregnancy, unsp, third trimester",CMS_ICD-10-CM_tabular_order
20117,O10.011,"Pre-existing essential htn comp pregnancy, first trimester",health_factors,XXI,Factors influencing health status,"Pre-existing essential hypertension complicating pregnancy, first trimester",1,"pre-existing essential htn comp pregnancy, first trimester",CMS_ICD-10-CM_tabular_order
20118,O10.012,"Pre-existing essential htn comp pregnancy, second trimester",health_factors,XXI,Factors influencing health status,"Pre-existing essential hypertension complicating pregnancy, second trimester",1,"pre-existing essential htn comp pregnancy, second trimester",CMS_ICD-10-CM_tabular_order
20119,O10.013,"Pre-existing essential htn comp pregnancy, third trimester",health_factors,XXI,Factors influencing health status,"Pre-existing essential hypertension complicating pregnancy, third trimester",1,"pre-existing essential htn comp pregnancy, third trimester",CMS_ICD-10-CM_tabular_order
20120,O10.019,"Pre-existing essential htn comp pregnancy, unsp trimester",health_factors,XXI,Factors influencing health status,"Pre-existing essential hypertension complicating pregnancy, unspecified trimester",1,"pre-existing essential htn comp pregnancy, unsp trimester",CMS_ICD-10-CM_tabular_order
