condition_id,icd10_code,condition_name,icd10_category,chapter_code,chapter_title,long_description,is_billable,search_name,source
30074,S32.315A,"Nondisplaced avulsion fracture of left ilium, init",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced avulsion fracture of left ilium, initial encounter for closed fracture",1,"nondisplaced avulsion fracture of left ilium, init",CMS_ICD-10-CM_tabular_order
30075,S32.315B,"Nondisp avulsion fracture of left ilium, init for opn fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced avulsion fracture of left ilium, initial encounter for open fracture",1,"nondisp avulsion fracture of left ilium, init for opn fx",CMS_ICD-10-CM_tabular_order
30076,S32.315D,"Nondisp avulsion fx left ilium, subs for fx w routn heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced avulsion fracture of left ilium, subsequent encounter for fracture with routine healing",1,"nondisp avulsion fx left ilium, subs for fx w routn heal",CMS_ICD-10-CM_tabular_order
30077,S32.315G,"Nondisp avulsion fx left ilium, subs for fx w delay heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced avulsion fracture of left ilium, subsequent encounter for fracture with delayed healing",1,"nondisp avulsion fx left ilium, subs for fx w delay heal",CMS_ICD-10-CM_tabular_order
30078,S32.315K,"Nondisp avulsion fx left ilium, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced avulsion fracture of left ilium, subsequent encounter for fracture with nonunion",1,"nondisp avulsion fx left ilium, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
30079,S32.315S,"Nondisplaced avulsion fracture of left ilium, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced avulsion fracture of left ilium, sequela",1,"nondisplaced avulsion fracture of left ilium, sequela",CMS_ICD-10-CM_tabular_order
30080,S32.316A,"Nondisplaced avulsion fracture of unsp ilium, init",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced avulsion fracture of unspecified ilium, initial encounter for closed fracture",1,"nondisplaced avulsion fracture of unsp ilium, init",CMS_ICD-10-CM_tabular_order
30081,S32.316B,"Nondisp avulsion fracture of unsp ilium, init for opn fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced avulsion fracture of unspecified ilium, initial encounter for open fracture",1,"nondisp avulsion fracture of unsp ilium, init for opn fx",CMS_ICD-10-CM_tabular_order
30082,S32.316D,"Nondisp avulsion fx unsp ilium, subs for fx w routn heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced avulsion fracture of unspecified ilium, subsequent encounter for fracture with routine healing",1,"nondisp avulsion fx unsp ilium, subs for fx w routn heal",CMS_ICD-10-CM_tabular_order
30083,S32.316G,"Nondisp avulsion fx unsp ilium, subs for fx w delay heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced avulsion fracture of unspecified ilium, subsequent encounter for fracture with delayed healing",1,"nondisp avulsion fx unsp ilium, subs for fx w delay heal",CMS_ICD-10-CM_tabular_order
30084,S32.316K,"Nondisp avulsion fx unsp ilium, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced avulsion fracture of unspecified ilium, subsequent encounter for fracture with nonunion",1,"nondisp avulsion fx unsp ilium, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
30085,S32.316S,"Nondisplaced avulsion fracture of unspecified ilium, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced avulsion fracture of unspecified ilium, sequela",1,"nondisplaced avulsion fracture of unspecified ilium, sequela",CMS_ICD-10-CM_tabular_order
30086,S32.391A,"Oth fracture of right ilium, init encntr for closed fracture",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of right ilium, initial encounter for closed fracture",1,"oth fracture of right ilium, init encntr for closed fracture",CMS_ICD-10-CM_tabular_order
30087,S32.391B,"Other fracture of right ilium, init encntr for open fracture",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of right ilium, initial encounter for open fracture",1,"other fracture of right ilium, init encntr for open fracture",CMS_ICD-10-CM_tabular_order
30088,S32.391D,"Oth fracture of right ilium, subs for fx w routn heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of right ilium, subsequent encounter for fracture with routine healing",1,"oth fracture of right ilium, subs for fx w routn heal",CMS_ICD-10-CM_tabular_order
30089,S32.391G,"Oth fracture of right ilium, subs for fx w delay heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of right ilium, subsequent encounter for fracture with delayed healing",1,"oth fracture of right ilium, subs for fx w delay heal",CMS_ICD-10-CM_tabular_order
30090,S32.391K,"Oth fracture of right ilium, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of right ilium, subsequent encounter for fracture with nonunion",1,"oth fracture of right ilium, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
30091,S32.391S,"Other fracture of right ilium, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of right ilium, sequela",1,"other fracture of right ilium, sequela",CMS_ICD-10-CM_tabular_order
30092,S32.392A,"Oth fracture of left ilium, init encntr for closed fracture",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of left ilium, initial encounter for closed fracture",1,"oth fracture of left ilium, init encntr for closed fracture",CMS_ICD-10-CM_tabular_order
30093,S32.392B,"Other fracture of left ilium, init encntr for open fracture",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of left ilium, initial encounter for open fracture",1,"other fracture of left ilium, init encntr for open fracture",CMS_ICD-10-CM_tabular_order
30094,S32.392D,"Oth fracture of left ilium, subs for fx w routn heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of left ilium, subsequent encounter for fracture with routine healing",1,"oth fracture of left ilium, subs for fx w routn heal",CMS_ICD-10-CM_tabular_order
30095,S32.392G,"Oth fracture of left ilium, subs for fx w delay heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of left ilium, subsequent encounter for fracture with delayed healing",1,"oth fracture of left ilium, subs for fx w delay heal",CMS_ICD-10-CM_tabular_order
30096,S32.392K,"Oth fracture of left ilium, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of left ilium, subsequent encounter for fracture with nonunion",1,"oth fracture of left ilium, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
30097,S32.392S,"Other fracture of left ilium, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of left ilium, sequela",1,"other fracture of left ilium, sequela",CMS_ICD-10-CM_tabular_order
30098,S32.399A,"Oth fracture of unsp ilium, init encntr for closed fracture",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of unspecified ilium, initial encounter for closed fracture",1,"oth fracture of unsp ilium, init encntr for closed fracture",CMS_ICD-10-CM_tabular_order
30099,S32.399B,"Other fracture of unsp ilium, init encntr for open fracture",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of unspecified ilium, initial encounter for open fracture",1,"other fracture of unsp ilium, init encntr for open fracture",CMS_ICD-10-CM_tabular_order
30100,S32.399D,"Oth fracture of unsp ilium, subs for fx w routn heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of unspecified ilium, subsequent encounter for fracture with routine healing",1,"oth fracture of unsp ilium, subs for fx w routn heal",CMS_ICD-10-CM_tabular_order
30101,S32.399G,"Oth fracture of unsp ilium, subs for fx w delay heal",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of unspecified ilium, subsequent encounter for fracture with delayed healing",1,"oth fracture of unsp ilium, subs for fx w delay heal",CMS_ICD-10-CM_tabular_order
30102,S32.399K,"Oth fracture of unsp ilium, subs for fx w nonunion",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of unspecified ilium, subsequent encounter for fracture with nonunion",1,"oth fracture of unsp ilium, subs for fx w nonunion",CMS_ICD-10-CM_tabular_order
30103,S32.399S,"Other fracture of unspecified ilium, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Other fracture of unspecified ilium, sequela",1,"other fracture of unspecified ilium, sequela",CMS_ICD-10-CM_tabular_order
30104,S32.401A,"Unsp fracture of right acetabulum, init for clos fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Unspecified fracture of right acetabulum, initial encounter for closed fracture",1,"unsp fracture of right acetabulum, init for clos fx",CMS_ICD-10-CM_tabular_order
