condition_id,icd10_code,condition_name,icd10_category,chapter_code,chapter_title,long_description,is_billable,search_name,source
50011,S82.52XE,"Disp fx of med malleolus of l tibia, 7thE",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with routine healing",1,"disp fx of med malleolus of l tibia, 7the",CMS_ICD-10-CM_tabular_order
50012,S82.52XF,"Disp fx of med malleolus of l tibia, 7thF",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",1,"disp fx of med malleolus of l tibia, 7thf",CMS_ICD-10-CM_tabular_order
50013,S82.52XG,"Disp fx of med malleolus of l tibia, 7thG",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with delayed healing",1,"disp fx of med malleolus of l tibia, 7thg",CMS_ICD-10-CM_tabular_order
50014,S82.52XH,"Disp fx of med malleolus of l tibia, 7thH",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with delayed healing",1,"disp fx of med malleolus of l tibia, 7thh",CMS_ICD-10-CM_tabular_order
50015,S82.52XJ,"Disp fx of med malleolus of l tibia, 7thJ",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",1,"disp fx of med malleolus of l tibia, 7thj",CMS_ICD-10-CM_tabular_order
50016,S82.52XK,"Disp fx of med malleolus of l tibia, 7thK",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with nonunion",1,"disp fx of med malleolus of l tibia, 7thk",CMS_ICD-10-CM_tabular_order
50017,S82.52XM,"Disp fx of med malleolus of l tibia, 7thM",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with nonunion",1,"disp fx of med malleolus of l tibia, 7thm",CMS_ICD-10-CM_tabular_order
50018,S82.52XN,"Disp fx of med malleolus of l tibia, 7thN",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",1,"disp fx of med malleolus of l tibia, 7thn",CMS_ICD-10-CM_tabular_order
50019,S82.52XP,"Disp fx of med malleolus of l tibia, 7thP",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with malunion",1,"disp fx of med malleolus of l tibia, 7thp",CMS_ICD-10-CM_tabular_order
50020,S82.52XQ,"Disp fx of med malleolus of l tibia, 7thQ",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with malunion",1,"disp fx of med malleolus of l tibia, 7thq",CMS_ICD-10-CM_tabular_order
50021,S82.52XR,"Disp fx of med malleolus of l tibia, 7thR",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",1,"disp fx of med malleolus of l tibia, 7thr",CMS_ICD-10-CM_tabular_order
50022,S82.52XS,"Disp fx of medial malleolus of left tibia, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of left tibia, sequela",1,"disp fx of medial malleolus of left tibia, sequela",CMS_ICD-10-CM_tabular_order
50023,S82.53XA,"Disp fx of medial malleolus of unsp tibia, init for clos fx",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, initial encounter for closed fracture",1,"disp fx of medial malleolus of unsp tibia, init for clos fx",CMS_ICD-10-CM_tabular_order
50024,S82.53XB,"Disp fx of med malleolus of unsp tibia, 7thB",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, initial encounter for open fracture type I or II",1,"disp fx of med malleolus of unsp tibia, 7thb",CMS_ICD-10-CM_tabular_order
50025,S82.53XC,"Disp fx of med malleolus of unsp tibia, 7thC",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",1,"disp fx of med malleolus of unsp tibia, 7thc",CMS_ICD-10-CM_tabular_order
50026,S82.53XD,"Disp fx of med malleolus of unsp tibia, 7thD",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with routine healing",1,"disp fx of med malleolus of unsp tibia, 7thd",CMS_ICD-10-CM_tabular_order
50027,S82.53XE,"Disp fx of med malleolus of unsp tibia, 7thE",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type I or II with routine healing",1,"disp fx of med malleolus of unsp tibia, 7the",CMS_ICD-10-CM_tabular_order
50028,S82.53XF,"Disp fx of med malleolus of unsp tibia, 7thF",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",1,"disp fx of med malleolus of unsp tibia, 7thf",CMS_ICD-10-CM_tabular_order
50029,S82.53XG,"Disp fx of med malleolus of unsp tibia, 7thG",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with delayed healing",1,"disp fx of med malleolus of unsp tibia, 7thg",CMS_ICD-10-CM_tabular_order
50030,S82.53XH,"Disp fx of med malleolus of unsp tibia, 7thH",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type I or II with delayed healing",1,"disp fx of med malleolus of unsp tibia, 7thh",CMS_ICD-10-CM_tabular_order
50031,S82.53XJ,"Disp fx of med malleolus of unsp tibia, 7thJ",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",1,"disp fx of med malleolus of unsp tibia, 7thj",CMS_ICD-10-CM_tabular_order
50032,S82.53XK,"Disp fx of med malleolus of unsp tibia, 7thK",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with nonunion",1,"disp fx of med malleolus of unsp tibia, 7thk",CMS_ICD-10-CM_tabular_order
50033,S82.53XM,"Disp fx of med malleolus of unsp tibia, 7thM",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type I or II with nonunion",1,"disp fx of med malleolus of unsp tibia, 7thm",CMS_ICD-10-CM_tabular_order
50034,S82.53XN,"Disp fx of med malleolus of unsp tibia, 7thN",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",1,"disp fx of med malleolus of unsp tibia, 7thn",CMS_ICD-10-CM_tabular_order
50035,S82.53XP,"Disp fx of med malleolus of unsp tibia, 7thP",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with malunion",1,"disp fx of med malleolus of unsp tibia, 7thp",CMS_ICD-10-CM_tabular_order
50036,S82.53XQ,"Disp fx of med malleolus of unsp tibia, 7thQ",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type I or II with malunion",1,"disp fx of med malleolus of unsp tibia, 7thq",CMS_ICD-10-CM_tabular_order
50037,S82.53XR,"Disp fx of med malleolus of unsp tibia, 7thR",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",1,"disp fx of med malleolus of unsp tibia, 7thr",CMS_ICD-10-CM_tabular_order
50038,S82.53XS,"Disp fx of medial malleolus of unspecified tibia, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of medial malleolus of unspecified tibia, sequela",1,"disp fx of medial malleolus of unspecified tibia, sequela",CMS_ICD-10-CM_tabular_order
50039,S82.54XA,"Nondisp fx of medial malleolus of right tibia, init",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, initial encounter for closed fracture",1,"nondisp fx of medial malleolus of right tibia, init",CMS_ICD-10-CM_tabular_order
50040,S82.54XB,"Nondisp fx of med malleolus of r tibia, 7thB",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, initial encounter for open fracture type I or II",1,"nondisp fx of med malleolus of r tibia, 7thb",CMS_ICD-10-CM_tabular_order
50041,S82.54XC,"Nondisp fx of med malleolus of r tibia, 7thC",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",1,"nondisp fx of med malleolus of r tibia, 7thc",CMS_ICD-10-CM_tabular_order
50042,S82.54XD,"Nondisp fx of med malleolus of r tibia, 7thD",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with routine healing",1,"nondisp fx of med malleolus of r tibia, 7thd",CMS_ICD-10-CM_tabular_order
50043,S82.54XE,"Nondisp fx of med malleolus of r tibia, 7thE",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with routine healing",1,"nondisp fx of med malleolus of r tibia, 7the",CMS_ICD-10-CM_tabular_order
50044,S82.54XF,"Nondisp fx of med malleolus of r tibia, 7thF",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",1,"nondisp fx of med malleolus of r tibia, 7thf",CMS_ICD-10-CM_tabular_order
50045,S82.54XG,"Nondisp fx of med malleolus of r tibia, 7thG",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with delayed healing",1,"nondisp fx of med malleolus of r tibia, 7thg",CMS_ICD-10-CM_tabular_order
50046,S82.54XH,"Nondisp fx of med malleolus of r tibia, 7thH",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with delayed healing",1,"nondisp fx of med malleolus of r tibia, 7thh",CMS_ICD-10-CM_tabular_order
50047,S82.54XJ,"Nondisp fx of med malleolus of r tibia, 7thJ",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",1,"nondisp fx of med malleolus of r tibia, 7thj",CMS_ICD-10-CM_tabular_order
50048,S82.54XK,"Nondisp fx of med malleolus of r tibia, 7thK",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with nonunion",1,"nondisp fx of med malleolus of r tibia, 7thk",CMS_ICD-10-CM_tabular_order
50049,S82.54XM,"Nondisp fx of med malleolus of r tibia, 7thM",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with nonunion",1,"nondisp fx of med malleolus of r tibia, 7thm",CMS_ICD-10-CM_tabular_order
50050,S82.54XN,"Nondisp fx of med malleolus of r tibia, 7thN",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",1,"nondisp fx of med malleolus of r tibia, 7thn",CMS_ICD-10-CM_tabular_order
50051,S82.54XP,"Nondisp fx of med malleolus of r tibia, 7thP",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with malunion",1,"nondisp fx of med malleolus of r tibia, 7thp",CMS_ICD-10-CM_tabular_order
50052,S82.54XQ,"Nondisp fx of med malleolus of r tibia, 7thQ",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with malunion",1,"nondisp fx of med malleolus of r tibia, 7thq",CMS_ICD-10-CM_tabular_order
50053,S82.54XR,"Nondisp fx of med malleolus of r tibia, 7thR",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",1,"nondisp fx of med malleolus of r tibia, 7thr",CMS_ICD-10-CM_tabular_order
50054,S82.54XS,"Nondisp fx of medial malleolus of right tibia, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of right tibia, sequela",1,"nondisp fx of medial malleolus of right tibia, sequela",CMS_ICD-10-CM_tabular_order
50055,S82.55XA,"Nondisp fx of medial malleolus of left tibia, init",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, initial encounter for closed fracture",1,"nondisp fx of medial malleolus of left tibia, init",CMS_ICD-10-CM_tabular_order
50056,S82.55XB,"Nondisp fx of med malleolus of l tibia, 7thB",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, initial encounter for open fracture type I or II",1,"nondisp fx of med malleolus of l tibia, 7thb",CMS_ICD-10-CM_tabular_order
50057,S82.55XC,"Nondisp fx of med malleolus of l tibia, 7thC",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",1,"nondisp fx of med malleolus of l tibia, 7thc",CMS_ICD-10-CM_tabular_order
50058,S82.55XD,"Nondisp fx of med malleolus of l tibia, 7thD",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with routine healing",1,"nondisp fx of med malleolus of l tibia, 7thd",CMS_ICD-10-CM_tabular_order
50059,S82.55XE,"Nondisp fx of med malleolus of l tibia, 7thE",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with routine healing",1,"nondisp fx of med malleolus of l tibia, 7the",CMS_ICD-10-CM_tabular_order
50060,S82.55XF,"Nondisp fx of med malleolus of l tibia, 7thF",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",1,"nondisp fx of med malleolus of l tibia, 7thf",CMS_ICD-10-CM_tabular_order
50061,S82.55XG,"Nondisp fx of med malleolus of l tibia, 7thG",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with delayed healing",1,"nondisp fx of med malleolus of l tibia, 7thg",CMS_ICD-10-CM_tabular_order
50062,S82.55XH,"Nondisp fx of med malleolus of l tibia, 7thH",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with delayed healing",1,"nondisp fx of med malleolus of l tibia, 7thh",CMS_ICD-10-CM_tabular_order
50063,S82.55XJ,"Nondisp fx of med malleolus of l tibia, 7thJ",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",1,"nondisp fx of med malleolus of l tibia, 7thj",CMS_ICD-10-CM_tabular_order
50064,S82.55XK,"Nondisp fx of med malleolus of l tibia, 7thK",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with nonunion",1,"nondisp fx of med malleolus of l tibia, 7thk",CMS_ICD-10-CM_tabular_order
50065,S82.55XM,"Nondisp fx of med malleolus of l tibia, 7thM",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with nonunion",1,"nondisp fx of med malleolus of l tibia, 7thm",CMS_ICD-10-CM_tabular_order
50066,S82.55XN,"Nondisp fx of med malleolus of l tibia, 7thN",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",1,"nondisp fx of med malleolus of l tibia, 7thn",CMS_ICD-10-CM_tabular_order
50067,S82.55XP,"Nondisp fx of med malleolus of l tibia, 7thP",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with malunion",1,"nondisp fx of med malleolus of l tibia, 7thp",CMS_ICD-10-CM_tabular_order
50068,S82.55XQ,"Nondisp fx of med malleolus of l tibia, 7thQ",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with malunion",1,"nondisp fx of med malleolus of l tibia, 7thq",CMS_ICD-10-CM_tabular_order
50069,S82.55XR,"Nondisp fx of med malleolus of l tibia, 7thR",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",1,"nondisp fx of med malleolus of l tibia, 7thr",CMS_ICD-10-CM_tabular_order
50070,S82.55XS,"Nondisp fx of medial malleolus of left tibia, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of left tibia, sequela",1,"nondisp fx of medial malleolus of left tibia, sequela",CMS_ICD-10-CM_tabular_order
50071,S82.56XA,"Nondisp fx of medial malleolus of unsp tibia, init",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, initial encounter for closed fracture",1,"nondisp fx of medial malleolus of unsp tibia, init",CMS_ICD-10-CM_tabular_order
50072,S82.56XB,"Nondisp fx of med malleolus of unsp tibia, 7thB",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, initial encounter for open fracture type I or II",1,"nondisp fx of med malleolus of unsp tibia, 7thb",CMS_ICD-10-CM_tabular_order
50073,S82.56XC,"Nondisp fx of med malleolus of unsp tibia, 7thC",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",1,"nondisp fx of med malleolus of unsp tibia, 7thc",CMS_ICD-10-CM_tabular_order
50074,S82.56XD,"Nondisp fx of med malleolus of unsp tibia, 7thD",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with routine healing",1,"nondisp fx of med malleolus of unsp tibia, 7thd",CMS_ICD-10-CM_tabular_order
50075,S82.56XE,"Nondisp fx of med malleolus of unsp tibia, 7thE",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type I or II with routine healing",1,"nondisp fx of med malleolus of unsp tibia, 7the",CMS_ICD-10-CM_tabular_order
50076,S82.56XF,"Nondisp fx of med malleolus of unsp tibia, 7thF",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",1,"nondisp fx of med malleolus of unsp tibia, 7thf",CMS_ICD-10-CM_tabular_order
50077,S82.56XG,"Nondisp fx of med malleolus of unsp tibia, 7thG",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with delayed healing",1,"nondisp fx of med malleolus of unsp tibia, 7thg",CMS_ICD-10-CM_tabular_order
50078,S82.56XH,"Nondisp fx of med malleolus of unsp tibia, 7thH",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type I or II with delayed healing",1,"nondisp fx of med malleolus of unsp tibia, 7thh",CMS_ICD-10-CM_tabular_order
50079,S82.56XJ,"Nondisp fx of med malleolus of unsp tibia, 7thJ",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",1,"nondisp fx of med malleolus of unsp tibia, 7thj",CMS_ICD-10-CM_tabular_order
50080,S82.56XK,"Nondisp fx of med malleolus of unsp tibia, 7thK",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with nonunion",1,"nondisp fx of med malleolus of unsp tibia, 7thk",CMS_ICD-10-CM_tabular_order
50081,S82.56XM,"Nondisp fx of med malleolus of unsp tibia, 7thM",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type I or II with nonunion",1,"nondisp fx of med malleolus of unsp tibia, 7thm",CMS_ICD-10-CM_tabular_order
50082,S82.56XN,"Nondisp fx of med malleolus of unsp tibia, 7thN",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",1,"nondisp fx of med malleolus of unsp tibia, 7thn",CMS_ICD-10-CM_tabular_order
50083,S82.56XP,"Nondisp fx of med malleolus of unsp tibia, 7thP",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with malunion",1,"nondisp fx of med malleolus of unsp tibia, 7thp",CMS_ICD-10-CM_tabular_order
50084,S82.56XQ,"Nondisp fx of med malleolus of unsp tibia, 7thQ",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type I or II with malunion",1,"nondisp fx of med malleolus of unsp tibia, 7thq",CMS_ICD-10-CM_tabular_order
50085,S82.56XR,"Nondisp fx of med malleolus of unsp tibia, 7thR",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",1,"nondisp fx of med malleolus of unsp tibia, 7thr",CMS_ICD-10-CM_tabular_order
50086,S82.56XS,"Nondisp fx of medial malleolus of unspecified tibia, sequela",injury_poisoning,XIX,"Injury, poisoning and external causes","Nondisplaced fracture of medial malleolus of unspecified tibia, sequela",1,"nondisp fx of medial malleolus of unspecified tibia, sequela",CMS_ICD-10-CM_tabular_order
50087,S82.61XA,"Disp fx of lateral malleolus of right fibula, init",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lateral malleolus of right fibula, initial encounter for closed fracture",1,"disp fx of lateral malleolus of right fibula, init",CMS_ICD-10-CM_tabular_order
50088,S82.61XB,"Disp fx of lateral malleolus of r fibula, 7thB",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lateral malleolus of right fibula, initial encounter for open fracture type I or II",1,"disp fx of lateral malleolus of r fibula, 7thb",CMS_ICD-10-CM_tabular_order
50089,S82.61XC,"Disp fx of lateral malleolus of r fibula, 7thC",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lateral malleolus of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC",1,"disp fx of lateral malleolus of r fibula, 7thc",CMS_ICD-10-CM_tabular_order
50090,S82.61XD,"Disp fx of lateral malleolus of r fibula, 7thD",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lateral malleolus of right fibula, subsequent encounter for closed fracture with routine healing",1,"disp fx of lateral malleolus of r fibula, 7thd",CMS_ICD-10-CM_tabular_order
50091,S82.61XE,"Disp fx of lateral malleolus of r fibula, 7thE",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lateral malleolus of right fibula, subsequent encounter for open fracture type I or II with routine healing",1,"disp fx of lateral malleolus of r fibula, 7the",CMS_ICD-10-CM_tabular_order
50092,S82.61XF,"Disp fx of lateral malleolus of r fibula, 7thF",injury_poisoning,XIX,"Injury, poisoning and external causes","Displaced fracture of lateral malleolus of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",1,"disp fx of lateral malleolus of r fibula, 7thf",CMS_ICD-10-CM_tabular_order
