symptom_id,symptom_name,category,description,related_body_system,search_name,source
34011,Reticulate Hyperpigmentation of the Flexures,general,"HPO exact synonym for Flexural Reticulate Hyperpigmentation. HPO HP:6000745: Hyperpigmented macules with a reticulate (net-like) pattern involving the neck, axillae, groins, and other flexures like the inframammary folds in females. Histopathology shows orthokeratosis or hyperkeratosis, thinning of the suprapa",general,reticulate hyperpigmentation of the flexures,HPO
34012,Reticulate Pigmentation of Oral Mucosa,oral,HPO HP:0012788: A net-like pattern of increased pigmentation of the oral cavity.,oral,reticulate pigmentation of oral mucosa,HPO
34013,Reticulate Pigmentation of Oral Mucous Membrane,oral,HPO exact synonym for Reticulate Pigmentation of Oral Mucosa. HPO HP:0012788: A net-like pattern of increased pigmentation of the oral cavity.,oral,reticulate pigmentation of oral mucous membrane,HPO
34014,Reticulated Skin Pigmentation,general,HPO HP:0007427: Human Phenotype Ontology term HP:0007427: Reticulated Skin Pigmentation.,general,reticulated skin pigmentation,HPO
34015,Reticulocytopenia,general,HPO HP:0001896: A reduced number of reticulocytes in the peripheral blood.,general,reticulocytopenia,HPO
34016,Reticulocytosis,general,HPO HP:0001923: An elevation in the number of reticulocytes (immature erythrocytes) in the peripheral blood circulation.,general,reticulocytosis,HPO
34017,Reticulonodular Pattern On Pulmonary HRCT,general,HPO HP:0025393: Co-occurrence of reticular and micronodular patterns on pulmonary high-resolution computed tomography.,general,reticulonodular pattern on pulmonary hrct,HPO
34018,Retina Degeneration,general,HPO exact synonym for Retinal Degeneration. HPO HP:0000546: A nonspecific term denoting progressive loss of the retinal pigment epithelium (RPE) and/or neurosensory retinal cells.,general,retina degeneration,HPO
34019,Retina Issue,general,HPO exact synonym for Abnormal Retinal Morphology. HPO HP:0000479: A structural abnormality of the retina.,general,retina issue,HPO
34020,Retinal Arterial Abnormality,general,HPO exact synonym for Abnormal Retinal Arterial/arteriolar Morphology. HPO HP:0000630: Any deviation from the normal structure of the retinal artery or arterioles.,general,retinal arterial abnormality,HPO
34021,Retinal Arterial Occlusion,general,"HPO HP:0025326: Blockage of the retinal artery, generally associated with interruption of blood flow and oxygen delivery to the retina.",general,retinal arterial occlusion,HPO
34022,Retinal Arterial Tortuosity,general,HPO HP:0000631: The presence of an increased number of twists and turns of the retinal artery.,general,retinal arterial tortuosity,HPO
34023,Retinal Arteriolar Abnormality,general,HPO exact synonym for Abnormal Retinal Arterial/arteriolar Morphology. HPO HP:0000630: Any deviation from the normal structure of the retinal artery or arterioles.,general,retinal arteriolar abnormality,HPO
34024,Retinal Arteriolar Constriction,general,"HPO exact synonym for Focal Retinal Arteriolar Constriction. HPO HP:0008043: Focal decreased retinal arteriolar diameters, which may decrease blood flow and slow oxygen delivery to regions of the retina.",general,retinal arteriolar constriction,HPO
34025,Retinal Arteriolar Macroaneurysms,general,"HPO HP:0025355: Acquired focal dilatations of branches of the retinal artery, usually second-order retinal arterioles, that range in size from 100 to 200 micrometers in diameter. Macroaneurysms are generally located at the temporal retina and may be hemorrhagic or exudative.",general,retinal arteriolar macroaneurysms,HPO
34026,Retinal Arteriolar Narrowing,general,"HPO exact synonym for Focal Retinal Arteriolar Constriction. HPO HP:0008043: Focal decreased retinal arteriolar diameters, which may decrease blood flow and slow oxygen delivery to regions of the retina.",general,retinal arteriolar narrowing,HPO
34027,Retinal Arteriolar Occlusion,general,"HPO HP:0007985: Blockage of retinal arteriole, generally associated with interruption of blood flow and oxygen delivery to affected regions of the retina. This can affect the inner or mid-retinal structures.",general,retinal arteriolar occlusion,HPO
34028,Retinal Arteriolar Tortuosity,general,HPO HP:0001136: The presence of an increased number of twists and turns of the retinal arterioles.,general,retinal arteriolar tortuosity,HPO
34029,Retinal Arteritis,general,HPO HP:0008030: Human Phenotype Ontology term HP:0008030: Retinal Arteritis.,general,retinal arteritis,HPO
34030,Retinal Artery Occlusion,general,"HPO exact synonym for Retinal Arterial Occlusion. HPO HP:0025326: Blockage of the retinal artery, generally associated with interruption of blood flow and oxygen delivery to the retina.",general,retinal artery occlusion,HPO
34031,Retinal Artery Tortuousity,general,HPO exact synonym for Retinal Arterial Tortuosity. HPO HP:0000631: The presence of an increased number of twists and turns of the retinal artery.,general,retinal artery tortuousity,HPO
34032,Retinal Astrocytic Hamartoma,general,HPO HP:0012778: A glial tumor of the retinal nerve fiber layer arising from a retinal astrocyte.,general,retinal astrocytic hamartoma,HPO
34033,Retinal Atrophy,general,"HPO HP:0001105: A nonspecific term denoting wasting, especially as a result of degeneration, of the retinal pigment epithelium (RPE) and neurosensory retinal cells.",general,retinal atrophy,HPO
34034,Retinal Bleeding,general,HPO exact synonym for Retinal Hemorrhage. HPO HP:0000573: Bleeding located within the retina. Retinal hemorrhages range from the smallest dot and blot hemorrhage to massive sub-hyaloid hemorrhage.,hematologic,retinal bleeding,HPO
34035,Retinal Bone Corpuscle Pigmentation,musculoskeletal,HPO exact synonym for Spicular Pigmentation of the Retina. HPO HP:0007737: Pigment migration into the retina in a bone-spicule configuration (resembling the nucleated cells within the lacuna of bone).,musculoskeletal,retinal bone corpuscle pigmentation,HPO
34036,Retinal Calcification,general,HPO HP:0007862: Deposition of calcium salts in the retina.,general,retinal calcification,HPO
34037,Retinal Capillary Hemangioma,general,HPO HP:0009711: A benign vascular tumor of the retina without any neoplastic characteristics.,general,retinal capillary hemangioma,HPO
34038,Retinal Cavernous Angioma,general,HPO exact synonym for Retinal Cavernous Hemangioma. HPO HP:0011513: A benign tumor of the retina that appears as a grouping of blood-filled saccules within the inner retinal layers or on the surface of the optic disc. Retinal cavernous hemangioma are described as having a 'cluster of grapes' appearanc,general,retinal cavernous angioma,HPO
34039,Retinal Cavernous Haemangioma,general,HPO exact synonym for Retinal Cavernous Hemangioma. HPO HP:0011513: A benign tumor of the retina that appears as a grouping of blood-filled saccules within the inner retinal layers or on the surface of the optic disc. Retinal cavernous hemangioma are described as having a 'cluster of grapes' appearanc,general,retinal cavernous haemangioma,HPO
34040,Retinal Cavernous Hemangioma,general,HPO HP:0011513: A benign tumor of the retina that appears as a grouping of blood-filled saccules within the inner retinal layers or on the surface of the optic disc. Retinal cavernous hemangioma are described as having a 'cluster of grapes' appearance.,general,retinal cavernous hemangioma,HPO
34041,Retinal Collateral Vessels,general,"HPO exact synonym for Retinal Shunt Vessels. HPO HP:6001183: bnormal blood vessels in the retina that form as a response to vascular occlusion, serving as bypass channels to redirect blood flow around obstructed or damaged retinal vessels. Retinal shunt vessels are often associated with conditi",general,retinal collateral vessels,HPO
34042,Retinal Coloboma,general,"HPO HP:0000480: A notch or cleft of the retina or choroid, located vertically below the optic disc.",general,retinal coloboma,HPO
34043,Retinal Cotton Wool Spot,general,"HPO HP:0031606: Fluffy white patch in the inner retina, representing localized areas of dense white swelling of the retinal nerve fiber layer.",general,retinal cotton wool spot,HPO
34044,Retinal Crystals,general,HPO HP:0030507: Crystalline deposits in the retina.,general,retinal crystals,HPO
34045,Retinal Degeneration,general,HPO HP:0000546: A nonspecific term denoting progressive loss of the retinal pigment epithelium (RPE) and/or neurosensory retinal cells.,general,retinal degeneration,HPO
34046,Retinal Detachment,general,HPO HP:0000541: Separation of the inner layers of the retina (neural retina) from the pigment epithelium.,general,retinal detachment,HPO
34047,Retinal Dots,general,"HPO HP:0032027: Yellow, white or grayish lesions in the retina that are well-defined/distinct, individual and mostly uniform in size.",general,retinal dots,HPO
34048,Retinal Drusen,general,"HPO HP:6001388: Small focal extracellular deposits underneath the retina, visible ophthalmoscopically as yellow dots.",general,retinal drusen,HPO
34049,Retinal Dysgenesis,general,"HPO exact synonym for Retinal Dysplasia. HPO HP:0007973: Abnormal growth and differentiation, structure and appearance of the retina present from birth.",general,retinal dysgenesis,HPO
34050,Retinal Dysplasia,general,"HPO HP:0007973: Abnormal growth and differentiation, structure and appearance of the retina present from birth.",general,retinal dysplasia,HPO
34051,Retinal Dystrophy,general,HPO HP:0000556: Retinal dystrophy is an abnormality of the retina associated with a hereditary process. Retinal dystrophies are defined by their predominantly monogenic inheritance and they are frequently associated with loss or dysfunction of photoreceptor cells as a primary or secondary event.,general,retinal dystrophy,HPO
34052,Retinal Edema,cardiovascular,HPO HP:0031527: Accumulation of fluid within the layers of the retina not limited to the macular region.,cardiovascular,retinal edema,HPO
34053,Retinal Exudate,general,HPO HP:0001147: Yellow-white intraretinal deposits in the retina typically associated with damaged inner blood-retina barrier and exudation of serous fluid and lipids from the retinal microvasculature.,general,retinal exudate,HPO
34054,Retinal Exudates,general,HPO exact synonym for Retinal Exudate. HPO HP:0001147: Yellow-white intraretinal deposits in the retina typically associated with damaged inner blood-retina barrier and exudation of serous fluid and lipids from the retinal microvasculature.,general,retinal exudates,HPO
34055,Retinal Flecks,general,HPO HP:0012045: Presence of multiple yellowish-white lesions of various size and configuration on the retina not related to vascular lesions.,general,retinal flecks,HPO
34056,Retinal Fold,general,HPO HP:0008052: A wrinkle of retinal tissue projecting outward from the surface of the retina and visible as a line on fundoscopy.,general,retinal fold,HPO
34057,Retinal Folds,general,HPO exact synonym for Retinal Fold. HPO HP:0008052: A wrinkle of retinal tissue projecting outward from the surface of the retina and visible as a line on fundoscopy.,general,retinal folds,HPO
34058,Retinal Gliosis,general,"HPO HP:6001301: A pathological condition characterized by the proliferation of glial cells in the retina, often occurring as a reactive response to injury, inflammation, or degenerative changes, and typically resulting in structural and functional alterations in the retina.",general,retinal gliosis,HPO
34059,Retinal Haemorrhage,general,HPO exact synonym for Retinal Hemorrhage. HPO HP:0000573: Bleeding located within the retina. Retinal hemorrhages range from the smallest dot and blot hemorrhage to massive sub-hyaloid hemorrhage.,general,retinal haemorrhage,HPO
34060,Retinal Haemorrhages,general,HPO exact synonym for Retinal Hemorrhage. HPO HP:0000573: Bleeding located within the retina. Retinal hemorrhages range from the smallest dot and blot hemorrhage to massive sub-hyaloid hemorrhage.,general,retinal haemorrhages,HPO
34061,Retinal Hamartoma,general,"HPO HP:0009594: A hamartoma (a benign, focal malformation consisting of a disorganized mixture of cells and tissues) of the retina.",general,retinal hamartoma,HPO
34062,Retinal Hemorrhage,general,HPO HP:0000573: Bleeding located within the retina. Retinal hemorrhages range from the smallest dot and blot hemorrhage to massive sub-hyaloid hemorrhage.,general,retinal hemorrhage,HPO
34063,Retinal Hemorrhages,general,HPO exact synonym for Retinal Hemorrhage. HPO HP:0000573: Bleeding located within the retina. Retinal hemorrhages range from the smallest dot and blot hemorrhage to massive sub-hyaloid hemorrhage.,general,retinal hemorrhages,HPO
34064,Retinal Hole,general,HPO HP:0011530: A full-thickness defect in the retina.,general,retinal hole,HPO
34065,Retinal Holes,general,HPO exact synonym for Retinal Hole. HPO HP:0011530: A full-thickness defect in the retina.,general,retinal holes,HPO
34066,Retinal Infarction,general,HPO HP:0007866: Human Phenotype Ontology term HP:0007866: Retinal Infarction.,general,retinal infarction,HPO
34067,Retinal Microaneurysm,general,HPO HP:0032416: A localized dilation or outpouching of microvasculature formed due to disruption of the vessel wall of a retinal capillary blood vessel. The lesions present as small red dots with distinct margins and are not larger than a blood vessel width at the disk margin.,general,retinal microaneurysm,HPO
34068,Retinal Neoplasm,general,HPO HP:0012777: A benign or malignant tumor (abnormal growth of tissue) of the retina.,general,retinal neoplasm,HPO
34069,Retinal Neovascularization,general,"HPO HP:0030666: In ischemic retinal disease, neovascularization (NV) involves the sprouting of new vessels from pre-existent vessels. Ischemia invariably leads to the upregulation of Vascular Endothelial Growth Factor (VEGF) production. Most frequently the new vessels grow internal to the plane of the retina. However, intraretinal proliferation of new vessels can also occur.",general,retinal neovascularization,HPO
34070,Retinal Nerve Fiber Edema,cardiovascular,HPO HP:0020120: Swelling (edema) of the retinal nerve fibers.,cardiovascular,retinal nerve fiber edema,HPO
34071,Retinal Nerve Fibre Oedema,cardiovascular,HPO exact synonym for Retinal Nerve Fiber Edema. HPO HP:0020120: Swelling (edema) of the retinal nerve fibers.,cardiovascular,retinal nerve fibre oedema,HPO
34072,Retinal Nonattachment,general,HPO HP:0007899: Failure of attachment of the retina during development.,general,retinal nonattachment,HPO
34073,Retinal Peau D'orange,general,HPO HP:0033027: A pebbly orange appearance of the fundus that is said to resemble the skin of an orange.,general,retinal peau d orange,HPO
34074,Retinal Perforation,general,"HPO HP:0011958: A hole through the whole thickness of the retina, associated with trauma.",general,retinal perforation,HPO
34075,Retinal Periphlebitis,general,"HPO HP:6001325: A condition characterized by inflammation of the outer walls of retinal veins, often presenting as vascular sheathing or exudates along the venous walls.",general,retinal periphlebitis,HPO
34076,Retinal Phlebitis,general,"HPO HP:0020310: Inflammation of retinal venules as manifested by perivascular sheathing or cuffing, vascular leakage and/or occlusion.",general,retinal phlebitis,HPO
34077,Retinal Pigment Clumping,general,HPO exact synonym for Pigmentary Retinopathy. HPO HP:0000580: An abnormality of the retina characterized by pigment deposition. It is typically associated with migration and proliferation of macrophages or retinal pigment epithelial cells into the retina; melanin from these cells causes the pigm,general,retinal pigment clumping,HPO
34078,Retinal Pigment Epithelial Atrophy,general,"HPO HP:0007722: A nonspecific term denoting wasting, especially as a result of degeneration, of the retinal pigment epithelium (RPE).",general,retinal pigment epithelial atrophy,HPO
34079,Retinal Pigment Epithelial Loss On Macular OCT,general,HPO HP:0030611: Human Phenotype Ontology term HP:0030611: Retinal Pigment Epithelial Loss On Macular OCT.,general,retinal pigment epithelial loss on macular oct,HPO
34080,Retinal Pigment Epithelial Mottling,general,"HPO HP:0007814: Mottling (spots or blotches of different shades) of the retinal pigment epithelium, i.e., localized or generalized fundus pigment granularity associated with processes at the level of the retinal pigment epithelium.",general,retinal pigment epithelial mottling,HPO
34081,Retinal Pigment Epithelium Irregularity,general,"HPO exact synonym for Retinal Pigment Epithelial Mottling. HPO HP:0007814: Mottling (spots or blotches of different shades) of the retinal pigment epithelium, i.e., localized or generalized fundus pigment granularity associated with processes at the level of the retinal pigment epithelium.",general,retinal pigment epithelium irregularity,HPO
34082,Retinal Pigmentary Anomaly,general,HPO exact synonym for Abnormal Retinal Pigmentation. HPO HP:0007703: Any deviation from the normal pigmentation of the retina.,general,retinal pigmentary anomaly,HPO
34083,Retinal Pigmentary Clumping,general,HPO exact synonym for Pigmentary Retinopathy. HPO HP:0000580: An abnormality of the retina characterized by pigment deposition. It is typically associated with migration and proliferation of macrophages or retinal pigment epithelial cells into the retina; melanin from these cells causes the pigm,general,retinal pigmentary clumping,HPO
34084,Retinal Pigmentary Degeneration,general,HPO exact synonym for Pigmentary Retinopathy. HPO HP:0000580: An abnormality of the retina characterized by pigment deposition. It is typically associated with migration and proliferation of macrophages or retinal pigment epithelial cells into the retina; melanin from these cells causes the pigm,general,retinal pigmentary degeneration,HPO
34085,Retinal Pigmented Bone Spicules,musculoskeletal,HPO exact synonym for Spicular Pigmentation of the Retina. HPO HP:0007737: Pigment migration into the retina in a bone-spicule configuration (resembling the nucleated cells within the lacuna of bone).,musculoskeletal,retinal pigmented bone spicules,HPO
34086,Retinal Racemose Haemangioma,general,HPO exact synonym for Retinal Racemose Hemangioma. HPO HP:0030509: Human Phenotype Ontology term HP:0030509: Retinal Racemose Hemangioma.,general,retinal racemose haemangioma,HPO
34087,Retinal Racemose Hemangioma,general,HPO HP:0030509: Human Phenotype Ontology term HP:0030509: Retinal Racemose Hemangioma.,general,retinal racemose hemangioma,HPO
34088,Retinal Shunt Vessels,general,"HPO HP:6001183: bnormal blood vessels in the retina that form as a response to vascular occlusion, serving as bypass channels to redirect blood flow around obstructed or damaged retinal vessels. Retinal shunt vessels are often associated with conditions like retinal vein occlusion or diabetic retinopathy and may appear as tortuous or dilated vessels on fundoscopic examination.",general,retinal shunt vessels,HPO
34089,Retinal Striation,general,HPO exact synonym for Hypermyelinated Retinal Nerve Fibers. HPO HP:0007922: Myelinated retinal nerve fiber (MRNF) layer is a rare and mostly benign congenital anomaly in which the retinal nerve fibers anterior to the lamina cribrosa have a myelin sheath.,general,retinal striation,HPO
34090,Retinal Tear,general,"HPO exact synonym for Retinal Perforation. HPO HP:0011958: A hole through the whole thickness of the retina, associated with trauma.",general,retinal tear,HPO
34091,Retinal Telangiectasia,general,"HPO HP:0007763: Localized, irregular dilatation of small tortuous intraretinal blood vessels.",general,retinal telangiectasia,HPO
34092,Retinal Thickening On OCT,general,HPO HP:0020039: Anteroposterior thickness of the retina above the upper limit of normal. This phenotype can be appreciated by retinal optical coherence tomography (OCT).,general,retinal thickening on oct,HPO
34093,Retinal Thinning,general,HPO exact synonym for Retinal Thinning On OCT. HPO HP:0030329: Reduced anteroposterior thickness of the retina. This phenotype can be appreciated by retinal optical coherence tomography (OCT).,general,retinal thinning,HPO
34094,Retinal Thinning On OCT,general,HPO HP:0030329: Reduced anteroposterior thickness of the retina. This phenotype can be appreciated by retinal optical coherence tomography (OCT).,general,retinal thinning on oct,HPO
34095,Retinal Vascular Malformation,general,HPO exact synonym for Developmental Retinal Vascular Malformation. HPO HP:0007797: A group of development abnormalities of retinal blood vessels.,general,retinal vascular malformation,HPO
34096,Retinal Vascular Proliferation,general,"HPO exact synonym for Retinal Neovascularization. HPO HP:0030666: In ischemic retinal disease, neovascularization (NV) involves the sprouting of new vessels from pre-existent vessels. Ischemia invariably leads to the upregulation of Vascular Endothelial Growth Factor (VEGF) production. Most frequent",general,retinal vascular proliferation,HPO
34097,Retinal Vascular Tortuosity,general,"HPO HP:0012841: An increased number of twists and turns of the retinal blood vessels. This can affect either arteries, veins or both.",general,retinal vascular tortuosity,HPO
34098,Retinal Vasculitis,general,"HPO HP:0025188: Inflammation of retinal blood vessels as manifested by perivascular sheathing or cuffing, vascular leakage and/or occlusion. It can affect veins, arteries or both.",general,retinal vasculitis,HPO
34099,Retinal Vein Occlusion,general,"HPO exact synonym for Retinal Venous Occlusion. HPO HP:0012636: Blockage of a retinal vein or venule, occurring typically at an arteriovenous crossing. Typically presenting with dilated veins, retinal hemorrhages and in some cases non-perfusion.",general,retinal vein occlusion,HPO
34100,Retinal Venous Occlusion,general,"HPO HP:0012636: Blockage of a retinal vein or venule, occurring typically at an arteriovenous crossing. Typically presenting with dilated veins, retinal hemorrhages and in some cases non-perfusion.",general,retinal venous occlusion,HPO
34101,Retinitis,general,HPO HP:0032118: Inflammation of the retina of the eye.,general,retinitis,HPO
34102,Retinitis Pigmentosa,general,HPO exact synonym for Rod-cone Dystrophy. HPO HP:0000510: An inherited retinal disease subtype in which the rod photoreceptors appear to be more severely affected than the cone photoreceptors. Typical presentation is with nyctalopia (due to rod dysfunction) followed by loss of mid-peripheral,general,retinitis pigmentosa,HPO
34103,Retinitis Pigmentosa Inversa,general,"HPO HP:0008035: Retinitis pigmentosa inversa is form of retinal degeneration characterized by areas of retinal/chorioretinal degeneration with pigment migration in the macular area (in contrast to retinitis pigmentosa which, at early disease stages, predominantly affects the retinal periphery).",general,retinitis pigmentosa inversa,HPO
34104,Retinoblastoma,general,HPO HP:0009919: A tumor of the eye originating from cells of the retina.,general,retinoblastoma,HPO
34105,Retinoid Exposure,general,HPO HP:6000092: History of having taken retinoids.,general,retinoid exposure,HPO
34106,Retinopathy,general,"HPO HP:0000488: Any noninflammatory disease of the retina. This nonspecific term is retained here because of its wide use in the literature, but if possible new annotations should indicate the precise type of retinal abnormality.",general,retinopathy,HPO
34107,Retinopathy of Prematurity,general,HPO HP:0500049: An avascular or abnormally vascularized retina that occurs in premature infants and can lead to blindness.,general,retinopathy of prematurity,HPO
34108,Retinopathy of Prematurity Plus,general,"HPO HP:0500062: Venous dilatation and arteriolar tortuosity of the posterior retinal vessels and may later increase in severity to include iris vascular engorgement, poor pupillary dilatation (rigid pupil), and vitreous haze. This definition has been further refined in the later clinical trials in which the diagnosis of plus disease could be made if sufficient vascular dilatation and tortuosity are present in at least 2 quadrants of the eye.",general,retinopathy of prematurity plus,HPO
34109,Retinopathy of Prematurity Pre-plus,general,HPO HP:0500063: As vascular abnormalities of the posterior pole that are insufficient for the diagnosis of plus disease but that demonstrate more arterial tortuosity and more venous dilatation than normal.,general,retinopathy of prematurity pre plus,HPO
34110,Retinopathy of Prematurity Prethreshold,general,HPO HP:0500065: High risk patients who were in Zone 1 (no Plus or stage 3) or Zone 2 with Plus or stage 3 but not both.,general,retinopathy of prematurity prethreshold,HPO
34111,Retinopathy of Prematurity Stage 1,general,HPO HP:0500050: The retinal vessels stop and then a linear flat white line is present that usually runs the circumference of the vascular retina.,general,retinopathy of prematurity stage 1,HPO
34112,Retinopathy of Prematurity Stage 2,general,HPO HP:0500051: The accumulating neovascularization thickens and manifests as a linear bump. The neovascularization remains along the surface of the retina and does not extend off the retina into the cortical vitreous.,general,retinopathy of prematurity stage 2,HPO
34113,Retinopathy of Prematurity Stage 3,general,"HPO HP:0500052: The neovascularization accumulates at the edge of the vascularized retina and extends into the vitreous (also called extra retinal fibrosis proliferation). In cases of Zone 2 and Zone 3, this may be sausage shaped. In more posterior Zone 1 disease, the stage 3 can appear as a direct extension of the normal retinal vessels but extending tangentially over the avascular retina.",general,retinopathy of prematurity stage 3,HPO
34114,Retinopathy of Prematurity Stage 4,general,"HPO HP:0500053: Scar tissue that forms a continuous sheet coming up from the edge of the vascularized retina. This scar tissue can grow toward the vitreous base/posterior lens capsule resulting in traction, distortion, and even detachment.",general,retinopathy of prematurity stage 4,HPO
34115,Retinopathy of Prematurity Stage 4a,general,HPO HP:0500054: A detachment that involves the peripheral retina that does not extend into the macula.,general,retinopathy of prematurity stage 4a,HPO
34116,Retinopathy of Prematurity Stage 4b,general,HPO HP:0500055: A detachment that involves the peripheral retina that involves the macula itself. The detachment usually starts in the temporal periphery although can also involve the nasal retina as well.,general,retinopathy of prematurity stage 4b,HPO
34117,Retinopathy of Prematurity Stage 5,general,HPO HP:0500056: Funnel detachment from the retina with generally traction in all four quadrants.,general,retinopathy of prematurity stage 5,HPO
34118,Retinopathy of Prematurity Stage 5a,general,HPO HP:0500057: An open funnel detachment of the retina with generally traction in all four quadrants.,general,retinopathy of prematurity stage 5a,HPO
34119,Retinopathy of Prematurity Stage 5b,general,HPO HP:0500058: A closed funnel detachment of the retina with generally traction in all four quadrants.,general,retinopathy of prematurity stage 5b,HPO
34120,Retinopathy of Prematurity Threshold,general,"HPO HP:0500064: A retinopathy with a 50% likelihood of progressing to retinal detachment. Threshold disease is considered to be present when stage 3 retinopathy of prematurity (ROP) is present in either zone I or zone II, with at least 5 continuous or 8 total clock hours of disease, and the presence of plus disease.",general,retinopathy of prematurity threshold,HPO
34121,Retinopathy of Prematurity Zone I,general,HPO HP:0500059: Retinopathy which extends from the center of the optic disc to twice the distance from the center of the optic disc to the center of the macula.,general,retinopathy of prematurity zone i,HPO
34122,Retinopathy of Prematurity Zone II,general,HPO HP:0500060: Retinopathy which extends centrifugally from the edge of zone I to the nasal ora serrata.,general,retinopathy of prematurity zone ii,HPO
34123,Retinopathy of Prematurity Zone III,general,HPO HP:0500061: Retinopathy which is a residual crescent of retina anterior to zone II.,general,retinopathy of prematurity zone iii,HPO
34124,Retinoschisis,general,HPO HP:0030502: Splitting of the neuroretinal layers of the retina.,general,retinoschisis,HPO
34125,Retinoschisis Involving the Fovea,general,HPO exact synonym for Foveoschisis. HPO HP:0012152: Splitting of the retinal layers in the macula and involving the fovea.,general,retinoschisis involving the fovea,HPO
34126,Retracted Tympanic Membrane,mental_health,HPO HP:6000459: A condition in which part of the tympanic membrane is pull backed into the middle ear cavity (also called retraction pocket).,mental_behavioral,retracted tympanic membrane,HPO
34127,Retractile Testicle,general,HPO exact synonym for Retractile Testis. HPO HP:0012646: A testis that is located at the upper scrotum or lower inguinal canal and that can be made to descend completely into the scrotum without resistance by manual reduction but returns to its original position by the cremasteric reflex.,general,retractile testicle,HPO
34128,Retractile Testis,general,HPO HP:0012646: A testis that is located at the upper scrotum or lower inguinal canal and that can be made to descend completely into the scrotum without resistance by manual reduction but returns to its original position by the cremasteric reflex.,general,retractile testis,HPO
34129,Retraction of the Tongue,general,"HPO exact synonym for Glossoptosis. HPO HP:0000162: Posterior displacement of the tongue into the pharynx, i.e., a tongue that is mislocalised posteriorly.",general,retraction of the tongue,HPO
34130,Retrobulbar Neuritis,general,HPO exact synonym for Retrobulbar Optic Neuritis. HPO HP:0100654: Optic neuritis that occurs in the section of the optic nerve located behind the eyeball.,general,retrobulbar neuritis,HPO
34131,Retrobulbar Optic Neuritis,general,HPO HP:0100654: Optic neuritis that occurs in the section of the optic nerve located behind the eyeball.,general,retrobulbar optic neuritis,HPO
34132,Retrocerebellar Cyst,general,HPO HP:0006951: Human Phenotype Ontology term HP:0006951: Retrocerebellar Cyst.,general,retrocerebellar cyst,HPO
34133,Retrocollis,general,"HPO HP:0002544: A form of torticollis in which the head is drawn back, either due to a permanent contractures of neck extensor muscles, or to a spasmodic contracture.",general,retrocollis,HPO
34134,Retrocorneal Fibrosis,general,"HPO exact synonym for Retrocorneal Membrane. HPO HP:6001279: A retrocorneal membrane is an abnormal, fibrous or cellular tissue layer that forms on the posterior surface of the cornea, typically on or adjacent to the Descemet membrane. It may result from trauma, surgery (e.g., penetrating kerat",general,retrocorneal fibrosis,HPO
34135,Retrocorneal Fibrous Membrane,general,"HPO exact synonym for Retrocorneal Membrane. HPO HP:6001279: A retrocorneal membrane is an abnormal, fibrous or cellular tissue layer that forms on the posterior surface of the cornea, typically on or adjacent to the Descemet membrane. It may result from trauma, surgery (e.g., penetrating kerat",general,retrocorneal fibrous membrane,HPO
34136,Retrocorneal Membrane,general,"HPO HP:6001279: A retrocorneal membrane is an abnormal, fibrous or cellular tissue layer that forms on the posterior surface of the cornea, typically on or adjacent to the Descemet membrane. It may result from trauma, surgery (e.g., penetrating keratoplasty), inflammation, or endothelial cell dysfunction, and can lead to visual impairment depending on its density and extent.",general,retrocorneal membrane,HPO
