symptom_id,symptom_name,category,description,related_body_system,search_name,source
4044,Abnormality of the Maxillary Sinus,general,"HPO HP:0430023: An abnormality of the maxillary sinus, one of the mucosa-lined, normally air-filled paranasal sinuses of the bones of the skull. The maxillary sinus is located within the skeleton of the midface, lateral to the nasal cavity.",general,abnormality of the maxillary sinus,HPO
4045,Abnormality of the Mediastinum,general,HPO exact synonym for Abnormal Mediastinum Morphology. HPO HP:0045026: Any structural anomaly of the central compartment of the thoracic cavity.,general,abnormality of the mediastinum,HPO
4046,Abnormality of the Medulla Oblongata,general,"HPO exact synonym for Abnormal Medulla Oblongata Morphology. HPO HP:0011441: An abnormality of the medulla oblongata, the lower half of the brainstem.",general,abnormality of the medulla oblongata,HPO
4047,Abnormality of the Medullary Cavity of the Long Bones,musculoskeletal,"HPO HP:0100253: An abnormality of the medullary cavity (medulla, innermost part), which is the central cavity of bone shafts where red bone marrow and/or yellow bone marrow (adipose tissue) is stored.",musculoskeletal,abnormality of the medullary cavity of the long bones,HPO
4048,Abnormality of the Meninges,general,"HPO exact synonym for Abnormal Meningeal Morphology. HPO HP:0010651: An abnormality of the Meninges, including any abnormality of the Dura mater, the Arachnoid mater, and the Pia mater.",general,abnormality of the meninges,HPO
4049,Abnormality of the Menstrual Cycle,reproductive,HPO HP:0000140: An abnormality of the ovulation cycle.,reproductive,abnormality of the menstrual cycle,HPO
4050,Abnormality of the Mesencephalon,general,"HPO exact synonym for Abnormal Midbrain Morphology. HPO HP:0002418: An abnormality of the midbrain, which has as its parts the tectum, cerebral peduncle, midbrain tegmentum and cerebral aqueduct.",general,abnormality of the mesencephalon,HPO
4051,Abnormality of the Metencephalon,general,HPO exact synonym for Abnormal Metencephalon Morphology. HPO HP:0011283: An abnormality of the metencephalon. The metencephalon is the part of the hindbrain that consists of the pons and the cerebellum.,general,abnormality of the metencephalon,HPO
4052,Abnormality of the Metopic Suture,general,HPO HP:0005556: The frontal suture divides the two halves of the frontal bone of the skull in infants and children and generally undergoes fusion by the age of six. A persistent frontal suture is referred to as a \,general,abnormality of the metopic suture,HPO
4053,Abnormality of the Microglia,general,HPO exact synonym for Abnormal Microglia Morphology. HPO HP:0100708: An abnormality of the microglial cells. They are also known as brain-resident macrophages or Hortega cells.,general,abnormality of the microglia,HPO
4054,Abnormality of the Midbrain,general,"HPO exact synonym for Abnormal Midbrain Morphology. HPO HP:0002418: An abnormality of the midbrain, which has as its parts the tectum, cerebral peduncle, midbrain tegmentum and cerebral aqueduct.",general,abnormality of the midbrain,HPO
4055,Abnormality of the Middle Bone of 3rd Toe,musculoskeletal,HPO exact synonym for Abnormality of the Middle Phalanx of the 3rd Toe. HPO HP:0010369: Human Phenotype Ontology term HP:0010369: Abnormality of the Middle Phalanx of the 3rd Toe.,musculoskeletal,abnormality of the middle bone of 3rd toe,HPO
4056,Abnormality of the Middle Bone of Little Finger,musculoskeletal,HPO exact synonym for Abnormality of the Middle Phalanx of the 5th Finger. HPO HP:0004219: Human Phenotype Ontology term HP:0004219: Abnormality of the Middle Phalanx of the 5th Finger.,musculoskeletal,abnormality of the middle bone of little finger,HPO
4057,Abnormality of the Middle Bone of Pinkie Finger,musculoskeletal,HPO exact synonym for Abnormality of the Middle Phalanx of the 5th Finger. HPO HP:0004219: Human Phenotype Ontology term HP:0004219: Abnormality of the Middle Phalanx of the 5th Finger.,musculoskeletal,abnormality of the middle bone of pinkie finger,HPO
4058,Abnormality of the Middle Bone of Pinky Finger,musculoskeletal,HPO exact synonym for Abnormality of the Middle Phalanx of the 5th Finger. HPO HP:0004219: Human Phenotype Ontology term HP:0004219: Abnormality of the Middle Phalanx of the 5th Finger.,musculoskeletal,abnormality of the middle bone of pinky finger,HPO
4059,Abnormality of the Middle Bone of the 2nd Toe,musculoskeletal,HPO exact synonym for Abnormality of the Middle Phalanx of the 2nd Toe. HPO HP:0010357: Human Phenotype Ontology term HP:0010357: Abnormality of the Middle Phalanx of the 2nd Toe.,musculoskeletal,abnormality of the middle bone of the 2nd toe,HPO
4060,Abnormality of the Middle Bone of the Little Toe,musculoskeletal,HPO exact synonym for Abnormality of the Middle Phalanx of the 5th Toe. HPO HP:0010393: Human Phenotype Ontology term HP:0010393: Abnormality of the Middle Phalanx of the 5th Toe.,musculoskeletal,abnormality of the middle bone of the little toe,HPO
4061,Abnormality of the Middle Bone of the Pinkie Toe,musculoskeletal,HPO exact synonym for Abnormality of the Middle Phalanx of the 5th Toe. HPO HP:0010393: Human Phenotype Ontology term HP:0010393: Abnormality of the Middle Phalanx of the 5th Toe.,musculoskeletal,abnormality of the middle bone of the pinkie toe,HPO
4062,Abnormality of the Middle Bone of the Pinky Toe,musculoskeletal,HPO exact synonym for Abnormality of the Middle Phalanx of the 5th Toe. HPO HP:0010393: Human Phenotype Ontology term HP:0010393: Abnormality of the Middle Phalanx of the 5th Toe.,musculoskeletal,abnormality of the middle bone of the pinky toe,HPO
4063,Abnormality of the Middle Ear,general,HPO HP:0000370: An abnormality of the middle ear.,general,abnormality of the middle ear,HPO
4064,Abnormality of the Middle Ear Ossicles,general,"HPO HP:0004452: An abnormality of the middle-ear ossicles (three small bones called malleus, incus, and stapes) that are contained within the middle ear and serve to transmit sounds from the air to the fluid-filled labyrinth (cochlea).",general,abnormality of the middle ear ossicles,HPO
4065,Abnormality of the Middle Finger,general,HPO exact synonym for Abnormal 3rd Finger Morphology. HPO HP:0004150: An anomaly of the third finger.,general,abnormality of the middle finger,HPO
4066,Abnormality of the Middle Finger Bones,musculoskeletal,HPO exact synonym for Abnormal 3rd Finger Phalanx Morphology. HPO HP:0009316: Abnormality of the phalanges of the 3rd (middle) finger.,musculoskeletal,abnormality of the middle finger bones,HPO
4067,Abnormality of the Middle Finger Bones of the Hand,musculoskeletal,HPO exact synonym for Abnormal Middle Phalanx Morphology of the Hand. HPO HP:0009833: An anomaly of middle phalanx of finger.,musculoskeletal,abnormality of the middle finger bones of the hand,HPO
4068,Abnormality of the Middle Part of the Middle Bone of the Middle Finger,musculoskeletal,HPO exact synonym for Abnormality of the Epiphysis of the Middle Phalanx of the 3rd Finger. HPO HP:0009334: Human Phenotype Ontology term HP:0009334: Abnormality of the Epiphysis of the Middle Phalanx of the 3rd Finger.,musculoskeletal,abnormality of the middle part of the middle bone of the middle finger,HPO
4069,Abnormality of the Middle Phalanges of the Hand,general,HPO exact synonym for Abnormal Middle Phalanx Morphology of the Hand. HPO HP:0009833: An anomaly of middle phalanx of finger.,general,abnormality of the middle phalanges of the hand,HPO
4070,Abnormality of the Middle Phalanges of the Toes,general,HPO HP:0010183: Human Phenotype Ontology term HP:0010183: Abnormality of the Middle Phalanges of the Toes.,general,abnormality of the middle phalanges of the toes,HPO
4071,Abnormality of the Middle Phalanx of the 2nd Finger,general,HPO HP:0009543: Human Phenotype Ontology term HP:0009543: Abnormality of the Middle Phalanx of the 2nd Finger.,general,abnormality of the middle phalanx of the 2nd finger,HPO
4072,Abnormality of the Middle Phalanx of the 2nd Toe,general,HPO HP:0010357: Human Phenotype Ontology term HP:0010357: Abnormality of the Middle Phalanx of the 2nd Toe.,general,abnormality of the middle phalanx of the 2nd toe,HPO
4073,Abnormality of the Middle Phalanx of the 3rd Finger,general,HPO HP:0004172: Human Phenotype Ontology term HP:0004172: Abnormality of the Middle Phalanx of the 3rd Finger.,general,abnormality of the middle phalanx of the 3rd finger,HPO
4074,Abnormality of the Middle Phalanx of the 3rd Toe,general,HPO HP:0010369: Human Phenotype Ontology term HP:0010369: Abnormality of the Middle Phalanx of the 3rd Toe.,general,abnormality of the middle phalanx of the 3rd toe,HPO
4075,Abnormality of the Middle Phalanx of the 4th Finger,general,HPO HP:0009283: Human Phenotype Ontology term HP:0009283: Abnormality of the Middle Phalanx of the 4th Finger.,general,abnormality of the middle phalanx of the 4th finger,HPO
4076,Abnormality of the Middle Phalanx of the 4th Toe,general,HPO HP:0010381: Human Phenotype Ontology term HP:0010381: Abnormality of the Middle Phalanx of the 4th Toe.,general,abnormality of the middle phalanx of the 4th toe,HPO
4077,Abnormality of the Middle Phalanx of the 5th Finger,general,HPO HP:0004219: Human Phenotype Ontology term HP:0004219: Abnormality of the Middle Phalanx of the 5th Finger.,general,abnormality of the middle phalanx of the 5th finger,HPO
4078,Abnormality of the Middle Phalanx of the 5th Toe,general,HPO HP:0010393: Human Phenotype Ontology term HP:0010393: Abnormality of the Middle Phalanx of the 5th Toe.,general,abnormality of the middle phalanx of the 5th toe,HPO
4079,Abnormality of the Middle Phalanx of the Ring Finger,general,HPO exact synonym for Abnormality of the Middle Phalanx of the 4th Finger. HPO HP:0009283: Human Phenotype Ontology term HP:0009283: Abnormality of the Middle Phalanx of the 4th Finger.,general,abnormality of the middle phalanx of the ring finger,HPO
4080,Abnormality of the Midface,general,"HPO exact synonym for Abnormal Midface Morphology. HPO HP:0000309: An anomaly of the midface, which is a region and not an anatomical term. It extends, superiorly, from the inferior orbital margin to, inferiorly, the level of nasal base. It is formed by the maxilla (upper jaw) and zygoma and cheeks a",general,abnormality of the midface,HPO
4081,Abnormality of the Midnasal Cavity,general,HPO HP:0010641: Abnormality of the midnasal cavity which includes the cavity between the nares and the choanae.,general,abnormality of the midnasal cavity,HPO
4082,Abnormality of the Mineralisation and Ossification of Bones of the Feet,musculoskeletal,HPO exact synonym for Abnormal Foot Bone Ossification. HPO HP:0010675: An abnormality of the formation and mineralization of any bone of the skeleton of foot.,musculoskeletal,abnormality of the mineralisation and ossification of bones of the feet,HPO
4083,Abnormality of the Mineralisation and Ossification of Bones of the Hand,musculoskeletal,HPO exact synonym for Abnormal Hand Bone Ossification. HPO HP:0010660: An abnormality of the formation and mineralization of any bone of the skeleton of hand.,musculoskeletal,abnormality of the mineralisation and ossification of bones of the hand,HPO
4084,Abnormality of the Mineralisation or Ossification of the Epiphyses,general,HPO exact synonym for Abnormal Epiphyseal Ossification. HPO HP:0010656: An abnormality of the formation and mineralization of an epiphysis.,general,abnormality of the mineralisation or ossification of the epiphyses,HPO
4085,Abnormality of the Mitochondrion,general,"HPO HP:0012103: An anomaly of the mitochondrion, the membranous cytoplasmic organelle the interior of which is subdivided by cristae. The mitochondrion is a self replicating organelle that is the site of tissue respiration.",general,abnormality of the mitochondrion,HPO
4086,Abnormality of the Mitral Valve,general,HPO exact synonym for Abnormal Mitral Valve Morphology. HPO HP:0001633: Any structural anomaly of the mitral valve.,general,abnormality of the mitral valve,HPO
4087,Abnormality of the Mouth,oral,HPO HP:0000153: An abnormality of the mouth.,oral,abnormality of the mouth,HPO
4088,Abnormality of the Mouth Floor,oral,HPO exact synonym for Abnormal Mouth Floor Morphology. HPO HP:0410012: Any abnormality of the mouth floor.,oral,abnormality of the mouth floor,HPO
4089,Abnormality of the Mucous Membrane Layer of Stomach,gastrointestinal,HPO exact synonym for Abnormal Gastric Mucosa Morphology. HPO HP:0004295: An abnormality of the gastric mucous membrane.,gastrointestinal,abnormality of the mucous membrane layer of stomach,HPO
4090,Abnormality of the Muscular Palate,general,HPO exact synonym for Abnormal Soft Palate Morphology. HPO HP:0100736: An abnormality of the soft palate.,general,abnormality of the muscular palate,HPO
4091,Abnormality of the Musculature,general,"HPO HP:0003011: Abnormality originating in one or more muscles, i.e., of the set of muscles of body.",general,abnormality of the musculature,HPO
4092,Abnormality of the Musculature of the Hand,general,HPO HP:0001421: Human Phenotype Ontology term HP:0001421: Abnormality of the Musculature of the Hand.,general,abnormality of the musculature of the hand,HPO
4093,Abnormality of the Musculature of the Limbs,musculoskeletal,HPO HP:0009127: Human Phenotype Ontology term HP:0009127: Abnormality of the Musculature of the Limbs.,musculoskeletal,abnormality of the musculature of the limbs,HPO
4094,Abnormality of the Musculature of the Lower Limbs,musculoskeletal,HPO HP:0001437: Human Phenotype Ontology term HP:0001437: Abnormality of the Musculature of the Lower Limbs.,musculoskeletal,abnormality of the musculature of the lower limbs,HPO
4095,Abnormality of the Musculature of the Neck,musculoskeletal,HPO exact synonym for Abnormal Morphology of the Musculature of the Neck. HPO HP:0011006: An abnormality of the neck musculature.,musculoskeletal,abnormality of the musculature of the neck,HPO
4096,Abnormality of the Musculature of the Pelvis,general,HPO exact synonym for Abnormal Morphology of the Pelvis Musculature. HPO HP:0001469: Human Phenotype Ontology term HP:0001469: Abnormal Morphology of the Pelvis Musculature.,general,abnormality of the musculature of the pelvis,HPO
4097,Abnormality of the Musculature of the Thigh,general,HPO exact synonym for Abnormality Thigh Musculature Morphology. HPO HP:0001441: Human Phenotype Ontology term HP:0001441: Abnormality Thigh Musculature Morphology.,general,abnormality of the musculature of the thigh,HPO
4098,Abnormality of the Musculature of the Thorax,general,HPO HP:0009131: A disease or lesion affecting the muscles of the thorax.,general,abnormality of the musculature of the thorax,HPO
4099,Abnormality of the Musculature of the Upper Arm,general,HPO HP:0001457: Human Phenotype Ontology term HP:0001457: Abnormality of the Musculature of the Upper Arm.,general,abnormality of the musculature of the upper arm,HPO
4100,Abnormality of the Musculature of the Upper Limbs,musculoskeletal,HPO HP:0001446: Human Phenotype Ontology term HP:0001446: Abnormality of the Musculature of the Upper Limbs.,musculoskeletal,abnormality of the musculature of the upper limbs,HPO
4101,Abnormality of the Musculoskeletal System,general,"HPO HP:0033127: An anomaly of the musculoskeletal system, which consists of the bones of the skeleton, muscles, cartilage, tendons, ligaments, joints, and other connective tissue. The musculoskeletal system supports the weight of the body, maintains body position and produces movements of the body or of parts of the body.",general,abnormality of the musculoskeletal system,HPO
4102,Abnormality of the Myencephalon,general,"HPO exact synonym for Abnormal Medulla Oblongata Morphology. HPO HP:0011441: An abnormality of the medulla oblongata, the lower half of the brainstem.",general,abnormality of the myencephalon,HPO
4103,Abnormality of the Myocardium,general,HPO exact synonym for Abnormal Myocardium Morphology. HPO HP:0001637: A structural anomaly of the muscle layer of the heart wall.,general,abnormality of the myocardium,HPO
4104,Abnormality of the Nail,general,HPO exact synonym for Abnormal Nail Morphology. HPO HP:0001597: Abnormal structure or appearance of the nail.,general,abnormality of the nail,HPO
4105,Abnormality of the Nares,general,HPO exact synonym for Abnormal Nostril Morphology. HPO HP:0005288: Abnormality of the nostril.,general,abnormality of the nares,HPO
4106,Abnormality of the Nasal Ala,general,HPO exact synonym for Abnormal Morphology of the Nasal Alae. HPO HP:0000429: An abnormality of the Ala of nose.,general,abnormality of the nasal ala,HPO
4107,Abnormality of the Nasal Alae,general,HPO exact synonym for Abnormal Morphology of the Nasal Alae. HPO HP:0000429: An abnormality of the Ala of nose.,general,abnormality of the nasal alae,HPO
4108,Abnormality of the Nasal Bone,musculoskeletal,"HPO exact synonym for Abnormal Nasal Bone Morphology. HPO HP:0010939: An abnormality of the nasal bone, comprising the left nasal bone and the right nasal bone.",musculoskeletal,abnormality of the nasal bone,HPO
4109,Abnormality of the Nasal Bridge,general,"HPO exact synonym for Abnormal Nasal Bridge Morphology. HPO HP:0000422: Abnormality of the nasal bridge, which is the saddle-shaped area that includes the nasal root and the lateral aspects of the nose. It lies between the glabella and the inferior boundary of the nasal bone, and extends laterally to the",general,abnormality of the nasal bridge,HPO
4110,Abnormality of the Nasal Cartilage,general,HPO exact synonym for Abnormal Nasal Cartilage Morphology. HPO HP:0030027: A morphological anomaly of the nasal cartilage.,general,abnormality of the nasal cartilage,HPO
4111,Abnormality of the Nasal Cavity,general,"HPO exact synonym for Abnormal Nasal Cavity Morphology. HPO HP:0010640: Abnormality of the nasal cavity (the cavity includes and starts at the nares and reaches all the way through to the and includes the choanae, the posterior nasal apertures).",general,abnormality of the nasal cavity,HPO
4112,Abnormality of the Nasal Dorsum,general,"HPO exact synonym for Abnormal Nasal Dorsum Morphology. HPO HP:0011119: An abnormality of the nasal dorsum, also known as the nasal ridge.",general,abnormality of the nasal dorsum,HPO
4113,Abnormality of the Nasal Mucosa,general,HPO exact synonym for Abnormal Nasal Mucosa Morphology. HPO HP:0000433: Human Phenotype Ontology term HP:0000433: Abnormal Nasal Mucosa Morphology.,general,abnormality of the nasal mucosa,HPO
4114,Abnormality of the Nasal Ridge,general,"HPO exact synonym for Abnormal Nasal Dorsum Morphology. HPO HP:0011119: An abnormality of the nasal dorsum, also known as the nasal ridge.",general,abnormality of the nasal ridge,HPO
4115,Abnormality of the Nasal Root,general,"HPO exact synonym for Abnormal Nasal Bridge Morphology. HPO HP:0000422: Abnormality of the nasal bridge, which is the saddle-shaped area that includes the nasal root and the lateral aspects of the nose. It lies between the glabella and the inferior boundary of the nasal bone, and extends laterally to the",general,abnormality of the nasal root,HPO
4116,Abnormality of the Nasal Septum,general,HPO exact synonym for Abnormal Nasal Septum Morphology. HPO HP:0000419: An abnormality of the nasal septum.,general,abnormality of the nasal septum,HPO
4117,Abnormality of the Nasal Skeleton,general,HPO exact synonym for Abnormal Nasal Skeleton Morphology. HPO HP:0010937: An abnormality of the nasal skeleton.,general,abnormality of the nasal skeleton,HPO
4118,Abnormality of the Nasal Tip,general,HPO exact synonym for Abnormal Nasal Tip Morphology. HPO HP:0000436: An abnormality of the nasal tip.,general,abnormality of the nasal tip,HPO
4119,Abnormality of the Nasolabial Region,general,HPO exact synonym for Abnormal Nasolabial Region Morphology. HPO HP:0005289: Human Phenotype Ontology term HP:0005289: Abnormal Nasolabial Region Morphology.,general,abnormality of the nasolabial region,HPO
4120,Abnormality of the Nasolacrimal System,general,"HPO exact synonym for Abnormal Nasolacrimal System Morphology. HPO HP:0000614: An abnormality of the nasolacrimal drainage system, which serves as a conduit for tear flow from the external eye to the nasal cavity.",general,abnormality of the nasolacrimal system,HPO
4121,Abnormality of the Nasopharynx,general,HPO exact synonym for Abnormal Nasopharynx Morphology. HPO HP:0001739: A structural anomaly of the nasopharynx.,general,abnormality of the nasopharynx,HPO
4122,Abnormality of the Neck,musculoskeletal,HPO HP:0000464: An abnormality of the neck.,musculoskeletal,abnormality of the neck,HPO
4123,Abnormality of the Neostriatum,general,"HPO exact synonym for Abnormal Corpus Striatum Morphology. HPO HP:0010994: Abnormality of the striatum, which is the largest nucleus of the basal ganglia, comprising the caudate, putamen and ventral striatum, including the nucleus accumbens.",general,abnormality of the neostriatum,HPO
4124,Abnormality of the Nephron,general,HPO exact synonym for Abnormal Nephron Morphology. HPO HP:0012575: A structural anomaly of the nephron.,general,abnormality of the nephron,HPO
4125,Abnormality of the Nervous System,general,HPO HP:0000707: An abnormality of the nervous system.,general,abnormality of the nervous system,HPO
4126,Abnormality of the Nervus Trigeminus,general,HPO exact synonym for Abnormal Fifth Cranial Nerve Morphology. HPO HP:0010824: Any structural abnormality of the fifth cranial nerve.,general,abnormality of the nervus trigeminus,HPO
4127,Abnormality of the Neurohypophysis,general,"HPO exact synonym for Abnormal Posterior Pituitary Morphogenesis. HPO HP:0011751: An abnormality of the neurohypophysis, which is also known as the posterior lobe of the hypophysis.",general,abnormality of the neurohypophysis,HPO
