symptom_id,symptom_name,category,description,related_body_system,search_name,source
18035,Flat Facial Shape,general,HPO exact synonym for Flat Face. HPO HP:0012368: Absence of concavity or convexity of the face when viewed in profile.,general,flat facial shape,HPO
18036,Flat Facies,general,HPO exact synonym for Flat Face. HPO HP:0012368: Absence of concavity or convexity of the face when viewed in profile.,general,flat facies,HPO
18037,Flat Feet,general,"HPO exact synonym for Pes Planus. HPO HP:0001763: A foot where the longitudinal arch of the foot is in contact with the ground or floor when the individual is standing; or, in a patient lying supine, a foot where the arch is in contact with the surface of a flat board pressed against",general,flat feet,HPO
18038,Flat Femoral Capital Epiphyses,oral,HPO exact synonym for Flat Capital Femoral Epiphysis. HPO HP:0003370: An abnormal flattening of the proximal epiphysis of the femur.,oral,flat femoral capital epiphyses,HPO
18039,Flat Foot,general,"HPO exact synonym for Pes Planus. HPO HP:0001763: A foot where the longitudinal arch of the foot is in contact with the ground or floor when the individual is standing; or, in a patient lying supine, a foot where the arch is in contact with the surface of a flat board pressed against",general,flat foot,HPO
18040,Flat Forehead,general,HPO HP:0004425: A forehead with abnormal flatness.,general,flat forehead,HPO
18041,Flat Glabella,general,"HPO exact synonym for Depressed Glabella. HPO HP:0011222: Posterior positioning of the glabella, i.e., of the midline forehead between the supraorbital ridges.",general,flat glabella,HPO
18042,Flat Glenoid Fossa,general,"HPO HP:0000911: Abnormally flat configuration of the glenoid fossa, also known as the glenoid cavity, which is the articular surface of the scapula that articulates with the head of the humerus.",general,flat glenoid fossa,HPO
18043,Flat Head of Thigh Bone,musculoskeletal,HPO exact synonym for Flattened Femoral Head. HPO HP:0008812: An abnormally flattened femoral head.,musculoskeletal,flat head of thigh bone,HPO
18044,Flat Head Syndrome,general,"HPO exact synonym for Plagiocephaly. HPO HP:0001357: Asymmetric head shape, which is usually a combination of unilateral occipital flattening with ipsilateral frontal prominence, leading to rhomboid cranial shape.",general,flat head syndrome,HPO
18045,Flat Line EEG,general,HPO exact synonym for EEG with Generalized Slow Activity Grade 4. HPO HP:0011209: EEG without electrical activity.,general,flat line eeg,HPO
18046,Flat Midface,general,"HPO exact synonym for Midface Retrusion. HPO HP:0011800: Posterior positions and/or vertical shortening of the infraorbital and perialar regions, or increased concavity of the face and/or reduced nasolabial angle.",general,flat midface,HPO
18047,Flat Nasal Alae,general,"HPO HP:0010649: An abnormal degree of flatness of the Ala of nose, which can be defined as a reduced nasal elevation index (lateral depth of the nose from the tip of the nose to the insertion of the nasal ala in the cheek x 100 divided by the side-to-side breadth of the nasal alae).",general,flat nasal alae,HPO
18048,Flat Nasal Bridge,general,HPO exact synonym for Depressed Nasal Bridge. HPO HP:0005280: Posterior positioning of the nasal root in relation to the overall facial profile for age.,general,flat nasal bridge,HPO
18049,Flat Nasal Dorsum,general,HPO exact synonym for Depressed Nasal Ridge. HPO HP:0000457: Lack of prominence of the nose resulting from a posteriorly-placed nasal ridge.,general,flat nasal dorsum,HPO
18050,Flat Nasal Root,general,HPO exact synonym for Depressed Nasal Bridge. HPO HP:0005280: Posterior positioning of the nasal root in relation to the overall facial profile for age.,general,flat nasal root,HPO
18051,Flat Nasal Tip,general,HPO exact synonym for Depressed Nasal Tip. HPO HP:0000437: Decreased distance from the nasal tip to the nasal base.,general,flat nasal tip,HPO
18052,Flat Nasolabial Fold,general,"HPO exact synonym for Underdeveloped Nasolabial Fold. HPO HP:0010801: Reduced bulkiness of the crease or fold of skin running from the lateral margin of the nose, where nasal base meets the skin of the face, to a point just lateral to the corner of the mouth (cheilion or commissure).",general,flat nasolabial fold,HPO
18053,Flat Nose,general,HPO exact synonym for Depressed Nasal Ridge. HPO HP:0000457: Lack of prominence of the nose resulting from a posteriorly-placed nasal ridge.,general,flat nose,HPO
18054,Flat Occiput,general,HPO HP:0005469: Reduced convexity of the occiput (posterior part of skull).,general,flat occiput,HPO
18055,Flat Palate,general,"HPO HP:6001411: Reduced height of the palate. A flat palate is present with a palatal index angle below 30 degrees, a normal palate with an angle between 30 and 45 degrees, and a steep palate with an angle above 45 degrees.",general,flat palate,HPO
18056,Flat Philtrum,general,"HPO exact synonym for Smooth Philtrum. HPO HP:0000319: Flat skin surface, with no ridge formation in the central region of the upper lip between the nasal base and upper vermilion border.",general,flat philtrum,HPO
18057,Flat Posterior Cranium,general,HPO exact synonym for Flat Occiput. HPO HP:0005469: Reduced convexity of the occiput (posterior part of skull).,general,flat posterior cranium,HPO
18058,Flat Posterior Fossa,general,HPO HP:0040011: Human Phenotype Ontology term HP:0040011: Flat Posterior Fossa.,general,flat posterior fossa,HPO
18059,Flat Proximal Femoral Epiphyses,oral,HPO exact synonym for Flat Capital Femoral Epiphysis. HPO HP:0003370: An abnormal flattening of the proximal epiphysis of the femur.,oral,flat proximal femoral epiphyses,HPO
18060,Flat Purpura,hematologic,"HPO exact synonym for Macular Purpura. HPO HP:0031365: Purpura that is flat (non-palpable, not raised).",hematologic,flat purpura,HPO
18061,Flat Sella Turcica,general,HPO HP:0100857: An abnormally flat sella turcica.,general,flat sella turcica,HPO
18062,Flat Speech,neurological,"HPO exact synonym for Monotonic Speech. HPO HP:0031435: A speech pattern characterized by a persistently abnormal lack of tone in the voice. Monotonic speech is typically ongoing, lasting throughout the day, but may have a diurnal variation in the pattern, i.e. slower at specific times of",nervous,flat speech,HPO
18063,Flat Supraorbital Margins,general,HPO exact synonym for Underdeveloped Supraorbital Ridges. HPO HP:0009891: Flatness of the supraorbital portion of the frontal bones.,general,flat supraorbital margins,HPO
18064,Flat Supraorbital Ridge,general,HPO exact synonym for Underdeveloped Supraorbital Ridges. HPO HP:0009891: Flatness of the supraorbital portion of the frontal bones.,general,flat supraorbital ridge,HPO
18065,Flat Tip of Nose,general,HPO exact synonym for Depressed Nasal Tip. HPO HP:0000437: Decreased distance from the nasal tip to the nasal base.,general,flat tip of nose,HPO
18066,Flat Vertebral Bodies,general,HPO exact synonym for Platyspondyly. HPO HP:0000926: A flattened vertebral body shape with reduced distance between the vertebral endplates.,general,flat vertebral bodies,HPO
18067,Flat Wart,general,"HPO exact synonym for Verruca Plana. HPO HP:0550004: Slightly raised wart 2-5 mm in diameter often associated with viral infections, commonly persistent in immunodeficient individuals.",general,flat wart,HPO
18068,"Flat, Discolored Area of Skin",general,"HPO exact synonym for Macule. HPO HP:0012733: A flat, distinct, discolored area of skin less than 1 cm wide that does not involve any change in the thickness or texture of the skin.",general,flat discolored area of skin,HPO
18069,"Flat, Discoloured Area of Skin",general,"HPO exact synonym for Macule. HPO HP:0012733: A flat, distinct, discolored area of skin less than 1 cm wide that does not involve any change in the thickness or texture of the skin.",general,flat discoloured area of skin,HPO
18070,Flattended End Part of Thigh Bone,musculoskeletal,HPO exact synonym for Flattened Femoral Epiphysis. HPO HP:0030289: An abnormal flattening of an epiphysis of femur.,musculoskeletal,flattended end part of thigh bone,HPO
18071,Flattended Head of Long Bone in Upper Arm,musculoskeletal,HPO exact synonym for Flattened Humeral Heads. HPO HP:0003888: Human Phenotype Ontology term HP:0003888: Flattened Humeral Heads.,musculoskeletal,flattended head of long bone in upper arm,HPO
18072,Flattened Acetabular Roof,general,"HPO exact synonym for Flat Acetabular Roof. HPO HP:0003180: Flattening of the superior part of the acetabulum, which is a cup-shaped cavity at the base of the hipbone into which the ball-shaped head of the femur fits. The acetabular roof thereby appears horizontal rather than arched, as it nor",general,flattened acetabular roof,HPO
18073,Flattened and Twisted Hair,general,"HPO exact synonym for Pili Torti. HPO HP:0003777: Pili (from Latin pilus, hair) torti (from Latin tortus, twisted) refers to short and brittle hairs that appear flattened and twisted when viewed through a microscope.",general,flattened and twisted hair,HPO
18074,Flattened Bony Protrusion Above Eyes,sensory,HPO exact synonym for Underdeveloped Supraorbital Ridges. HPO HP:0009891: Flatness of the supraorbital portion of the frontal bones.,special_senses,flattened bony protrusion above eyes,HPO
18075,Flattened Cervical Vertebral Bodies,general,HPO exact synonym for Cervical Platyspondyly. HPO HP:0004558: A flattened vertebral body shape with reduced distance between the vertebral endplates affecting the cervical spine.,general,flattened cervical vertebral bodies,HPO
18076,Flattened Distal Femoral Epiphyses,oral,HPO exact synonym for Flat Distal Femoral Epiphysis. HPO HP:0006398: An abnormal flattening of the distal epiphysis of femur.,oral,flattened distal femoral epiphyses,HPO
18077,Flattened End Part of Knee Bone,musculoskeletal,HPO exact synonym for Flattened Knee Epiphyses. HPO HP:0005715: Human Phenotype Ontology term HP:0005715: Flattened Knee Epiphyses.,musculoskeletal,flattened end part of knee bone,HPO
18078,Flattened End Part of Long Bone in Upper Arm,musculoskeletal,HPO exact synonym for Flattened Humeral Epiphyses. HPO HP:0003895: Human Phenotype Ontology term HP:0003895: Flattened Humeral Epiphyses.,musculoskeletal,flattened end part of long bone in upper arm,HPO
18079,Flattened Epiphysis,general,HPO HP:0003071: Abnormal flatness (decreased height) of epiphyses.,general,flattened epiphysis,HPO
18080,Flattened Femoral Epiphysis,oral,HPO HP:0030289: An abnormal flattening of an epiphysis of femur.,oral,flattened femoral epiphysis,HPO
18081,Flattened Femoral Head,oral,HPO HP:0008812: An abnormally flattened femoral head.,oral,flattened femoral head,HPO
18082,Flattened Forehead,general,HPO exact synonym for Flat Forehead. HPO HP:0004425: A forehead with abnormal flatness.,general,flattened forehead,HPO
18083,Flattened Head of Long Bone of Foot,musculoskeletal,HPO exact synonym for Flattened Metatarsal Heads. HPO HP:0005194: Abnormally flat shape of the heads of the metatarsal bones.,musculoskeletal,flattened head of long bone of foot,HPO
18084,Flattened Head of Long Bone of Hand,musculoskeletal,HPO exact synonym for Flattened Metacarpal Heads. HPO HP:0011909: Abnormally flat shape of the heads of the metacarpal bones.,musculoskeletal,flattened head of long bone of hand,HPO
18085,Flattened Humeral Epiphyses,general,HPO HP:0003895: Human Phenotype Ontology term HP:0003895: Flattened Humeral Epiphyses.,general,flattened humeral epiphyses,HPO
18086,Flattened Humeral Heads,general,HPO HP:0003888: Human Phenotype Ontology term HP:0003888: Flattened Humeral Heads.,general,flattened humeral heads,HPO
18087,Flattened Knee Epiphyses,general,HPO HP:0005715: Human Phenotype Ontology term HP:0005715: Flattened Knee Epiphyses.,general,flattened knee epiphyses,HPO
18088,Flattened Metacarpal Heads,general,HPO HP:0011909: Abnormally flat shape of the heads of the metacarpal bones.,general,flattened metacarpal heads,HPO
18089,Flattened Metatarsal Heads,general,HPO HP:0005194: Abnormally flat shape of the heads of the metatarsal bones.,general,flattened metatarsal heads,HPO
18090,Flattened Moderately Deformed Vertebrae,general,HPO HP:0005752: Human Phenotype Ontology term HP:0005752: Flattened Moderately Deformed Vertebrae.,general,flattened moderately deformed vertebrae,HPO
18091,Flattened Nasal Bridge,general,HPO exact synonym for Depressed Nasal Bridge. HPO HP:0005280: Posterior positioning of the nasal root in relation to the overall facial profile for age.,general,flattened nasal bridge,HPO
18092,Flattened Nasal Tip,general,HPO exact synonym for Depressed Nasal Tip. HPO HP:0000437: Decreased distance from the nasal tip to the nasal base.,general,flattened nasal tip,HPO
18093,Flattened or Absent Electroretinogram,general,HPO exact synonym for Decreased Light- and Dark-adapted Electroretinogram Amplitude. HPO HP:0000654: Decreased amplitude of eletrical response upon electroretinography.,general,flattened or absent electroretinogram,HPO
18094,Flattened Proximal Femoral Epiphyses,oral,HPO exact synonym for Flat Capital Femoral Epiphysis. HPO HP:0003370: An abnormal flattening of the proximal epiphysis of the femur.,oral,flattened proximal femoral epiphyses,HPO
18095,Flattened Proximal Radial Epiphyses,general,HPO HP:0005004: An abnormally flat form of the proximal epiphysis of the radius.,general,flattened proximal radial epiphyses,HPO
18096,Flattened Radial Epiphyses,general,HPO HP:0004002: Human Phenotype Ontology term HP:0004002: Flattened Radial Epiphyses.,general,flattened radial epiphyses,HPO
18097,Flattened Radial Head,general,HPO HP:0003996: Human Phenotype Ontology term HP:0003996: Flattened Radial Head.,general,flattened radial head,HPO
18098,Flattened Rete Pegs,general,HPO exact synonym for Rete Ridge Flattening. HPO HP:0025117: Rete pegs (or ridges) are the epithelial extensions that project into the underlying connective tissue in both skin and mucous membranes. Rete ridge flattening refers to the loss of these projections so that the skin epithelium acquir,general,flattened rete pegs,HPO
18099,Flattened Rete Ridges,general,HPO exact synonym for Rete Ridge Flattening. HPO HP:0025117: Rete pegs (or ridges) are the epithelial extensions that project into the underlying connective tissue in both skin and mucous membranes. Rete ridge flattening refers to the loss of these projections so that the skin epithelium acquir,general,flattened rete ridges,HPO
18100,Flattened Vertebrae,general,HPO exact synonym for Platyspondyly. HPO HP:0000926: A flattened vertebral body shape with reduced distance between the vertebral endplates.,general,flattened vertebrae,HPO
18101,Flattened Vertebral Bodies,general,HPO exact synonym for Platyspondyly. HPO HP:0000926: A flattened vertebral body shape with reduced distance between the vertebral endplates.,general,flattened vertebral bodies,HPO
18102,"Flattened, Squared-off End Part of Tubular Bones",musculoskeletal,"HPO exact synonym for Flattened, Squared-off Epiphyses of Tubular Bones. HPO HP:0006172: Human Phenotype Ontology term HP:0006172: Flattened, Squared-off Epiphyses of Tubular Bones.",musculoskeletal,flattened squared off end part of tubular bones,HPO
18103,"Flattened, Squared-off Epiphyses of Tubular Bones",musculoskeletal,"HPO HP:0006172: Human Phenotype Ontology term HP:0006172: Flattened, Squared-off Epiphyses of Tubular Bones.",musculoskeletal,flattened squared off epiphyses of tubular bones,HPO
18104,Flattening of Cranial Vault,general,"HPO exact synonym for Plagiocephaly. HPO HP:0001357: Asymmetric head shape, which is usually a combination of unilateral occipital flattening with ipsilateral frontal prominence, leading to rhomboid cranial shape.",general,flattening of cranial vault,HPO
18105,Flattening of Cranium,general,"HPO exact synonym for Plagiocephaly. HPO HP:0001357: Asymmetric head shape, which is usually a combination of unilateral occipital flattening with ipsilateral frontal prominence, leading to rhomboid cranial shape.",general,flattening of cranium,HPO
18106,Flattening of Skull,general,"HPO exact synonym for Plagiocephaly. HPO HP:0001357: Asymmetric head shape, which is usually a combination of unilateral occipital flattening with ipsilateral frontal prominence, leading to rhomboid cranial shape.",general,flattening of skull,HPO
18107,Flattening of the Talar Dome,general,HPO HP:0008144: Human Phenotype Ontology term HP:0008144: Flattening of the Talar Dome.,general,flattening of the talar dome,HPO
18108,Flatulence,gastrointestinal,MedlinePlus also-called term for Gas. Everyone has gas. Most people pass gas 13 to 21 times a day. Passing gas through the mouth is called belching or burping. Passing gas through the anus is called flatulence. Most of the time gas does n,gastrointestinal,flatulence,MedlinePlus_Health_Topics_XML
18109,Flatus,gastrointestinal,MedlinePlus also-called term for Gas. Everyone has gas. Most people pass gas 13 to 21 times a day. Passing gas through the mouth is called belching or burping. Passing gas through the anus is called flatulence. Most of the time gas does n,gastrointestinal,flatus,MedlinePlus_Health_Topics_XML
18110,Flaxen Hair Color,general,HPO exact synonym for Fair Hair. HPO HP:0002286: A lesser degree of hair pigmentation than would otherwise be expected.,general,flaxen hair color,HPO
18111,Flaxen Hair Colour,general,HPO exact synonym for Fair Hair. HPO HP:0002286: A lesser degree of hair pigmentation than would otherwise be expected.,general,flaxen hair colour,HPO
18112,Fleck Sign of Elbow,general,HPO HP:6001362: A radiograpzhic sign in which small bone fragments detached from the olecranon are seen on lateral radiographs in cases with avulsion of the tendon.,general,fleck sign of elbow,HPO
18113,Fleischer's Ring,general,HPO exact synonym for Kayser-Fleischer Ring. HPO HP:0200032: Grey-green or brownish-pigmented ring in the deep epithelial layers at the outer border of the cornea.,general,fleischer s ring,HPO
18114,Fleischer-Kayser Ring,general,HPO exact synonym for Kayser-Fleischer Ring. HPO HP:0200032: Grey-green or brownish-pigmented ring in the deep epithelial layers at the outer border of the cornea.,general,fleischer kayser ring,HPO
18115,Fleischer-Struempell Ring,general,HPO exact synonym for Kayser-Fleischer Ring. HPO HP:0200032: Grey-green or brownish-pigmented ring in the deep epithelial layers at the outer border of the cornea.,general,fleischer struempell ring,HPO
18116,Flesh-colored Papule,general,HPO exact synonym for Skin-colored Papule. HPO HP:0025512: A papule with the same color as the surrounding skin.,general,flesh colored papule,HPO
18117,Fleshy Earlobe,general,"HPO exact synonym for Large Earlobe. HPO HP:0009748: Increased volume of the earlobe, that is, abnormally prominent ear lobules.",general,fleshy earlobe,HPO
18118,Fleshy Earlobes,general,"HPO exact synonym for Large Earlobe. HPO HP:0009748: Increased volume of the earlobe, that is, abnormally prominent ear lobules.",general,fleshy earlobes,HPO
18119,Fleshy Upturned Lobules,general,"HPO exact synonym for Uplifted Earlobe. HPO HP:0009909: An abnormal orientation of the earlobes such that they point out- and upward. That is, the lateral surface of ear lobe faces superiorly.",general,fleshy upturned lobules,HPO
18120,Flexed Joint That Cannot Be Straightened,musculoskeletal,"HPO exact synonym for Flexion Contracture. HPO HP:0001371: A flexion contracture is a bent (flexed) joint that cannot be straightened actively or passively. It is thus a chronic loss of joint motion due to structural changes in muscle, tendons, ligaments, or skin that prevents normal movement",musculoskeletal,flexed joint that cannot be straightened,HPO
18121,Flexed Posturing of Finger,general,"HPO HP:6001241: A sign that can be observed in diseases such as Pyogenic or suppurative flexor tenosynovitis in which the affected finger is held in a flexed position. Often, there is pain on any attempt at passive finger extension. This finding is to be distinguished from a contracture of a finger joint in which the flexed positions is fixed.",general,flexed posturing of finger,HPO
18122,Flexible Joints,musculoskeletal,"HPO exact synonym for Joint Hypermobility. HPO HP:0001382: The capability that a joint (or a group of joints) has to move, passively and/or actively, beyond normal limits along physiological axes.",musculoskeletal,flexible joints,HPO
18123,Flexion Contracture,general,"HPO HP:0001371: A flexion contracture is a bent (flexed) joint that cannot be straightened actively or passively. It is thus a chronic loss of joint motion due to structural changes in muscle, tendons, ligaments, or skin that prevents normal movement of joints.",general,flexion contracture,HPO
18124,Flexion Contracture of 3rd Toe,general,HPO HP:0010333: One or more bent (flexed) joints of the third toe that cannot be straightened actively or passively.,general,flexion contracture of 3rd toe,HPO
18125,Flexion Contracture of Digit,general,"HPO HP:0030044: A bent (flexed) finger or toe joint that cannot be straightened actively or passively. It is thus a chronic loss of joint motion due to structural changes in muscle, tendons, ligaments, or skin that prevents normal movement of joints.",general,flexion contracture of digit,HPO
18126,Flexion Contracture of Finger,general,HPO HP:0012785: Chronic loss of joint motion in a finger due to structural changes in non-bony tissue.,general,flexion contracture of finger,HPO
18127,Flexion Contracture of Hips,general,"HPO exact synonym for Hip Contracture. HPO HP:0003273: Lack of full passive range of motion (restrictions in flexion, extension, or other movements) of the hip joint resulting from structural changes of non-bony tissues, such as muscles, tendons, ligaments, joint capsules and/or skin.",general,flexion contracture of hips,HPO
18128,Flexion Contracture of Knees,general,HPO exact synonym for Knee Flexion Contracture. HPO HP:0006380: A type of knee joint contracture in which the knee is in a fixed bent (flexed) configuration such that it cannot be straightened actively or passively.,general,flexion contracture of knees,HPO
18129,Flexion Contracture of the 2nd Finger,general,HPO HP:0009537: Chronic loss of joint motion in the 2nd finger due to structural changes in non-bony tissue. The term camptodactyly of the 2nd finger is used if the distal and/or proximal interphalangeal joints are affected.,general,flexion contracture of the 2nd finger,HPO
18130,Flexion Contracture of the 2nd Toe,general,HPO HP:0010327: One or more bent (flexed) joints of the second toe that cannot be straightened actively or passively.,general,flexion contracture of the 2nd toe,HPO
18131,Flexion Contracture of the 4th Toe,general,HPO HP:0010339: One or more bent (flexed) joints of the fourth toe that cannot be straightened actively or passively.,general,flexion contracture of the 4th toe,HPO
18132,Flexion Contracture of the 5th Toe,general,HPO HP:0010345: One or more bent (flexed) joints of the fifth toe that cannot be straightened actively or passively.,general,flexion contracture of the 5th toe,HPO
18133,Flexion Contracture of the Hallux,general,HPO HP:0010212: One or more bent (flexed) joints of the first (big) toe that cannot be straightened actively or passively.,general,flexion contracture of the hallux,HPO
18134,Flexion Contracture of Toe,general,HPO HP:0005830: One or more bent (flexed) toe joints that cannot be straightened actively or passively.,general,flexion contracture of toe,HPO
18135,Flexion Contractures,general,"HPO exact synonym for Flexion Contracture. HPO HP:0001371: A flexion contracture is a bent (flexed) joint that cannot be straightened actively or passively. It is thus a chronic loss of joint motion due to structural changes in muscle, tendons, ligaments, or skin that prevents normal movement",general,flexion contractures,HPO
18136,Flexion Contractures At Both Knees,general,HPO exact synonym for Knee Flexion Contracture. HPO HP:0006380: A type of knee joint contracture in which the knee is in a fixed bent (flexed) configuration such that it cannot be straightened actively or passively.,general,flexion contractures at both knees,HPO
18137,Flexion Contractures of Hips,general,"HPO exact synonym for Hip Contracture. HPO HP:0003273: Lack of full passive range of motion (restrictions in flexion, extension, or other movements) of the hip joint resulting from structural changes of non-bony tissues, such as muscles, tendons, ligaments, joint capsules and/or skin.",general,flexion contractures of hips,HPO
18138,Flexion Contractures of Joints,musculoskeletal,"HPO exact synonym for Flexion Contracture. HPO HP:0001371: A flexion contracture is a bent (flexed) joint that cannot be straightened actively or passively. It is thus a chronic loss of joint motion due to structural changes in muscle, tendons, ligaments, or skin that prevents normal movement",musculoskeletal,flexion contractures of joints,HPO
