symptom_id,symptom_name,category,description,related_body_system,search_name,source
22015,Hypotonic Seizure,neurological,"HPO exact synonym for Atonic Seizure. HPO HP:0010819: Atonic seizure is a type of motor seizure characterized by a sudden loss or diminution of muscle tone without apparent preceding myoclonic or tonic event lasting about 1 to 2 seconds, involving head, trunk, jaw, or limb musculature.",nervous,hypotonic seizure,HPO
22016,Hypotrichosis,general,HPO exact synonym for Sparse Hair. HPO HP:0008070: Reduced density of hairs.,general,hypotrichosis,HPO
22017,Hypotrichosis of Eyebrow,sensory,HPO exact synonym for Sparse Eyebrow. HPO HP:0045075: Decreased density/number of eyebrow hairs.,special_senses,hypotrichosis of eyebrow,HPO
22018,Hypotrichosis of Eyelashes,sensory,HPO exact synonym for Sparse Eyelashes. HPO HP:0000653: Decreased density/number of eyelashes.,special_senses,hypotrichosis of eyelashes,HPO
22019,Hypotrichosis of Lower Eyelashes,sensory,HPO exact synonym for Sparse Lower Eyelashes. HPO HP:0007776: Human Phenotype Ontology term HP:0007776: Sparse Lower Eyelashes.,special_senses,hypotrichosis of lower eyelashes,HPO
22020,Hypotrichosis of Upper Eyelashes,sensory,HPO exact synonym for Sparse Upper Eyelashes. HPO HP:0040050: Human Phenotype Ontology term HP:0040050: Sparse Upper Eyelashes.,special_senses,hypotrichosis of upper eyelashes,HPO
22021,Hypotrichosis On Scalp,general,HPO exact synonym for Sparse Scalp Hair. HPO HP:0002209: Decreased number of hairs per unit area of skin of the scalp.,general,hypotrichosis on scalp,HPO
22022,"Hypotrichosis, Generalised",general,HPO exact synonym for Generalized Hypotrichosis. HPO HP:0004528: Reduced or lacking hair growth in a generalized distribution.,general,hypotrichosis generalised,HPO
22023,"Hypotrichosis, Generalized",general,HPO exact synonym for Generalized Hypotrichosis. HPO HP:0004528: Reduced or lacking hair growth in a generalized distribution.,general,hypotrichosis generalized,HPO
22024,Hypotriglyceridemia,general,HPO HP:0012153: An decrease in the level of triglycerides in the blood.,general,hypotriglyceridemia,HPO
22025,Hypotrophic Antitragus,general,HPO exact synonym for Underdeveloped Antitragus. HPO HP:0011251: Reduction in the anterosuperior prominence of the area between the bottom of the incisura and the inner margin of the antihelix.,general,hypotrophic antitragus,HPO
22026,Hypotrophic Eyebrow,sensory,HPO exact synonym for Aplasia/Hypoplasia of the Eyebrow. HPO HP:0100840: Absence or underdevelopment of the eyebrow.,special_senses,hypotrophic eyebrow,HPO
22027,Hypotrophic Eyelid,sensory,HPO exact synonym for Aplasia/Hypoplasia of the Eyelid. HPO HP:0011226: Absence or underdevelopment of the eyelid.,special_senses,hypotrophic eyelid,HPO
22028,Hypotrophic Inferior Crus of Antihelix,general,HPO exact synonym for Underdeveloped Inferior Crus of Antihelix. HPO HP:0011239: Decreased protrusion of the inferior crus relative to the prominence of the antihelix stem.,general,hypotrophic inferior crus of antihelix,HPO
22029,Hypotrophic Lower Jaw,general,HPO exact synonym for Micrognathia. HPO HP:0000347: Developmental hypoplasia of the mandible.,general,hypotrophic lower jaw,HPO
22030,Hypotrophic Mandible,general,HPO exact synonym for Micrognathia. HPO HP:0000347: Developmental hypoplasia of the mandible.,general,hypotrophic mandible,HPO
22031,Hypotrophic Superior Crus of Antihelix,general,HPO exact synonym for Underdeveloped Superior Crus of Antihelix. HPO HP:0011246: Decreased protrusion of the superior crus relative to the prominence of a normal antihelix stem.,general,hypotrophic superior crus of antihelix,HPO
22032,Hypotrophic Tooth Germ,oral,"HPO exact synonym for Hypoplasia of the Tooth Germ. HPO HP:0006353: Developmental hypoplasia of the tooth germ, i.e., of the structure that forms in odontogenesis that will develop into a tooth.",oral,hypotrophic tooth germ,HPO
22033,Hypotrophic Tragus,general,HPO exact synonym for Underdeveloped Tragus. HPO HP:0011272: Decreased posterolateral protrusion of the tragus.,general,hypotrophic tragus,HPO
22034,Hypotrophy of the Small Hand Muscles,musculoskeletal,HPO HP:0006006: Human Phenotype Ontology term HP:0006006: Hypotrophy of the Small Hand Muscles.,musculoskeletal,hypotrophy of the small hand muscles,HPO
22035,Hypotropia,general,HPO HP:0025584: A form of manifest strabismus (heterotropia) in which one eye is deviated downwards when both eyes are open.,general,hypotropia,HPO
22036,Hypotryptophanemia,general,HPO HP:0500135: A decreased amount of tryptophan in the blood.,general,hypotryptophanemia,HPO
22037,Hypotyrosinemia,general,HPO HP:0500133: An decreased concentration of tyrosine in the blood.,general,hypotyrosinemia,HPO
22038,Hypouricemia,general,HPO HP:0003537: An abnormally low level of uric acid in the blood.,general,hypouricemia,HPO
22039,Hypovalinemia,general,HPO HP:0500132: A decreased amount of valine in the blood.,general,hypovalinemia,HPO
22040,Hypoventilation,general,"HPO HP:0002791: A reduction in the amount of air transported into the pulmonary alveoli by breathing, leading to hypercapnia (increase in the partial pressure of carbon dioxide).",general,hypoventilation,HPO
22041,Hypoventilation During Sleep,mental_health,HPO exact synonym for Nocturnal Hypoventilation. HPO HP:0002877: An abnormal reduction in alveolar ventilation occurring during sleep. This is characterized by a rise in arterial carbon dioxide.,mental_behavioral,hypoventilation during sleep,HPO
22042,Hypovolemia,general,"HPO HP:0011106: An decrease in the amount of intravascular fluid, particularly in the volume of the circulating blood.",general,hypovolemia,HPO
22043,Hypovolemic Shock,general,ICD-10-CM R57.1: Hypovolemic shock,general,hypovolemic shock,ICD-10-CM
22044,Hypoxanthine High in Blood,general,HPO exact synonym for Increased Circulating Hypoxanthine Concentration. HPO HP:0034333: Elevated concentration of hypoxanthine in the blood circulation.,general,hypoxanthine high in blood,HPO
22045,Hypoxemia,general,ICD-10-CM symptom/sign code R09.02: Hypoxemia.,general,hypoxemia,ICD-10-CM
22046,Hypoxemia in Cord Blood,general,HPO HP:0410213: An abnormally low level of blood oxygen in the cord blood.,general,hypoxemia in cord blood,HPO
22047,Hypsarrhythmia,cardiovascular,"HPO HP:0002521: Hypsarrhythmia is abnormal interictal high amplitude waves and a background of irregular spikes. There is continuous (during wakefulness), high-amplitude (>200 Hz), generalized polymorphic slowing with no organized background and multifocal spikes demonstrated by electroencephalography (EEG).",cardiovascular,hypsarrhythmia,HPO
22048,Hypsarrhythmia By EEG,cardiovascular,"HPO exact synonym for Hypsarrhythmia. HPO HP:0002521: Hypsarrhythmia is abnormal interictal high amplitude waves and a background of irregular spikes. There is continuous (during wakefulness), high-amplitude (>200 Hz), generalized polymorphic slowing with no organized background and mult",cardiovascular,hypsarrhythmia by eeg,HPO
22049,IAA Positivity,general,HPO exact synonym for Anti-insulin Antibody Positivity. HPO HP:0034062: The presence of autoantibodies (immunoglobulins) in the serum that react against insulin.,general,iaa positivity,HPO
22050,Iatrogenic Anophthalmos,general,"HPO HP:6001313: A form of acquired anophthalmos resulting from surgical removal of the eye (enucleation or evisceration), typically performed due to trauma, intraocular tumors, intractable pain in a blind eye, or severe infection. Unlike congenital anophthalmos, the orbit may have previously developed normally and prosthetic rehabilitation is often pursued.",general,iatrogenic anophthalmos,HPO
22051,ICA512,general,HPO exact synonym for Anti-islet Antigen-2 Antibody Positivity. HPO HP:0034063: The presence of autoantibodies (immunoglobulins) in the serum that react against tyrosine phosphatase IA-2.,general,ica512,HPO
22052,Ichthyosiform Abnormality of the Skin,general,HPO exact synonym for Ichthyosis. HPO HP:0008064: An abnormality of the skin characterized the presence of excessive amounts of dry surface scales on the skin resulting from an abnormality of keratinization.,general,ichthyosiform abnormality of the skin,HPO
22053,Ichthyosis,general,HPO HP:0008064: An abnormality of the skin characterized the presence of excessive amounts of dry surface scales on the skin resulting from an abnormality of keratinization.,general,ichthyosis,HPO
22054,Ichthyosis Follicularis,general,HPO HP:0031291: Ichthyosis follicularis is characterized by widespread non inflammatory thorn-like follicular projections. Dyskeratotic papules are most pronounced over the extensor extremities and scalp and are symmetrically distributed.,general,ichthyosis follicularis,HPO
22055,Ichthyosis Lammellaris,general,"HPO exact synonym for Congenital Nonbullous Ichthyosiform Erythroderma. HPO HP:0007479: The term collodion baby applies to newborns who appear to have an extra layer of skin (known as a collodion membrane) that has a collodion-like quality. It is a descriptive term, not a specific diagnosis or disorder (as such, it is a",general,ichthyosis lammellaris,HPO
22056,Ichthyosis Linearis Circumflexa,general,"HPO HP:0025810: A type of ichthyosis characterized by migratory, annular and polycyclic erythematous patches with double-edged scales at the periphery of the lesions.",general,ichthyosis linearis circumflexa,HPO
22057,"Ichthyosis, Congenital",reproductive,HPO exact synonym for Congenital Ichthyosiform Erythroderma. HPO HP:0007431: An ichthyosiform abnormality of the skin with congenital onset.,reproductive,ichthyosis congenital,HPO
22058,"Ichthyosis, Congenital, Nonblistering",dermatological,"HPO exact synonym for Congenital Nonbullous Ichthyosiform Erythroderma. HPO HP:0007479: The term collodion baby applies to newborns who appear to have an extra layer of skin (known as a collodion membrane) that has a collodion-like quality. It is a descriptive term, not a specific diagnosis or disorder (as such, it is a",integumentary,ichthyosis congenital nonblistering,HPO
22059,Ichthyotic Skin,general,HPO exact synonym for Ichthyosis. HPO HP:0008064: An abnormality of the skin characterized the presence of excessive amounts of dry surface scales on the skin resulting from an abnormality of keratinization.,general,ichthyotic skin,HPO
22060,Icterus,gastrointestinal,"MedlinePlus also-called term for Jaundice. Jaundice causes your skin and the whites of your eyes to turn yellow. Too much bilirubin causes jaundice. Bilirubin is a yellow chemical in hemoglobin, the substance that carries oxygen in your red bl",gastrointestinal,icterus,MedlinePlus_Health_Topics_XML
22061,Idiopathic Anaphylaxis,general,HPO HP:0410148: A rare form of anaphylaxis for which triggers cannot be identified despite a detailed history and careful diagnostic assessment.,general,idiopathic anaphylaxis,HPO
22062,Idiopathic Constriction of the Fetal Ductus Arteriosus,general,"HPO exact synonym for Premature Closure of the Ductus Arteriosus. HPO HP:0025675: A prenatal partial or complete closure of the ductus arteriosus (i.e., prior to delivery).",general,idiopathic constriction of the fetal ductus arteriosus,HPO
22063,Idiopathic Constriction of the Foetal Ductus Arteriosus,general,"HPO exact synonym for Premature Closure of the Ductus Arteriosus. HPO HP:0025675: A prenatal partial or complete closure of the ductus arteriosus (i.e., prior to delivery).",general,idiopathic constriction of the foetal ductus arteriosus,HPO
22064,Idiopathic Cutaneous Hyperchromia At the Orbital Region,general,HPO exact synonym for Periorbital Hyperpigmentation. HPO HP:0001106: Increased pigmentation of the skin in the region surrounding the orbit of the eye.,general,idiopathic cutaneous hyperchromia at the orbital region,HPO
22065,Idiopathic Hypersomnia,general,HPO exact synonym for Episodic Hypersomnia. HPO HP:0007200: Recurrent episodes of hypersomnia (sleeping 16 or more hours a day) over a period of days or weeks.,general,idiopathic hypersomnia,HPO
22066,Idiopathic Thrombocytopenia,hematologic,HPO exact synonym for Autoimmune Thrombocytopenia. HPO HP:0001973: The presence of thrombocytopenia in combination with detection of antiplatelet antibodies.,hematologic,idiopathic thrombocytopenia,HPO
22067,Idiosyncratic Gesture,general,HPO HP:5200047: When one uses gestures that are unique to them and have no apparent meaning to others.,general,idiosyncratic gesture,HPO
22068,Idiosyncratic Use of Words,general,HPO HP:0025774: Words or phrases and their expression that are used in a manner that is not consistent with the current and accepted meaning for the context and social circumstance. This does not apply to peer or culture driven novel uses of words that are accepted within the given social circles.,general,idiosyncratic use of words,HPO
22069,Idioventricular Escape Rhythm,general,"HPO exact synonym for Ventricular Escape Rhythm. HPO HP:0005155: A ventricular escape rhythm occurs whenever higher-lever pacemakers in AV junction or sinus node fail to control ventricular activation. Escape rate is usually 20-40 bpm, often associated with broad QRS complexes (at least 120 ms).",general,idioventricular escape rhythm,HPO
22070,IgA Deficiency,general,HPO exact synonym for Decreased Circulating IgA Concentration. HPO HP:0002720: Decreased levels of immunoglobulin A (IgA).,general,iga deficiency,HPO
22071,IgA Deposition in the Glomerulus,general,HPO HP:0000794: The presence of immunoglobulin A deposits in the glomerulus.,general,iga deposition in the glomerulus,HPO
22072,IgA Heavy Chain Paraproteinemia,general,HPO HP:0020194: An abnormal IgA heavy chain in the circulation and typically produced by a clonal population of B-cell derived plasma cells.,general,iga heavy chain paraproteinemia,HPO
22073,IgA Hypergammaglobulinemia,general,HPO exact synonym for Increased Circulating IgA Concentration. HPO HP:0003261: An abnormally increased level of immunoglobulin A in blood.,general,iga hypergammaglobulinemia,HPO
22074,IgD Deficiency,general,HPO exact synonym for Decreased Circulating IgD Concentration. HPO HP:0410245: An abnormally decreased level of immunoglobulin D (IgD) in blood.,general,igd deficiency,HPO
22075,IgD Hypergammaglobulinemia,general,HPO exact synonym for Increased Circulating IgD Concentration. HPO HP:0410246: An abnormally increased level of immunoglobulin D in blood.,general,igd hypergammaglobulinemia,HPO
22076,IgE Deficiency,general,HPO exact synonym for Decreased Circulating IgE Concentration. HPO HP:0005479: An abnormally decreased level of immunoglobulin E (IgE) in blood.,general,ige deficiency,HPO
22077,IgE-mediated Alpha-gal Allergy,general,HPO exact synonym for Alpha-gal Allergy. HPO HP:0410319: Hypersensitivity in form of an adverse immune reaction against alpha-gal.,general,ige mediated alpha gal allergy,HPO
22078,IgE-mediated Animal Dander Allergy,general,HPO exact synonym for Animal Dander Allergy. HPO HP:0410321: Hypersensitivity in form of an adverse immune reaction against animal dander.,general,ige mediated animal dander allergy,HPO
22079,IgE-mediated Animal Protein Allergy,general,HPO exact synonym for Animal Protein Allergy. HPO HP:0410320: Hypersensitivity in form of an adverse immune reaction against animal proteins.,general,ige mediated animal protein allergy,HPO
22080,IgE-mediated Bacteria Allergy,general,HPO exact synonym for Bacteria Allergy. HPO HP:0410322: Hypersensitivity in form of an adverse immune reaction against bacteria.,general,ige mediated bacteria allergy,HPO
22081,IgE-mediated Cow Milk Allergy,general,HPO exact synonym for Cow Milk Allergy. HPO HP:0100327: Hypersensitivity in form of an adverse immune reaction against cow milk protein.,general,ige mediated cow milk allergy,HPO
22082,IgE-mediated Dairy Allergy,general,HPO exact synonym for Dairy Allergy. HPO HP:0410327: Hypersensitivity in form of an adverse immune reaction against dairy.,general,ige mediated dairy allergy,HPO
22083,IgE-mediated Drug Allergy,general,HPO exact synonym for Drug Allergy. HPO HP:0410323: Hypersensitivity in form of an adverse immune reaction against drugs.,general,ige mediated drug allergy,HPO
22084,IgE-mediated Dust Mite Allergy,general,HPO exact synonym for Dust Mite Allergy. HPO HP:0410324: Hypersensitivity in form of an adverse immune reaction against dust mites.,general,ige mediated dust mite allergy,HPO
22085,IgE-mediated Egg Allergy,general,HPO exact synonym for Egg Allergy. HPO HP:0410328: Hypersensitivity in form of an adverse immune reaction against eggs.,general,ige mediated egg allergy,HPO
22086,IgE-mediated Feather Allergy,general,HPO exact synonym for Feather Allergy. HPO HP:0410326: Hypersensitivity in form of an adverse immune reaction against feathers.,general,ige mediated feather allergy,HPO
22087,IgE-mediated Food Allergy,general,HPO exact synonym for Food Allergy. HPO HP:0500093: Primary food allergies primarily occur as a result (most likely) of gastrointestinal sensitization to predominantly stable food allergens (glycoproteins). A secondary food allergy develops after primary sensitization to airborne aller,general,ige mediated food allergy,HPO
22088,IgE-mediated Fungi Allergy,general,HPO exact synonym for Fungi Allergy. HPO HP:0410334: Hypersensitivity in form of an adverse immune reaction against fungus.,general,ige mediated fungi allergy,HPO
22089,IgE-mediated Gluten Allergy,general,HPO exact synonym for Gluten Allergy. HPO HP:0410329: Hypersensitivity in form of an adverse immune reaction against gluten.,general,ige mediated gluten allergy,HPO
22090,IgE-mediated Insect Allergy,general,HPO exact synonym for Insect Allergy. HPO HP:0410335: Hypersensitivity in form of an adverse immune reaction against insects.,general,ige mediated insect allergy,HPO
22091,IgE-mediated Insect Bite Allergy,general,HPO exact synonym for Insect Bite Allergy. HPO HP:0410339: Hypersensitivity in form of an adverse immune reaction against insect bites.,general,ige mediated insect bite allergy,HPO
22092,IgE-mediated Meat Allergen Allergy,general,HPO exact synonym for Meat Allergen Allergy. HPO HP:0410330: Hypersensitivity in form of an adverse immune reaction against allergens contained in meat products.,general,ige mediated meat allergen allergy,HPO
22093,IgE-mediated Nut Food Product Allergy,general,HPO exact synonym for Nut Food Product Allergy. HPO HP:0410331: Hypersensitivity in form of an adverse immune reaction against nut food products.,general,ige mediated nut food product allergy,HPO
22094,IgE-mediated Parasite Allergy,general,HPO exact synonym for Parasite Allergy. HPO HP:0410337: Hypersensitivity in form of an adverse immune reaction against parasites.,general,ige mediated parasite allergy,HPO
22095,IgE-mediated Plant Based Food Allergen Allergy,general,HPO exact synonym for Plant Based Food Allergy. HPO HP:0410332: Hypersensitivity in form of an adverse immune reaction against plant based food allergens.,general,ige mediated plant based food allergen allergy,HPO
22096,IgE-mediated Plant Product Allergy,general,HPO exact synonym for Plant Product Allergy. HPO HP:0410338: Hypersensitivity in form of an adverse immune reaction against plant products.,general,ige mediated plant product allergy,HPO
22097,IgE-mediated Seafood Allergy,general,HPO exact synonym for Seafood Allergy. HPO HP:0410333: Hypersensitivity in form of an adverse immune reaction against seafood.,general,ige mediated seafood allergy,HPO
22098,IgE-mediated Venom Allergy,general,HPO exact synonym for Venom Allergy. HPO HP:0410336: Hypersensitivity in form of an adverse immune reaction against insect venom.,general,ige mediated venom allergy,HPO
22099,IgG Deficiency,general,HPO exact synonym for Decreased Circulating IgG Concentration. HPO HP:0004315: An abnormally decreased level of immunoglobulin G (IgG) in blood.,general,igg deficiency,HPO
22100,IgG Heavy Chain Paraproteinemia,general,HPO HP:0020195: An abnormal IgG heavy chain in the circulation and typically produced by a clonal population of B-cell derived plasma cells.,general,igg heavy chain paraproteinemia,HPO
22101,IgG+ Coombs Test,general,HPO exact synonym for Direct Antiglobulin Test Positive for IgG. HPO HP:0020027: Demonstration of the presence of IgG antibodies bound to red blood cell (RBC) membranes by the use of anti-human globulin to form a visible agglutination reaction.,general,igg coombs test,HPO
22102,IgG4 Autoimmune Antibody Positivity,general,HPO HP:0033629: The presence of an antibody of subclass IgG4 in the blood circulation that is directed against the organism's own cells or tissues.,general,igg4 autoimmune antibody positivity,HPO
22103,IgM Deficiency,general,HPO exact synonym for Decreased Circulating Total IgM. HPO HP:0002850: An abnormally decreased level of immunoglobulin M (IgM) in blood.,general,igm deficiency,HPO
22104,IgM Heavy Chain Paraproteinemia,general,HPO HP:0020196: An abnormal IgM heavy chain in the circulation and typically produced by a clonal population of B-cell derived plasma cells.,general,igm heavy chain paraproteinemia,HPO
22105,IgM+ Coombs Test,general,HPO exact synonym for Direct Antiglobulin Test Positive for IgM. HPO HP:0020028: Demonstration of the presence of IgM antibodies bound to red blood cell (RBC) membranes by the use of anti-human globulin to form a visible agglutination reaction.,general,igm coombs test,HPO
22106,Ignores Peers,general,"HPO exact synonym for Lack of Interest in Peers. HPO HP:4000083: Lack of interest in peers of comparable age and social groups is evident when an individual, such as a child, shows more interest in socializing with adults rather than children their own age.",general,ignores peers,HPO
22107,IL-12 High in Blood,general,HPO exact synonym for Increased Circulating Interleukin 12 Concentration. HPO HP:0034487: An increased concentration of interleukin-12 in the blood circulation.,general,il 12 high in blood,HPO
22108,IL-13 High in Blood,general,HPO exact synonym for Increased Circulating Interleukin 13 Concentration. HPO HP:0034488: An increased concentration of interleukin-13 in the blood circulation.,general,il 13 high in blood,HPO
22109,IL-15 High in Blood,general,HPO exact synonym for Increased Circulating Interleukin 15 Concentration. HPO HP:6000439: The concentration of interleukin 15 (IL-15) in the blood circulation is above the upper limit of normal.,general,il 15 high in blood,HPO
22110,IL-18 High in Blood,general,HPO exact synonym for Increased Circulating Interleukin 18 Concentration. HPO HP:0034447: An increased concentration of interleukin-18 in the blood circulation.,general,il 18 high in blood,HPO
22111,IL-2 High in Blood,general,HPO exact synonym for Increased Circulating Interleukin 2 Concentration. HPO HP:0034489: An increased concentration of interleukin-2 in the blood circulation.,general,il 2 high in blood,HPO
22112,IL-4 High in Blood,general,HPO exact synonym for Increased Circulating Interleukin 4 Concentration. HPO HP:0034490: An increased concentration of interleukin-4 in the blood circulation.,general,il 4 high in blood,HPO
22113,IL-5 High in Blood,general,HPO exact synonym for Increased Circulating Interleukin 5 Concentration. HPO HP:0034491: An increased concentration of interleukin-5 in the blood circulation.,general,il 5 high in blood,HPO
22114,IL-6 Low in Blood,general,HPO exact synonym for Reduced Circulating Interleukin 6 Concentration. HPO HP:0430142: The concentration of interleukin-6 in the blood circulation is below the lower limit of normal.,general,il 6 low in blood,HPO
22115,IL-7 Low in Blood,general,HPO exact synonym for Reduced Circulating Interleukin 7 Concentration. HPO HP:0034486: A diminished concentration of interleukin-7 in the circulation.,general,il 7 low in blood,HPO
22116,Ileal Adenocarcinoma,general,HPO HP:0030412: A malignant epithelial tumor with a glandular organization that originates in the ileum.,general,ileal adenocarcinoma,HPO
22117,Ileal Atresia,general,"HPO HP:0011102: An abnormal closure, or atresia of the tubular structure of the ileum.",general,ileal atresia,HPO
22118,Ileal Stricture,general,HPO HP:0020002: A pathological narrowing of the ileum that is caused by the development of a ring of scar tissue that constricts the ileal lumen.,general,ileal stricture,HPO
22119,Ileal Ulcer,dermatological,HPO HP:0032024: An erosion of the mucous membrane in a portion of the ileum.,integumentary,ileal ulcer,HPO
22120,Ileitis,general,HPO HP:0032564: Inflammation of the ileum.,general,ileitis,HPO
22121,Ileo-cecal Ulcer,dermatological,HPO exact synonym for Ileocecal Ulcer. HPO HP:0033433: An erosion of the mucous membrane in the region connecting the ileum and cecum.,integumentary,ileo cecal ulcer,HPO
22122,Ileocecal Ulcer,dermatological,HPO HP:0033433: An erosion of the mucous membrane in the region connecting the ileum and cecum.,integumentary,ileocecal ulcer,HPO
22123,Ileoileal Intussusception,general,HPO HP:0033309: A type of intussusception of the small intestine in which one part of the ileum invaginates (telescopes) into another part of the ileum.,general,ileoileal intussusception,HPO
22124,Ileus,general,HPO HP:0002595: Acute obstruction of the intestines preventing passage of the contents of the intestines.,general,ileus,HPO
22125,Iliac Abnormalities,general,"HPO exact synonym for Abnormal Ilium Morphology. HPO HP:0002867: An abnormality of the ilium, the largest and uppermost bone of the pelvis.",general,iliac abnormalities,HPO
22126,Iliac Arterial Calcification,general,HPO HP:0031304: An accumulation of calcium and phosphate in arteries with mineral deposits in the intimal or medial layer of the vessel wall of the iliac artery.,general,iliac arterial calcification,HPO
22127,Iliac Artery Aneurysm,general,HPO HP:4000067: Abnormal outpouching or sac-like dilatation in the iliac artery.,general,iliac artery aneurysm,HPO
22128,Iliac Crest Serration,general,HPO HP:0008786: Irregularities of the iliac crest that produce the appearance of a lace border around it.,general,iliac crest serration,HPO
22129,Iliac Horns,general,"HPO HP:0009780: Horn-like malformations of the iliac crests with symmetrical bilateral central posterior iliac processes. A characteristic finding in the Nail-Patella syndrome. Iliac horns are visible on X-ray and may be palpable, but are asymptomatic.",general,iliac horns,HPO
22130,Iliac Vein Compression,general,HPO HP:6001099: Compression of the common iliac vein against the spine by the contralateral common iliac artery.,general,iliac vein compression,HPO
22131,Ill At Ease,general,HPO exact synonym for Dysphoria. HPO HP:0033838: A pervasive state of negatively valenced emotional unease and dissatisfaction along with an inner discomfort that is disproportionate to external circumstances and may include heightened emotional reactivity. It is associated with a m,general,ill at ease,HPO
22132,Ill-defined and Unknown Cause of Mortality,general,ICD-10-CM R99: Ill-defined and unknown cause of mortality,general,ill defined and unknown cause of mortality,ICD-10-CM
22133,"Illness, Unspecified",general,"ICD-10-CM R69: Illness, unspecified",general,illness unspecified,ICD-10-CM
22134,Illusions,general,HPO HP:5200205: Perceptual experiences that involve misinterpretations or distortions of sensory stimuli.,general,illusions,HPO
22135,Illusions Due to Affect,general,HPO HP:5200208: Perceptual distortions or misinterpretations of sensory information arise as a result of the individual's emotional or affective state.,general,illusions due to affect,HPO
22136,Illusory Aura,general,"HPO exact synonym for Focal Cognitive Seizure with Illusion. HPO HP:0012008: A focal cognitive seizure characterized by an alteration of actual perception involving visual, auditory, somatosensory, olfactory, and/or gustatory phenomena as the initial semiological manifestation.",general,illusory aura,HPO
22137,Illusory Auras,general,"HPO exact synonym for Focal Cognitive Seizure with Illusion. HPO HP:0012008: A focal cognitive seizure characterized by an alteration of actual perception involving visual, auditory, somatosensory, olfactory, and/or gustatory phenomena as the initial semiological manifestation.",general,illusory auras,HPO
22138,IM Hematoma,general,HPO exact synonym for Intramuscular Hematoma. HPO HP:0012233: Blood clot formed within muscle tissue following leakage of blood into the tissue.,general,im hematoma,HPO
22139,IM Myxoma,general,"HPO exact synonym for Intramuscular Myxoma. HPO HP:0031461: A benign tumor that is usually solitary, painless, palpable mass that is firm in consistency and slightly movable and often fluctuant. It can occur in any location, but tends to involve the muscles of the thighs, buttocks, and shoulde",general,im myxoma,HPO
22140,Imbalanced Haemoglobin Synthesis,general,HPO exact synonym for Imbalanced Hemoglobin Synthesis. HPO HP:0005560: Normal hemoglobin synthesis is characterized by production of equal amounts of alpha and beta globins. This term refers to a deviation from this pattern and is the main characteristic of the various forms of thalassemia.,general,imbalanced haemoglobin synthesis,HPO
