symptom_id,symptom_name,category,description,related_body_system,search_name,source
30011,Partial Duplication of the Proximal Bones of the Index Finger,musculoskeletal,"HPO exact synonym for Partial Duplication of the Proximal Phalanx of the 2nd Finger. HPO HP:0009955: Partial duplication of the second proximal phalanx of hand, seen on x-rays as a broad and/or bifid phalanx.",musculoskeletal,partial duplication of the proximal bones of the index finger,HPO
30012,Partial Duplication of the Proximal Phalanges of the Hand,general,"HPO HP:0010003: A partial duplication, depending on severity leading to a broad or bifid appearance, affecting one or more of the proximal phalanges of the hand. As opposed to a complete duplication there is still a variable degree of fusion between the duplicated bones.",general,partial duplication of the proximal phalanges of the hand,HPO
30013,Partial Duplication of the Proximal Phalanx of the 2nd Finger,general,"HPO HP:0009955: Partial duplication of the second proximal phalanx of hand, seen on x-rays as a broad and/or bifid phalanx.",general,partial duplication of the proximal phalanx of the 2nd finger,HPO
30014,Partial Duplication of the Proximal Phalanx of the 2nd Toe,general,HPO HP:0010423: Partial duplication of proximal phalanx of second toe.,general,partial duplication of the proximal phalanx of the 2nd toe,HPO
30015,Partial Duplication of the Proximal Phalanx of the 3rd Finger,general,"HPO HP:0009970: Partial duplication of the third proximal phalanx of hand, seen on x-rays as a broad and/or bifid phalanx.",general,partial duplication of the proximal phalanx of the 3rd finger,HPO
30016,Partial Duplication of the Proximal Phalanx of the 3rd Toe,general,HPO HP:0100422: Partial duplication of proximal phalanx of third toe.,general,partial duplication of the proximal phalanx of the 3rd toe,HPO
30017,Partial Duplication of the Proximal Phalanx of the 4th Finger,general,"HPO HP:0009983: Partial duplication of the fourth proximal phalanx of hand, seen on x-rays as a broad and/or bifid phalanx.",general,partial duplication of the proximal phalanx of the 4th finger,HPO
30018,Partial Duplication of the Proximal Phalanx of the 4th Toe,general,HPO HP:0100423: Human Phenotype Ontology term HP:0100423: Partial Duplication of the Proximal Phalanx of the 4th Toe.,general,partial duplication of the proximal phalanx of the 4th toe,HPO
30019,Partial Duplication of the Proximal Phalanx of the 5th Finger,general,"HPO HP:0009996: Partial or complete duplication of the fifth proximal phalanx of hand, seen on x-rays as a broad and/or bifid phalanx.",general,partial duplication of the proximal phalanx of the 5th finger,HPO
30020,Partial Duplication of the Proximal Phalanx of the 5th Toe,general,HPO HP:0100424: Partial duplication of the proximal phalanx of fifth toe.,general,partial duplication of the proximal phalanx of the 5th toe,HPO
30021,Partial Duplication of the Proximal Phalanx of the Fifth Toe,general,HPO exact synonym for Partial Duplication of the Proximal Phalanx of the 5th Toe. HPO HP:0100424: Partial duplication of the proximal phalanx of fifth toe.,general,partial duplication of the proximal phalanx of the fifth toe,HPO
30022,Partial Duplication of the Proximal Phalanx of the Hallux,general,HPO HP:0010095: Partial duplication of the proximal phalanx of big toe.,general,partial duplication of the proximal phalanx of the hallux,HPO
30023,Partial Duplication of the Proximal Phalanx of the Second Toe,general,HPO exact synonym for Partial Duplication of the Proximal Phalanx of the 2nd Toe. HPO HP:0010423: Partial duplication of proximal phalanx of second toe.,general,partial duplication of the proximal phalanx of the second toe,HPO
30024,Partial Duplication of the Proximal Phalanx of the Third Toe,general,HPO exact synonym for Partial Duplication of the Proximal Phalanx of the 3rd Toe. HPO HP:0100422: Partial duplication of proximal phalanx of third toe.,general,partial duplication of the proximal phalanx of the third toe,HPO
30025,Partial Duplication of the Thumb Bones,musculoskeletal,"HPO exact synonym for Partial Duplication of Thumb Phalanx. HPO HP:0009944: A partial duplication, depending on severity leading to a broad or bifid appearance, affecting one or more of the phalanges of the thumb. As opposed to a complete duplication there is still a variable degree of fusion between the dupl",musculoskeletal,partial duplication of the thumb bones,HPO
30026,Partial Duplication of Thumb Phalanx,general,"HPO HP:0009944: A partial duplication, depending on severity leading to a broad or bifid appearance, affecting one or more of the phalanges of the thumb. As opposed to a complete duplication there is still a variable degree of fusion between the duplicated bones.",general,partial duplication of thumb phalanx,HPO
30027,Partial Dyscognitive Seizure,neurological,HPO exact synonym for Focal Impaired Awareness Seizure. HPO HP:0002384: Focal impaired awareness seizure (or focal seizure with impaired or lost awareness) is a type of focal-onset seizure characterized by some degree (which may be partial) of impairment of the person's awareness of themselves or their su,nervous,partial dyscognitive seizure,HPO
30028,Partial Emotional Seizure,neurological,"HPO exact synonym for Focal Emotional Seizure. HPO HP:0025613: Seizures presenting with an emotion or the appearance of having an emotion as an early prominent feature, such as fear, spontaneous joy or euphoria, laughing (gelastic), or crying, (dacrystic). These emotional seizures may occur with",nervous,partial emotional seizure,HPO
30029,Partial Functional Adipsin Deficiency,general,HPO exact synonym for Partial Functional Complement Factor D Deficiency. HPO HP:0008338: A partial reduction in level of the complement component Factor D in circulation.,general,partial functional adipsin deficiency,HPO
30030,Partial Functional Complement Factor D Deficiency,general,HPO HP:0008338: A partial reduction in level of the complement component Factor D in circulation.,general,partial functional complement factor d deficiency,HPO
30031,Partial Functional Factor D Deficiency,general,HPO exact synonym for Partial Functional Complement Factor D Deficiency. HPO HP:0008338: A partial reduction in level of the complement component Factor D in circulation.,general,partial functional factor d deficiency,HPO
30032,Partial Fusion of Carpals,general,HPO HP:0006207: Human Phenotype Ontology term HP:0006207: Partial Fusion of Carpals.,general,partial fusion of carpals,HPO
30033,Partial Fusion of Proximal Row of Carpal Bones,musculoskeletal,HPO HP:0005694: Human Phenotype Ontology term HP:0005694: Partial Fusion of Proximal Row of Carpal Bones.,musculoskeletal,partial fusion of proximal row of carpal bones,HPO
30034,Partial Fusion of Tarsals,general,HPO HP:0008097: Human Phenotype Ontology term HP:0008097: Partial Fusion of Tarsals.,general,partial fusion of tarsals,HPO
30035,Partial Fusion of the Gums,oral,HPO exact synonym for Fusion of Gums. HPO HP:0012292: A congenital defect with an abnormal joining of the gums of the upper and lower jaw.,oral,partial fusion of the gums,HPO
30036,Partial Gustatory Seizure,neurological,"HPO exact synonym for Focal Sensory Seizure with Gustatory Features. HPO HP:0011160: A seizure characterized by taste phenomena including acidic, bitter, salty, sweet, or metallic tastes as its first clinical manifestation.",nervous,partial gustatory seizure,HPO
30037,Partial Hip Dislocation,general,"HPO exact synonym for Hip Subluxation. HPO HP:0030043: A partial dislocation of the hip joint, whereby the head of the femur is partially displaced from the socket.",general,partial hip dislocation,HPO
30038,Partial Hyperkinetic Seizure,neurological,"HPO exact synonym for Focal Hyperkinetic Seizure. HPO HP:0011174: A focal seizure characterized at onset by predominantly proximal limb or axial muscles producing irregular sequential ballistic movements, such as pedaling, pelvic thrusting, thrashing, rocking movements.",nervous,partial hyperkinetic seizure,HPO
30039,Partial Hypokinetic Seizure,neurological,"HPO exact synonym for Focal Behavior Arrest Seizure. HPO HP:0011173: A type of focal non-motor seizure characterized by an arrest or pause of activities, freezing, or immobilization as the predominant semiological feature throughout the seizure.",nervous,partial hypokinetic seizure,HPO
30040,Partial Hyposmia,general,HPO HP:0010635: Reduced ability to perceive certain odorants (implies that the sense of smell is maintained for other classes of odorants).,general,partial hyposmia,HPO
30041,Partial Hypotonic Seizure,neurological,"HPO exact synonym for Focal Atonic Seizure. HPO HP:0020220: A focal seizure characterized at onset by sudden loss or diminution of muscle tone without apparent preceding myoclonic or tonic activity, typically lasting more than 500 ms but less than 2 seconds. It may involve the head, trunk, jaw",nervous,partial hypotonic seizure,HPO
30042,Partial IgA Deficiency,general,HPO HP:0011837: Detectable but decreased IgA levels that are more than 2 standard deviations below normal age-adjusted means.,general,partial iga deficiency,HPO
30043,Partial Knee Cap Dislocation,general,"HPO exact synonym for Patellar Subluxation. HPO HP:0010499: The kneecap normally is located within the groove termed trochlea on the distal femur and can slide up and down in it. Patellar subluxation refers to an unstable kneecap that does not slide centrally within its groove, i.e., a partial",general,partial knee cap dislocation,HPO
30044,Partial Knuckle Dislocation,general,HPO exact synonym for Subluxation of Metacarpal Phalangeal Joints. HPO HP:0004294: A partial dislocation affecting some or all of the metacarpophalangeal joints.,general,partial knuckle dislocation,HPO
30045,Partial Laryngeal Atresia,general,HPO exact synonym for Laryngeal Web. HPO HP:0005950: A membrane-like structure that extends across the laryngeal lumen close to the level of the vocal cords.,general,partial laryngeal atresia,HPO
30046,Partial Left Sided Absence of Pericardium,general,HPO HP:0011634: A congenital anomaly with lack of part of the pericardium on the lefthand side of the heart.,general,partial left sided absence of pericardium,HPO
30047,Partial Loss of Field of Vision,sensory,HPO exact synonym for Visual Field Defect. HPO HP:0001123: Human Phenotype Ontology term HP:0001123: Visual Field Defect.,special_senses,partial loss of field of vision,HPO
30048,Partial Motor Seizure,neurological,HPO exact synonym for Focal Motor Seizure. HPO HP:0011153: A type of focal-onset seizure characterized by a motor sign as its initial semiological manifestation.,nervous,partial motor seizure,HPO
30049,Partial Motor Seizures,neurological,HPO exact synonym for Focal Motor Seizure. HPO HP:0011153: A type of focal-onset seizure characterized by a motor sign as its initial semiological manifestation.,nervous,partial motor seizures,HPO
30050,Partial Myoclonic Seizure,neurological,"HPO exact synonym for Focal Myoclonic Seizure. HPO HP:0011166: A type of focal motor seizure characterized by sudden, brief (<100 ms) involuntary single or multiple contraction(s) of muscles(s) or muscle groups of variable topography (axial, proximal limb, distal). Myoclonus is less regularly rep",nervous,partial myoclonic seizure,HPO
30051,Partial Myoclonic Seizures,neurological,"HPO exact synonym for Focal Myoclonic Seizure. HPO HP:0011166: A type of focal motor seizure characterized by sudden, brief (<100 ms) involuntary single or multiple contraction(s) of muscles(s) or muscle groups of variable topography (axial, proximal limb, distal). Myoclonus is less regularly rep",nervous,partial myoclonic seizures,HPO
30052,Partial Nodular Transformation of Liver,general,HPO exact synonym for Nodular Regenerative Hyperplasia of Liver. HPO HP:0011954: Diffuse benign transformation of the hepatic parenchyma into small regenerative nodules with minimal or no fibrosis.,general,partial nodular transformation of liver,HPO
30053,Partial Olfactory Seizure,neurological,HPO exact synonym for Focal Sensory Seizure with Olfactory Features. HPO HP:0011161: Seizures characterized by olfactory phenomena as its first clinical manifestation.,nervous,partial olfactory seizure,HPO
30054,Partial Onset Seizure Evolving Into Convulsive Status Epilepticus,neurological,"HPO exact synonym for Focal-onset Seizure Evolving Into Bilateral Convulsive Status Epilepticus. HPO HP:0032662: A type of bilateral convulsive seizure of focal onset (which could be with awareness or impaired awareness, either motor or non- motor) that is sufficiently prolonged (or repeated without recovery) to reach the threshold for status ep",nervous,partial onset seizure evolving into convulsive status epilepticus,HPO
30055,Partial or Complete Agenesis of Corpus Callosum,general,HPO exact synonym for Partial Agenesis of the Corpus Callosum. HPO HP:0001338: A partial failure of the development of the corpus callosum.,general,partial or complete agenesis of corpus callosum,HPO
30056,Partial or Complete Collapse of Part or Entire Lung,general,HPO exact synonym for Atelectasis. HPO HP:0100750: Collapse of part of a lung associated with absence of inflation (air) of that part.,general,partial or complete collapse of part or entire lung,HPO
30057,Partial or Complete Syndactyly 2nd-3rd Toes,general,HPO exact synonym for 2-3 Toe Syndactyly. HPO HP:0004691: Syndactyly with fusion of toes two and three.,general,partial or complete syndactyly 2nd 3rd toes,HPO
30058,Partial or Complete Syndactyly 3rd-4th Fingers,general,"HPO exact synonym for 3-4 Finger Osseus Syndactyly. HPO HP:0006097: Fusion of the third (middle) and fourth (ring) finger, involving soft parts and including fusion of individual finger bones.",general,partial or complete syndactyly 3rd 4th fingers,HPO
30059,Partial Paralysis of Legs,neurological,HPO exact synonym for Paraparesis. HPO HP:0002385: Weakness or partial paralysis in the lower limbs.,nervous,partial paralysis of legs,HPO
30060,Partial Right Sided Absence of Pericardium,general,HPO HP:0011632: A congenital anomaly with lack of part of the pericardium on the righthand side of the heart.,general,partial right sided absence of pericardium,HPO
30061,Partial Sacral Agenesis,general,"HPO exact synonym for Dysplastic Sacrum. HPO HP:0008455: A developmental defect of the sacrum characterized by partial or disordered development of the sacrum in which portions of the sacrum, which normally is formed by fusion of five sacral vertebrae S1-S5, fail to form or fail to form nor",general,partial sacral agenesis,HPO
30062,Partial Seizure,neurological,"HPO exact synonym for Focal-onset Seizure. HPO HP:0007359: A focal-onset seizure is a type of seizure originating within networks limited to one hemisphere. They may be discretely localized or more widely distributed, and may originate in subcortical structures.",nervous,partial seizure,HPO
30063,Partial Seizure with Behavior Arrest,neurological,"HPO exact synonym for Focal Behavior Arrest Seizure. HPO HP:0011173: A type of focal non-motor seizure characterized by an arrest or pause of activities, freezing, or immobilization as the predominant semiological feature throughout the seizure.",nervous,partial seizure with behavior arrest,HPO
30064,Partial Seizure with Behaviour Arrest,neurological,"HPO exact synonym for Focal Behavior Arrest Seizure. HPO HP:0011173: A type of focal non-motor seizure characterized by an arrest or pause of activities, freezing, or immobilization as the predominant semiological feature throughout the seizure.",nervous,partial seizure with behaviour arrest,HPO
30065,Partial Seizure with Cephalic Sensation,neurological,HPO exact synonym for Focal Sensory Seizure with Cephalic Sensation. HPO HP:0032810: A seizure characterized by a sensation in the head such as light-headedness or headache as its first clinical manifestation.,nervous,partial seizure with cephalic sensation,HPO
30066,Partial Seizure with Epigastric Sensation,neurological,HPO exact synonym for Focal Autonomic Seizure with Epigastric Sensation/nausea/vomiting/other Gastrointestinal Phenomena. HPO HP:0011159: A type of focal autonomic seizure characterized by symptoms or signs pertaining to the gastrointestinal system as the initial semiological feature.,nervous,partial seizure with epigastric sensation,HPO
30067,Partial Seizure with Impairment of Awareness,neurological,HPO exact synonym for Focal Impaired Awareness Seizure. HPO HP:0002384: Focal impaired awareness seizure (or focal seizure with impaired or lost awareness) is a type of focal-onset seizure characterized by some degree (which may be partial) of impairment of the person's awareness of themselves or their su,nervous,partial seizure with impairment of awareness,HPO
30068,Partial Seizure with Loss of Awareness,neurological,HPO exact synonym for Focal Impaired Awareness Seizure. HPO HP:0002384: Focal impaired awareness seizure (or focal seizure with impaired or lost awareness) is a type of focal-onset seizure characterized by some degree (which may be partial) of impairment of the person's awareness of themselves or their su,nervous,partial seizure with loss of awareness,HPO
30069,Partial Seizure with Retained Awareness,neurological,"HPO exact synonym for Focal Aware Seizure. HPO HP:0002349: A type of focal-onset seizure in which awareness is preserved. Awareness during a seizure is defined as the patient being fully aware of themself and their environment throughout the seizure, even if immobile.",nervous,partial seizure with retained awareness,HPO
30070,Partial Seizure with Secondary Generalisation,neurological,HPO exact synonym for Bilateral Tonic-clonic Seizure with Focal Onset. HPO HP:0007334: A bilateral tonic-clonic seizure with focal onset is a focal-onset seizure which progresses into a bilateral tonic-clonic phase.,nervous,partial seizure with secondary generalisation,HPO
30071,Partial Seizure with Secondary Generalization,neurological,HPO exact synonym for Bilateral Tonic-clonic Seizure with Focal Onset. HPO HP:0007334: A bilateral tonic-clonic seizure with focal onset is a focal-onset seizure which progresses into a bilateral tonic-clonic phase.,nervous,partial seizure with secondary generalization,HPO
30072,Partial Seizure without Impairment of Awareness,neurological,"HPO exact synonym for Focal Aware Seizure. HPO HP:0002349: A type of focal-onset seizure in which awareness is preserved. Awareness during a seizure is defined as the patient being fully aware of themself and their environment throughout the seizure, even if immobile.",nervous,partial seizure without impairment of awareness,HPO
30073,Partial Seizure without Motor Onset,neurological,HPO exact synonym for Focal Non-motor Seizure. HPO HP:0032679: A type of focal-onset seizure characterized by non-motor signs or symptoms (or behavior arrest) as its initial semiological manifestation.,nervous,partial seizure without motor onset,HPO
30074,Partial Seizures,neurological,"HPO exact synonym for Focal-onset Seizure. HPO HP:0007359: A focal-onset seizure is a type of seizure originating within networks limited to one hemisphere. They may be discretely localized or more widely distributed, and may originate in subcortical structures.",nervous,partial seizures,HPO
30075,Partial Seizures with Secondary Generalisation,neurological,HPO exact synonym for Bilateral Tonic-clonic Seizure with Focal Onset. HPO HP:0007334: A bilateral tonic-clonic seizure with focal onset is a focal-onset seizure which progresses into a bilateral tonic-clonic phase.,nervous,partial seizures with secondary generalisation,HPO
30076,Partial Seizures with Secondary Generalization,neurological,HPO exact synonym for Bilateral Tonic-clonic Seizure with Focal Onset. HPO HP:0007334: A bilateral tonic-clonic seizure with focal onset is a focal-onset seizure which progresses into a bilateral tonic-clonic phase.,nervous,partial seizures with secondary generalization,HPO
30077,Partial Sensory Seizure,neurological,HPO exact synonym for Focal Sensory Seizure. HPO HP:0011157: A focal sensory seizure is a type seizure beginning with a subjective sensation.,nervous,partial sensory seizure,HPO
30078,Partial Shoulder Dislocation,general,HPO exact synonym for Shoulder Subluxation. HPO HP:0003835: A partial dislocation of the shoulder joint.,general,partial shoulder dislocation,HPO
30079,Partial Somatosensory Seizure,neurological,"HPO exact synonym for Focal Sensory Seizure with Somatosensory Features. HPO HP:0011163: A seizure characterized by sensory phenomena including tingling, numbness, electric-shock like sensation, pain, sense of movement, or desire to move as its first clinical manifestation.",nervous,partial somatosensory seizure,HPO
30080,Partial Syndactyly,general,"HPO exact synonym for Finger Syndactyly. HPO HP:0006101: Webbing or fusion of the fingers, involving soft parts only or including bone structure. Bony fusions are referred to as \",general,partial syndactyly,HPO
30081,Partial Thickness Cleft Hard Palate,general,HPO exact synonym for Submucous Cleft Hard Palate. HPO HP:0000176: Hard-palate submucous clefts are characterized by bony defects in the midline of the bony palate that are covered by the mucous membrane of the roof of the mouth. It may be possible to detect a submucous cleft hard palate upon palpati,general,partial thickness cleft hard palate,HPO
30082,Partial Thickness Cleft Soft Palate,general,HPO exact synonym for Submucous Cleft Soft Palate. HPO HP:0011819: A cleft of the muscular (soft) portion of the palate that is covered by mucous membrane. Soft-palate submucous clefts are characterized by a midline deficiency or lack of muscle tissue.,general,partial thickness cleft soft palate,HPO
30083,Partial Thromboplastin Time Prolonged,general,"HPO exact synonym for Prolonged Partial Thromboplastin Time. HPO HP:0003645: Increased time to coagulation in the partial thromboplastin time (PTT) test, a measure of the intrinsic and common coagulation pathways. Phospholipid, and activator, and calcium are mixed into an anticoagulated plasma sample, and the",general,partial thromboplastin time prolonged,HPO
30084,Partial to Complete Agenesis of Corpus Callosum,general,HPO exact synonym for Partial Agenesis of the Corpus Callosum. HPO HP:0001338: A partial failure of the development of the corpus callosum.,general,partial to complete agenesis of corpus callosum,HPO
30085,Partial Tonic Seizure,neurological,"HPO exact synonym for Focal Tonic Seizure. HPO HP:0011167: A type of focal motor seizure characterized by sustained increase in muscle contraction, lasting a few seconds to minutes.",nervous,partial tonic seizure,HPO
30086,Partial Tonic Seizures,neurological,"HPO exact synonym for Focal Tonic Seizure. HPO HP:0011167: A type of focal motor seizure characterized by sustained increase in muscle contraction, lasting a few seconds to minutes.",nervous,partial tonic seizures,HPO
30087,Partial Unilateral Facial Paresis,general,HPO exact synonym for Asymmetric Crying Face. HPO HP:0011333: Asymmetry observed in the face of a neonate or infant whose face appears symmetric at rest and asymmetric during crying as the mouth is pulled downward on one side while not moving on the other side.,general,partial unilateral facial paresis,HPO
30088,Partial Vaginal Septum,reproductive,HPO HP:0008670: Human Phenotype Ontology term HP:0008670: Partial Vaginal Septum.,reproductive,partial vaginal septum,HPO
30089,Partial Vestibular Seizure,neurological,"HPO exact synonym for Focal Sensory Seizure with Vestibular Features. HPO HP:0032759: A seizure characterized by symptoms of dizziness, spinning, vertigo or sense of rotation as its first clinical manifestation.",nervous,partial vestibular seizure,HPO
30090,Partial Visual Seizure,neurological,"HPO exact synonym for Focal Sensory Seizure with Visual Features. HPO HP:0011165: A seizure characterized by elementary visual hallucinations such as flashing or flickering lights/colors, or other shapes, simple patterns, scotomata, or amaurosis as its first clinical manifestation.",nervous,partial visual seizure,HPO
30091,Partial-complete Absence of 5th Digital Bone,musculoskeletal,HPO exact synonym for Partial-complete Absence of 5th Phalanges. HPO HP:0006209: Human Phenotype Ontology term HP:0006209: Partial-complete Absence of 5th Phalanges.,musculoskeletal,partial complete absence of 5th digital bone,HPO
30092,Partial-complete Absence of 5th Phalanges,general,HPO HP:0006209: Human Phenotype Ontology term HP:0006209: Partial-complete Absence of 5th Phalanges.,general,partial complete absence of 5th phalanges,HPO
30093,Partial-total Agenesis of Corpus Callosum,general,HPO exact synonym for Partial Agenesis of the Corpus Callosum. HPO HP:0001338: A partial failure of the development of the corpus callosum.,general,partial total agenesis of corpus callosum,HPO
30094,Partial/complete Duplication of Little Finger Bone,musculoskeletal,"HPO exact synonym for Duplication of Phalanx of 5th Finger. HPO HP:0009985: This term applies if one or more of the phalanges of the 5th finger are either partially duplicated, depending on severity leading to a broad or bifid appearance of the phalanges, or completely duplicated.",musculoskeletal,partial complete duplication of little finger bone,HPO
30095,Partial/complete Duplication of Phalanges of the 2nd Finger,general,"HPO exact synonym for Duplication of Phalanx of 2nd Finger. HPO HP:0009945: This term applies if one or more of the phalanges of the 2nd finger are either partially duplicated, depending on severity leading to a broad or bifid appearance of the phalanges, or completely duplicated.",general,partial complete duplication of phalanges of the 2nd finger,HPO
30096,Partial/complete Duplication of Phalanges of the 3rd Finger,general,"HPO exact synonym for Duplication of Phalanx of 3rd Finger. HPO HP:0009959: This term applies if one or more of the phalanges of the 3rd finger are either partially duplicated, depending on severity leading to a broad or bifid appearance of the phalanges, or completely duplicated.",general,partial complete duplication of phalanges of the 3rd finger,HPO
30097,Partial/complete Duplication of Phalanges of the 4th Finger,general,"HPO exact synonym for Duplication of Phalanx of 4th Finger. HPO HP:0009972: This term applies if one or more of the phalanges of the 4th finger are either partially duplicated, depending on severity leading to a broad or bifid appearance of the phalanges, or completely duplicated.",general,partial complete duplication of phalanges of the 4th finger,HPO
30098,Partial/complete Duplication of Phalanges of the 5th Finger,general,"HPO exact synonym for Duplication of Phalanx of 5th Finger. HPO HP:0009985: This term applies if one or more of the phalanges of the 5th finger are either partially duplicated, depending on severity leading to a broad or bifid appearance of the phalanges, or completely duplicated.",general,partial complete duplication of phalanges of the 5th finger,HPO
30099,Partial/complete Duplication of Pinkie Finger Bone,musculoskeletal,"HPO exact synonym for Duplication of Phalanx of 5th Finger. HPO HP:0009985: This term applies if one or more of the phalanges of the 5th finger are either partially duplicated, depending on severity leading to a broad or bifid appearance of the phalanges, or completely duplicated.",musculoskeletal,partial complete duplication of pinkie finger bone,HPO
30100,Partial/complete Duplication of Pinky Finger Bone,musculoskeletal,"HPO exact synonym for Duplication of Phalanx of 5th Finger. HPO HP:0009985: This term applies if one or more of the phalanges of the 5th finger are either partially duplicated, depending on severity leading to a broad or bifid appearance of the phalanges, or completely duplicated.",musculoskeletal,partial complete duplication of pinky finger bone,HPO
30101,Partial/complete Duplication of the 1st Long Bone of Hand,musculoskeletal,HPO exact synonym for Duplication of the 1st Metacarpal. HPO HP:0009609: Partail or complete duplication of the first metacarpal bone.,musculoskeletal,partial complete duplication of the 1st long bone of hand,HPO
30102,Partial/complete Duplication of the 1st Metacarpal,general,HPO exact synonym for Duplication of the 1st Metacarpal. HPO HP:0009609: Partail or complete duplication of the first metacarpal bone.,general,partial complete duplication of the 1st metacarpal,HPO
30103,Partial/complete Duplication of the Distal Phalanges of the Hand,general,"HPO exact synonym for Duplication of the Distal Phalanx of Hand. HPO HP:0009883: This term applies if one or more of the distal phalanges of the hand are either partially duplicated, depending on severity leading to a broad or bifid appearance of the phalanges, or completely duplicated.",general,partial complete duplication of the distal phalanges of the hand,HPO
30104,Partial/complete Duplication of the Distal Phalanges of the Toes,general,HPO exact synonym for Duplication of Distal Phalanx of Toe. HPO HP:0010193: A partial or complete duplication of one or more distal phalanx of toe.,general,partial complete duplication of the distal phalanges of the toes,HPO
30105,Partial/complete Duplication of the Distal Phalanx of the 2nd Finger,general,HPO exact synonym for Duplication of the Distal Phalanx of the 2nd Finger. HPO HP:0009948: Partial or complete duplication of the distal phalanx of index finger.,general,partial complete duplication of the distal phalanx of the 2nd finger,HPO
30106,Partial/complete Duplication of the Distal Phalanx of the 2nd Toe,general,HPO exact synonym for Duplication of the Distal Phalanx of the 2nd Toe. HPO HP:0010421: Partial or complete duplication of the distal phalanx of second toe.,general,partial complete duplication of the distal phalanx of the 2nd toe,HPO
30107,Partial/complete Duplication of the Distal Phalanx of the 3rd Finger,general,HPO exact synonym for Duplication of the Distal Phalanx of the 3rd Finger. HPO HP:0009962: Partial or complete duplication of the distal phalanx of middle finger.,general,partial complete duplication of the distal phalanx of the 3rd finger,HPO
30108,Partial/complete Duplication of the Distal Phalanx of the 3rd Toe,general,HPO exact synonym for Duplication of the Distal Phalanx of the 3rd Toe. HPO HP:0100398: Partial or complete duplication of distal phalanx of third toe.,general,partial complete duplication of the distal phalanx of the 3rd toe,HPO
30109,Partial/complete Duplication of the Distal Phalanx of the 4th Finger,general,HPO exact synonym for Duplication of the Distal Phalanx of the 4th Finger. HPO HP:0009975: Partial or complete duplication of the distal phalanx of ring finger.,general,partial complete duplication of the distal phalanx of the 4th finger,HPO
30110,Partial/complete Duplication of the Distal Phalanx of the 4th Toe,general,HPO exact synonym for Duplication of the Distal Phalanx of the 4th Toe. HPO HP:0100399: Partial or complete duplication of the distal phalanx of fourth toe.,general,partial complete duplication of the distal phalanx of the 4th toe,HPO
