symptom_id,symptom_name,category,description,related_body_system,search_name,source
40053,Vitelliform Macular Lesions,dermatological,"HPO exact synonym for Vitelliform Macular Lesion. HPO HP:0007677: Egg yolk-like (vitelliform) maculopathy is a lesion caused by the accumulation of material, often lipofuscin, in the subretinal space underlying the macula. Lesions may be singular or multiple, and may be either sharply or poorly dema",integumentary,vitelliform macular lesions,HPO
40054,Vitelliform-like Macular Lesions,dermatological,"HPO exact synonym for Vitelliform Macular Lesion. HPO HP:0007677: Egg yolk-like (vitelliform) maculopathy is a lesion caused by the accumulation of material, often lipofuscin, in the subretinal space underlying the macula. Lesions may be singular or multiple, and may be either sharply or poorly dema",integumentary,vitelliform like macular lesions,HPO
40055,Vitelliform-like Retinal Lesions,dermatological,HPO HP:0030643: Human Phenotype Ontology term HP:0030643: Vitelliform-like Retinal Lesions.,integumentary,vitelliform like retinal lesions,HPO
40056,Vitiligo,general,HPO HP:0001045: Human Phenotype Ontology term HP:0001045: Vitiligo.,general,vitiligo,HPO
40057,Vitreitis,general,"HPO exact synonym for Vitritis. HPO HP:0011531: Inflammation of the vitreous body, characterized by the presence of inflammatory cells and protein exudate in the vitreous cavity.",general,vitreitis,HPO
40058,Vitreomacular Adhesion,general,"HPO HP:0031150: Perifoveal vitreous separation with remaining vitreomacular attachment and unperturbed foveal morphologic features. It is an OCT finding that is almost always the result of normal vitreous aging, which may lead to pathologic conditions.",general,vitreomacular adhesion,HPO
40059,Vitreomacular Traction,general,"HPO HP:0031151: Vitreomacular traction is characterized by anomalous posterior vitreous detachment accompanied by anatomic distortion of the fovea, which may include pseudocysts, macular schisis, cystoid macular edema, and subretinal fluid. Vitreomacular traction can be subclassified by the diameter of vitreous attachment to the macular surface as measured by OCT, with attachment of 1500 micrometers or less defined as focal and attachment of more than 1500 micrometers as broad.",general,vitreomacular traction,HPO
40060,Vitreoretinal Abnormality,general,HPO exact synonym for Vitreoretinopathy. HPO HP:0007773: Ocular abnormality characterized by premature degeneration of the vitreous and the retina that may be associated with increased risk of retinal detachment.,general,vitreoretinal abnormality,HPO
40061,Vitreoretinal Degeneration,general,HPO exact synonym for Vitreoretinopathy. HPO HP:0007773: Ocular abnormality characterized by premature degeneration of the vitreous and the retina that may be associated with increased risk of retinal detachment.,general,vitreoretinal degeneration,HPO
40062,Vitreoretinopathy,general,HPO HP:0007773: Ocular abnormality characterized by premature degeneration of the vitreous and the retina that may be associated with increased risk of retinal detachment.,general,vitreoretinopathy,HPO
40063,Vitreous Amyloid Deposits,general,"HPO exact synonym for Amyloid Deposition in the Vitreous Humor. HPO HP:0007841: Deposition of hyaline extracellular material (amyloid) into the vitreous humor, which can manifest as vitreous opacities and reduced visual acuity.",general,vitreous amyloid deposits,HPO
40064,Vitreous Condensations,general,"HPO exact synonym for Vitreous Floaters. HPO HP:0100832: Deposits of various size, shape, consistency, refractive index, and motility within the eye's vitreous humor, which is normally transparent.",general,vitreous condensations,HPO
40065,Vitreous Debris,general,"HPO exact synonym for Vitreous Floaters. HPO HP:0100832: Deposits of various size, shape, consistency, refractive index, and motility within the eye's vitreous humor, which is normally transparent.",general,vitreous debris,HPO
40066,Vitreous Detachment,general,HPO exact synonym for Posterior Vitreous Detachment. HPO HP:0001489: Separation of the vitreous humor from the retina.,general,vitreous detachment,HPO
40067,Vitreous Floaters,general,"HPO HP:0100832: Deposits of various size, shape, consistency, refractive index, and motility within the eye's vitreous humor, which is normally transparent.",general,vitreous floaters,HPO
40068,Vitreous Haemorrhage,general,HPO exact synonym for Vitreous Hemorrhage. HPO HP:0007902: Bleeding within the vitreous compartment of the eye.,general,vitreous haemorrhage,HPO
40069,Vitreous Haze,general,HPO HP:0030652: Vitreous haze is the obscuration of fundus details by vitreous cells and protein exudation.,general,vitreous haze,HPO
40070,Vitreous Hemorrhage,general,HPO HP:0007902: Bleeding within the vitreous compartment of the eye.,general,vitreous hemorrhage,HPO
40071,Vitreous Inflammatory Cells,general,HPO HP:0030662: The presence of inflammatory cells such as lymphocytes and macrophages in the vitreous.,general,vitreous inflammatory cells,HPO
40072,Vitreous Opacities,general,"HPO exact synonym for Vitreous Floaters. HPO HP:0100832: Deposits of various size, shape, consistency, refractive index, and motility within the eye's vitreous humor, which is normally transparent.",general,vitreous opacities,HPO
40073,Vitreous Snowballs,general,HPO HP:0030661: Yellow-white inflammatory aggregates in the vitreous that are found in the midvitreous and inferior periphery.,general,vitreous snowballs,HPO
40074,Vitreous Strands,general,HPO HP:0030832: Fiber- or rope-like opacities located within the vitreous humor.,general,vitreous strands,HPO
40075,Vitreous Veils,general,"HPO exact synonym for Vitreous Floaters. HPO HP:0100832: Deposits of various size, shape, consistency, refractive index, and motility within the eye's vitreous humor, which is normally transparent.",general,vitreous veils,HPO
40076,Vitritis,general,"HPO HP:0011531: Inflammation of the vitreous body, characterized by the presence of inflammatory cells and protein exudate in the vitreous cavity.",general,vitritis,HPO
40077,Vivid Hallucination,mental_health,"HPO HP:0006803: Perceptual experiences that are vivid, intense, and sensory in nature occur in the absence of corresponding stimuli from the external environment.",mental_behavioral,vivid hallucination,HPO
40078,VMA,general,"HPO exact synonym for Vitreomacular Adhesion. HPO HP:0031150: Perifoveal vitreous separation with remaining vitreomacular attachment and unperturbed foveal morphologic features. It is an OCT finding that is almost always the result of normal vitreous aging, which may lead to pathologic condition",general,vma,HPO
40079,VMT,general,"HPO exact synonym for Vitreomacular Traction. HPO HP:0031151: Vitreomacular traction is characterized by anomalous posterior vitreous detachment accompanied by anatomic distortion of the fovea, which may include pseudocysts, macular schisis, cystoid macular edema, and subretinal fluid. Vitreomac",general,vmt,HPO
40080,Vocal Cord Dysfunction,general,HPO HP:0031801: Any functional anomaly of the vocal cord.,general,vocal cord dysfunction,HPO
40081,Vocal Cord Paralysis,neurological,HPO HP:0001605: A loss of the ability to move the vocal folds.,nervous,vocal cord paralysis,HPO
40082,Vocal Cord Paresis,general,HPO HP:0001604: Decreased strength of the vocal folds.,general,vocal cord paresis,HPO
40083,Vocal Cord Paresis in Severe Cases,general,HPO exact synonym for Vocal Cord Paresis. HPO HP:0001604: Decreased strength of the vocal folds.,general,vocal cord paresis in severe cases,HPO
40084,Vocal Cord Polyp,general,"HPO HP:0032041: A small growth on a vocal cord that may appear as pedunculated or sessile and have varying size, shape, and color.",general,vocal cord polyp,HPO
40085,"Vocal Impairment, Severe, Due to Laryngeal Cartilage Abnormalities",general,HPO exact synonym for Laryngeal Cartilage Malformation. HPO HP:0008752: A malformation of the laryngeal cartilage.,general,vocal impairment severe due to laryngeal cartilage abnormalities,HPO
40086,Vocal Tics,general,"HPO exact synonym for Phonic Tics. HPO HP:0100035: Tics are defined as movements or sounds that resemble physiological motor behaviors, but are typically inopportune to social context and appear sudden, repetitive, and often exaggerated. Tic vocalizations commonly termed vocal or phon",general,vocal tics,HPO
40087,Vocal Tremor,neurological,"HPO HP:0012477: A wavering, unsteady voice that reflects involuntary and approximately sinusoidal oscillation of motor unit firings of laryngeal muscles. Vocal tremor results in low frequency modulations of voice frequency or amplitude and intermittent voice instability.",nervous,vocal tremor,HPO
40088,Vogt Striae,general,"HPO HP:6001180: Vertical lines in the posterior stroma of the cornea, aligned with Descemet membrane. These lines temporarily disappear with pressure applied to the cornea. Vogt striae are a hallmark feature of keratoconus but have also been observed in healthy eyes. Rare cases of horizontal striae have been reported.",general,vogt striae,HPO
40089,Vogt's Striae,general,"HPO exact synonym for Vogt Striae. HPO HP:6001180: Vertical lines in the posterior stroma of the cornea, aligned with Descemet membrane. These lines temporarily disappear with pressure applied to the cornea. Vogt striae are a hallmark feature of keratoconus but have also been observed",general,vogt s striae,HPO
40090,Voice Abnormality,general,HPO exact synonym for Abnormality of the Voice. HPO HP:0001608: Human Phenotype Ontology term HP:0001608: Abnormality of the Voice.,general,voice abnormality,HPO
40091,Voice Change,general,"HPO exact synonym for Dysphonia. HPO HP:0001618: Difficulty in speaking due to a physical disorder of the mouth, tongue, throat, or vocal cords. Associated with a known physical or neurological cause.",general,voice change,HPO
40092,Volar Fingernail,general,"HPO HP:0033976: The presence of an extra nail on the palmar (volar, ventral) surface of the finger.",general,volar fingernail,HPO
40093,Volar Forearm Pain,pain,HPO HP:6001358: Pain on the volar (palmar) aspect of the forearm.,general,volar forearm pain,HPO
40094,Volar Intercalated Segment Instability,general,HPO HP:6001209: A type of carpal instability characterized by volar tilt of the lunate bone.,general,volar intercalated segment instability,HPO
40095,Volar Wrist Pain,pain,"HPO HP:6001405: An unpleasant sensation characterized by physical discomfort (such as pricking, throbbing, or aching) localized to the volar side of the wrist (i.e., to the palm side - front - of the wrist).",general,volar wrist pain,HPO
40096,Voltage Gated Potassium Channel Antibodies in Blood,general,HPO exact synonym for Anti-voltage-gated Potassium Channel Antibody Positivity. HPO HP:4000171: The presence of autoantibodies (immunoglobulins) in the serum that react against a voltage-gated potassium channel.,general,voltage gated potassium channel antibodies in blood,HPO
40097,Volvulus,general,HPO HP:0002580: Abnormal twisting of a portion of intestine around itself or around a stalk of mesentery tissue.,general,volvulus,HPO
40098,Vomiting,gastrointestinal,MedlinePlus Symptoms Index synonym for Nausea and Vomiting.,gastrointestinal,vomiting,MedlinePlus_Symptoms_Index
40099,Vomiting Blood,gastrointestinal,HPO exact synonym for Hematemesis. HPO HP:0002248: The vomiting of blood.,gastrointestinal,vomiting blood,HPO
40100,Vomiting Faecal Matter,gastrointestinal,HPO exact synonym for Feculent Vomiting. HPO HP:0025089: Vomiting of material that is of fecal origin.,gastrointestinal,vomiting faecal matter,HPO
40101,Vomiting Fecal Matter,gastrointestinal,HPO exact synonym for Feculent Vomiting. HPO HP:0025089: Vomiting of material that is of fecal origin.,gastrointestinal,vomiting fecal matter,HPO
40102,Vomiting of Fecal Matter,gastrointestinal,ICD-10-CM R11.13: Vomiting of fecal matter,gastrointestinal,vomiting of fecal matter,ICD-10-CM
40103,Vomiting without Nausea,gastrointestinal,ICD-10-CM R11.11: Vomiting without nausea,gastrointestinal,vomiting without nausea,ICD-10-CM
40104,"Vomiting, Unspecified",gastrointestinal,"ICD-10-CM R11.10: Vomiting, unspecified",gastrointestinal,vomiting unspecified,ICD-10-CM
40105,Von Meyenburg Complexes,sensory,"HPO exact synonym for Multiple Biliary Hamartomas. HPO HP:0025519: Multiple biliary hamartomas are a rare clinicopathologic entity, consisting of small (less than 1.5cm), usually multiple and nodular cystic lesions in the liver.",special_senses,von meyenburg complexes,HPO
40106,Von Willebrand Disease Type II Normandy,general,HPO exact synonym for Impaired Binding of Factor VIII to VWF. HPO HP:0040237: Impaired binding of factor VIII to von Willebrand Factor. This is determined using a modified ELISA assay.,general,von willebrand disease type ii normandy,HPO
40107,Voracious Appetite,gastrointestinal,HPO exact synonym for Polyphagia. HPO HP:0002591: A neurological anomaly with gross overeating associated with an abnormally strong desire or need to eat.,gastrointestinal,voracious appetite,HPO
40108,Vortex Keratopathy,general,"HPO exact synonym for Cornea Verticillata. HPO HP:0500008: Golden brown or gray deposits with a clockwise, whorl-like distribution in the inferior interpalpebal portion of the cornea.",general,vortex keratopathy,HPO
40109,Vowel Expressive Impediment,general,HPO HP:5200238: Human Phenotype Ontology term HP:5200238: Vowel Expressive Impediment.,general,vowel expressive impediment,HPO
40110,VSD,general,HPO exact synonym for Ventricular Septal Defect. HPO HP:0001629: A hole between the two bottom chambers (ventricles) of the heart. The defect is centered around the most superior aspect of the ventricular septum.,general,vsd,HPO
40111,VSGP,general,"HPO exact synonym for Vertical Supranuclear Gaze Palsy. HPO HP:0000511: A supranuclear gaze palsy is an inability to look in a vertical direction as a result of cerebral impairment. There is a loss of the voluntary aspect of eye movements, but, as the brainstem is still intact, all the reflex conjugate ey",general,vsgp,HPO
40112,Vulcan Ear,general,HPO exact synonym for Pointed Helix. HPO HP:0100810: Human Phenotype Ontology term HP:0100810: Pointed Helix.,general,vulcan ear,HPO
40113,Vulval Squamous Cell Carcinoma,general,HPO exact synonym for Squamous Cell Carcinoma of the Vulva. HPO HP:0030417: A cancer that originates in the squamous cells that line the surface of the vulva.,general,vulval squamous cell carcinoma,HPO
40114,Vulval Varicose Vein,cardiovascular,HPO HP:0100677: Varicosity of veins in the vulval region.,cardiovascular,vulval varicose vein,HPO
40115,Vulvar Abscess,general,HPO HP:0033587: A circumscribed area of pus or necrotic debris in the vulvar region.,immune,vulvar abscess,HPO
40116,Vulvar Adenocarcinoma,general,HPO HP:0030420: An adenocarcinoma arising in the vulva.,general,vulvar adenocarcinoma,HPO
40117,Vulvar Cyst,general,"HPO exact synonym for Bartholin Cyst. HPO HP:0430134: A fluid-filled sac near the vaginal opening. A Bartholin cyst is usually unilateral, asymptomatic blockage of the Bartholin gland, which may lead to a painless swelling.",general,vulvar cyst,HPO
40118,Vulvar Hemangioma,general,"HPO HP:0410272: A hemangioma, a benign tumor of the vascular endothelial cells, that is located in the vulva.",general,vulvar hemangioma,HPO
40119,Vulvar Intraepithelial Neoplasia,general,"HPO HP:0032202: Vulvar intraepithelial neoplasia (VIN) is widely accepted as the precursor lesion of vulvar squamous cell carcinoma (VSCC). VSCC arises via either a human papilloma virus (HPV)-associated pathway, or more commonly, via a mechanism independent of HPV, often being linked to chronic inflammatory conditions such as lichen sclerosus (LS). Accordingly, two distinct subtypes of VIN are recognized: the HPV-associated high-grade squamous intraepithelial lesion/usual VIN (HSIL/uVIN) and the non-HPV-associated differentiated VIN (dVIN). HSIL is clinically identified by its multifocal,...",general,vulvar intraepithelial neoplasia,HPO
40120,Vulvar Melanoma,general,HPO HP:0030418: A type of vulvar cancer that originates from melanocytes of the vulva.,general,vulvar melanoma,HPO
40121,Vulvar Neoplasm,general,HPO HP:0030416: A tumor (abnormal growth of tissue) of the female external genital tract (vulva).,general,vulvar neoplasm,HPO
40122,Vulvar Pain,pain,HPO exact synonym for Vulvodynia. HPO HP:0030943: Pain in the vulvar area,general,vulvar pain,HPO
40123,Vulvodynia,general,HPO HP:0030943: Pain in the vulvar area,general,vulvodynia,HPO
40124,VUR,general,HPO exact synonym for Vesicoureteral Reflux. HPO HP:0000076: Abnormal (retrograde) movement of urine from the bladder into ureters or kidneys related to inadequacy of the valvular mechanism at the ureterovesicular junction or other causes.,general,vur,HPO
40125,VUR I,general,HPO exact synonym for Grade I Vesicoureteral Reflux. HPO HP:0033735: Vesicoureteral reflux into the ureter only.,general,vur i,HPO
40126,VUR II,general,HPO exact synonym for Grade II Vesicoureteral Reflux. HPO HP:0033736: Vesicoureteral reflux into a non-dilated pyelocalyceal system.,general,vur ii,HPO
40127,VUR III,general,HPO exact synonym for Grade III Vesicoureteral Reflux. HPO HP:0033737: Vesicoureteral reflux with dilatation of the collecting system.,general,vur iii,HPO
40128,VUR IV,general,HPO exact synonym for Grade IV Vesicoureteral Reflux. HPO HP:0033741: Vesicoureteral reflux with more-extensive dilation with blunting of the calyces and tortuosity of the ureter.,general,vur iv,HPO
40129,VUR V,general,HPO exact synonym for Grade V Vesicoureteral Reflux. HPO HP:0033740: Vesicoureteral reflux with massive dilation of the collecting system and severe tortuosity of the ureter.,general,vur v,HPO
40130,VVOR Impairment,general,"HPO exact synonym for Impaired Visually Enhanced Vestibulo-ocular Reflex. HPO HP:0030183: The vestibulo-ocular reflex is responsible for the stabilization of the retinal image during movement. The visual vestibular ocular reflex (VVOR) or visual enhanced VOR, maintains ocular stability during head motion by generating comp",general,vvor impairment,HPO
40131,Waddling Gait,general,"HPO HP:0002515: Weakness of the hip girdle and upper thigh muscles, for instance in myopathies, leads to an instability of the pelvis on standing and walking. If the muscles extending the hip joint are affected, the posture in that joint becomes flexed and lumbar lordosis increases. The patients usually have difficulties standing up from a sitting position. Due to weakness in the gluteus medius muscle, the hip on the side of the swinging leg drops with each step (referred to as Trendelenburg sign). The gait appears waddling. The patients frequently attempt to counteract the dropping of the...",general,waddling gait,HPO
40132,Waddling Walk,general,"HPO exact synonym for Waddling Gait. HPO HP:0002515: Weakness of the hip girdle and upper thigh muscles, for instance in myopathies, leads to an instability of the pelvis on standing and walking. If the muscles extending the hip joint are affected, the posture in that joint becomes flex",general,waddling walk,HPO
40133,Wafer-thin Platyspondyly,general,HPO HP:0008452: Human Phenotype Ontology term HP:0008452: Wafer-thin Platyspondyly.,general,wafer thin platyspondyly,HPO
40134,Waking Up Screaming,general,"HPO exact synonym for Sleep Terror. HPO HP:0030765: Autonomic arousal, screaming, sweating, crying, outbursts during sleep, usually no recollection at the individual level; typically observed by others.",general,waking up screaming,HPO
40135,Waking Up Several Times During the Night,general,HPO exact synonym for Maintenance Insomnia. HPO HP:0031355: Individuals affected by abnormal difficulty in staying asleep tend to wake up at night and struggle to return to sleep. This condition typically involves spending more than 30 minutes awake during the night.,general,waking up several times during the night,HPO
40136,Waking Up Tired,general,HPO exact synonym for Non-restorative Sleep. HPO HP:5200292: Sleep that is subjectively reported as unrefreshing even though the duration is adequate.,general,waking up tired,HPO
40137,Walking Disability,general,HPO exact synonym for Gait Disturbance. HPO HP:0001288: The term gait disturbance can refer to any disruption of the ability to walk.,general,walking disability,HPO
40138,Walking On Tiptoes,general,HPO exact synonym for Tip-toe Gait. HPO HP:0030051: An abnormal gait pattern characterized by the failure of the heel to contact the floor at the onset of stance during gait.,general,walking on tiptoes,HPO
40139,Wandering Eye,sensory,HPO exact synonym for Amblyopia. HPO HP:0000646: Reduced visual acuity that is uncorrectable by lenses in the absence of detectable anatomic defects in the eye or visual pathways.,special_senses,wandering eye,HPO
