symptom_id,symptom_name,category,description,related_body_system,search_name,source
2023,Abnormal Pancreatic Duct Morphology,general,"HPO HP:0030992: Any structural anomaly of the pancreatic duct, which is the tubular structure that collects exocrine pancreatic secretions and transports them to the duodenum.",general,abnormal pancreatic duct morphology,HPO
2024,Abnormal Papillary Muscle Morphology,musculoskeletal,HPO HP:0025445: Any structural anomaly of the papillary muscles of the left ventricle.,musculoskeletal,abnormal papillary muscle morphology,HPO
2025,Abnormal Paracentral Response of Multifocal Electroretinogram,general,HPO HP:0030489: Human Phenotype Ontology term HP:0030489: Abnormal Paracentral Response of Multifocal Electroretinogram.,general,abnormal paracentral response of multifocal electroretinogram,HPO
2026,Abnormal Paranasal Sinus Morphology,general,"HPO HP:0000245: Abnormality of the paranasal (cranial) sinuses, which are air-filled spaces that are located within the bones of the skull and face and communicate with the nasal cavity. They comprise the maxillary sinuses, the frontal sinuses, the ethmoid sinuses, and the sphenoid sinuses.",general,abnormal paranasal sinus morphology,HPO
2027,Abnormal Parathyroid Morphology,endocrine_metabolic,HPO HP:0011766: A structural abnormality of the parathyroid gland.,endocrine,abnormal parathyroid morphology,HPO
2028,Abnormal Parietal Bone Morphology,musculoskeletal,HPO HP:0002696: Any abnormality of the parietal bone of the skull.,musculoskeletal,abnormal parietal bone morphology,HPO
2029,Abnormal Parotid Gland Morphology,general,"HPO HP:0000197: Any abnormality of the parotid glands, which are the salivary glands that are located in the subcutaneous tissues of the face overlying the mandibular ramus and anterior and inferior to the external ear.",general,abnormal parotid gland morphology,HPO
2030,Abnormal Partial Thromboplastin Time,general,"HPO exact synonym for Prolonged Partial Thromboplastin Time. HPO HP:0003645: Increased time to coagulation in the partial thromboplastin time (PTT) test, a measure of the intrinsic and common coagulation pathways. Phospholipid, and activator, and calcium are mixed into an anticoagulated plasma sample, and the",general,abnormal partial thromboplastin time,HPO
2031,Abnormal Patella Morphology,general,HPO HP:0003045: Abnormality of the patella (knee cap).,general,abnormal patella morphology,HPO
2032,Abnormal Pattern Electroretinogram,general,"HPO HP:0030467: An anomalous response to a pattern electroretinogram (PERG), a particular kind of ERG obtained in response to contrast modulation of patterned visual stimuli at constant mean luminance-typically contrast-reversing gratings or checkerboards-whose characteristics are fundamentally different from those of the traditional ERG in response to diffuse flashes of light.",general,abnormal pattern electroretinogram,HPO
2033,Abnormal Pattern of Respiration,general,HPO HP:0002793: An anomaly of the rhythm or depth of breathing.,general,abnormal pattern of respiration,HPO
2034,Abnormal Pec Muscles,musculoskeletal,"HPO exact synonym for Abnormal Pectoral Muscle Morphology. HPO HP:0011957: An abnormality of the pectoral muscle, comprising the pectoralis major, a thick, fan-shaped muscle of the anterior chest and the pectoralis minor, a thin, triangular muscle situated underneath the pectoralis major.",musculoskeletal,abnormal pec muscles,HPO
2035,Abnormal Pectoral Muscle Morphology,musculoskeletal,"HPO HP:0011957: An abnormality of the pectoral muscle, comprising the pectoralis major, a thick, fan-shaped muscle of the anterior chest and the pectoralis minor, a thin, triangular muscle situated underneath the pectoralis major.",musculoskeletal,abnormal pectoral muscle morphology,HPO
2036,Abnormal Peer Relationships,general,"HPO HP:5200016: The state of having abnormal relationships with others. This does not describe specific aspects of one's social aptitudes but rather a state which may come about from these aptitudes, such as lacking peer relationships or lacking close friends.",general,abnormal peer relationships,HPO
2037,Abnormal Pelli Robson Contrast Sensitivity Chart Test,general,"HPO HP:0032112: An abnormality in perception of contrast as measured by the Pelli-Robson contrast sensitivity chart, which is a large wall-mounted chart, with letters of a fixed size (comprising spatial frequencies appropriate for estimating peak contrast sensitivity) that decrease in contrast.",general,abnormal pelli robson contrast sensitivity chart test,HPO
2038,Abnormal Pelvic Girdle Bone Morphology,reproductive,"HPO HP:0002644: An abnormality of the bony pelvic girdle, which is a ring of bones connecting the vertebral column to the femurs.",reproductive,abnormal pelvic girdle bone morphology,HPO
2039,Abnormal Pelvis Bone Morphology,musculoskeletal,HPO HP:0040163: Human Phenotype Ontology term HP:0040163: Abnormal Pelvis Bone Morphology.,musculoskeletal,abnormal pelvis bone morphology,HPO
2040,Abnormal Pelvis Bone Ossification,musculoskeletal,HPO HP:0009106: An abnormality of the formation and mineralization of any bone of the bony pelvis.,musculoskeletal,abnormal pelvis bone ossification,HPO
2041,Abnormal Penis Morphology,general,HPO HP:0000036: Abnormality of the male external sex organ.,general,abnormal penis morphology,HPO
2042,Abnormal Perceptual State,general,HPO HP:5200216: Temporary alteration of the awareness of reality or self-perception.,general,abnormal perceptual state,HPO
2043,Abnormal Periauricular Region Morphology,general,HPO HP:0000383: Human Phenotype Ontology term HP:0000383: Abnormal Periauricular Region Morphology.,general,abnormal periauricular region morphology,HPO
2044,Abnormal Pericardium Morphology,general,"HPO HP:0001697: An abnormality of the pericardium, i.e., of the fluid filled sac that surrounds the heart and the proximal ends of the aorta, vena cava, and the pulmonary artery.",general,abnormal pericardium morphology,HPO
2045,Abnormal Perifollicular Morphology,general,HPO HP:0031285: Any structural anomaly in the areas surrounding the hair follicles.,general,abnormal perifollicular morphology,HPO
2046,Abnormal Periodontium Morphology,general,HPO HP:0410026: Any abnormality of the periodontium.,general,abnormal periodontium morphology,HPO
2047,Abnormal Periosteum Morphology,general,"HPO HP:0030313: An anomalous structure of the periosteum, i.e., of the membrane that covers the outer surface of bones.",general,abnormal periosteum morphology,HPO
2048,Abnormal Peripapillary Microvascular Network,general,"HPO HP:6000771: The density of the deep peripapillary microvascular network (i.e., the number of blood vessels) is below the lower limit of normal. This finding is observable by optical coherence tomography angiography.",general,abnormal peripapillary microvascular network,HPO
2049,Abnormal Peripheral Action Potential Amplitude,general,"HPO HP:0030179: An anomaly in the magnitude of the action potential along a peripheral nerve, that is, of the rapid rise and fall of the electrical membrane potential of the nerve.",general,abnormal peripheral action potential amplitude,HPO
2050,Abnormal Peripheral Myelination,general,HPO HP:0003130: An abnormality of the myelination of motor and sensory peripheral nerves. These are axons for motor nerves and dendrites for sensory nerves in the strict anatomic sense.,general,abnormal peripheral myelination,HPO
2051,Abnormal Peripheral Nerve Morphology By Anatomical Site,general,HPO HP:0045010: Abnormal morphology of a specific peripheral nerve,general,abnormal peripheral nerve morphology by anatomical site,HPO
2052,Abnormal Peripheral Nervous System Ganglion Morphology,general,HPO HP:0410015: An abnormality of nerve cell cluster or a group of nerve cell bodies located in the peripheral autonomic nervous system.,general,abnormal peripheral nervous system ganglion morphology,HPO
2053,Abnormal Peripheral Nervous System Morphology,general,"HPO HP:0000759: A structural abnormality of the peripheral nervous system, which is composed of the nerves that lead to or branch off from the central nervous system. This includes the cranial nerves (olfactory and optic nerves are technically part of the central nervous system).",general,abnormal peripheral nervous system morphology,HPO
2054,Abnormal Peripheral Nervous System Physiology,general,HPO HP:0032120: Any functional abnormality of the part of the nervous system that consists of the nerves and ganglia outside of the brain and spinal cord.,general,abnormal peripheral nervous system physiology,HPO
2055,Abnormal Peripheral Nervous System Structure,general,"HPO exact synonym for Abnormal Peripheral Nervous System Morphology. HPO HP:0000759: A structural abnormality of the peripheral nervous system, which is composed of the nerves that lead to or branch off from the central nervous system. This includes the cranial nerves (olfactory and optic nerves are technically part o",general,abnormal peripheral nervous system structure,HPO
2056,Abnormal Peripheral Nervous System Synaptic Transmission,general,HPO HP:0030191: An anomaly in the communication from a neuron to a target across a synapse in the peripheral nervous system.,general,abnormal peripheral nervous system synaptic transmission,HPO
2057,Abnormal Peristalsis,general,HPO HP:0030914: An anomaly of the wave-like muscle contractions of the digestive tract.,general,abnormal peristalsis,HPO
2058,Abnormal Peritoneum Morphology,general,HPO HP:0002585: An abnormality of the peritoneum.,general,abnormal peritoneum morphology,HPO
2059,Abnormal Peritubular Capillary Morphology,general,"HPO HP:0033859: Anomalous structure of the capillaries that are derived from the efferent arteriole, forming a capillary network that surrounds the distal portions of the nephron tubule,",general,abnormal peritubular capillary morphology,HPO
2060,Abnormal Periungual Morphology,general,HPO HP:0100803: An abnormality of the region around the nails of the fingers or toes.,general,abnormal periungual morphology,HPO
2061,Abnormal Periventricular White Matter Morphology,general,HPO HP:0002518: A structural abnormality of the myelinated axons (white matter) located near the cerebral ventricles.,general,abnormal periventricular white matter morphology,HPO
2062,Abnormal Permanent Molar Morphology,general,HPO HP:0011071: An abnormality of morphology of permanent molar.,general,abnormal permanent molar morphology,HPO
2063,Abnormal Permanent Tooth Count,oral,HPO exact synonym for Abnormal Number of Permanent Teeth. HPO HP:0011044: The presence of an altered number of of permanent teeth.,oral,abnormal permanent tooth count,HPO
2064,Abnormal Peroxisomal Morphology,general,"HPO HP:0034552: Structural anomaly of peroxisomes, which are small, membrane-enclosed metabolic organelles with roles in the metabolism of complex lipids and reactive ionic species.",general,abnormal peroxisomal morphology,HPO
2065,Abnormal Phagocytosis,general,"HPO HP:0010977: An abnormal functioning of phagocytosis. Phagocytosis is an elegant but complex process for the ingestion and elimination of pathogens, but it is also important for the elimination of apoptotic cells and hence fundamental for tissue homeostasis. Phagocytosis can be divided into four main steps: (i) recognition of the target particle, (ii) signaling to activate the internalization machinery, (iii) phagosome formation, and (iv) phagolysosome maturation.",general,abnormal phagocytosis,HPO
2066,Abnormal Phalangeal Joint Morphology of the Hand,musculoskeletal,HPO HP:0006261: Human Phenotype Ontology term HP:0006261: Abnormal Phalangeal Joint Morphology of the Hand.,musculoskeletal,abnormal phalangeal joint morphology of the hand,HPO
2067,Abnormal Pharynx Morphology,general,HPO HP:0033151: A structural anomaly of the pharynx.,general,abnormal pharynx morphology,HPO
2068,Abnormal Pharynx Physiology,general,HPO HP:0033152: A functional anomaly of the pharynx.,general,abnormal pharynx physiology,HPO
2069,Abnormal Phenylalanine Levels in Cerebrospinal Fluid,general,HPO exact synonym for Abnormal CSF Phenylalanine Concentration. HPO HP:0500215: Any deviation from the normal concentration of phenylalanine in the cerebrospinal fluid.,general,abnormal phenylalanine levels in cerebrospinal fluid,HPO
2070,Abnormal Philtrum,general,HPO exact synonym for Abnormality of the Philtrum. HPO HP:0000288: An abnormality of the philtrum.,general,abnormal philtrum,HPO
2071,Abnormal Phosphoribosylpyrophosphate Synthetase Level,general,"HPO HP:0032459: Any deviation from the normal level of the enzyme phosphoribosyl pyrophosphatesynthetase, which catalyzes the synthesis of PP-ribose-P from ATP and ribose-5-phosphate.",general,abnormal phosphoribosylpyrophosphate synthetase level,HPO
2072,Abnormal Phytanic Acid to Pristanic Acid Ratio,general,HPO exact synonym for Abnormal Phytanic Acid:pristanic Acid Ratio. HPO HP:0034448: Any deviation from the normal ratio of blood phytanic acid concentration to pristanic acid concentration.,general,abnormal phytanic acid to pristanic acid ratio,HPO
2073,Abnormal Phytanic Acid:pristanic Acid Ratio,general,HPO HP:0034448: Any deviation from the normal ratio of blood phytanic acid concentration to pristanic acid concentration.,general,abnormal phytanic acid pristanic acid ratio,HPO
2074,Abnormal Pia Mater,general,HPO HP:0100701: An abnormality of the pia mater.,general,abnormal pia mater,HPO
2075,Abnormal Pigmentation,general,HPO exact synonym for Abnormality of Skin Pigmentation. HPO HP:0001000: An abnormality of the pigmentation of the skin.,general,abnormal pigmentation,HPO
2076,Abnormal Pigmentation in Sun-exposed Skin,general,HPO exact synonym for Pigmentation Anomalies of Sun-exposed Skin. HPO HP:0007623: Human Phenotype Ontology term HP:0007623: Pigmentation Anomalies of Sun-exposed Skin.,general,abnormal pigmentation in sun exposed skin,HPO
2077,Abnormal Pigmentation of Oral Cavity,oral,HPO exact synonym for Abnormal Pigmentation of the Oral Mucosa. HPO HP:0100669: An abnormality of the pigmentation of the mucosa of the mouth.,oral,abnormal pigmentation of oral cavity,HPO
2078,Abnormal Pigmentation of Oral Mucous Membrane,oral,HPO exact synonym for Abnormal Pigmentation of the Oral Mucosa. HPO HP:0100669: An abnormality of the pigmentation of the mucosa of the mouth.,oral,abnormal pigmentation of oral mucous membrane,HPO
2079,Abnormal Pigmentation of the Oral Mucosa,oral,HPO HP:0100669: An abnormality of the pigmentation of the mucosa of the mouth.,oral,abnormal pigmentation of the oral mucosa,HPO
2080,Abnormal Pigmentation of the Oral Mucosa/gingivae,oral,HPO exact synonym for Abnormal Pigmentation of the Oral Mucosa. HPO HP:0100669: An abnormality of the pigmentation of the mucosa of the mouth.,oral,abnormal pigmentation of the oral mucosa gingivae,HPO
2081,Abnormal Pineal Melatonin Secretion,general,HPO HP:0012689: An anomaly in the amount or timing of melatonin secretion by the pineal gland. Note that melatonin is also synthesized by multiple tissues outside of the pineal gland.,general,abnormal pineal melatonin secretion,HPO
2082,Abnormal Pineal Morphology,general,HPO HP:0012681: A structural abnormality of the pineal gland.,general,abnormal pineal morphology,HPO
2083,Abnormal Pineal Volume,general,HPO HP:0012684: An abnormal increase or decrease in the quantity of three-dimensional space taken up by the pineal gland.,general,abnormal pineal volume,HPO
2084,Abnormal Pinhole Visual Acuity Test,general,HPO HP:0030535: Human Phenotype Ontology term HP:0030535: Abnormal Pinhole Visual Acuity Test.,general,abnormal pinhole visual acuity test,HPO
2085,Abnormal Pinna Morphology,general,"HPO HP:0000377: An abnormality of the pinna, which is also referred to as the auricle or external ear.",general,abnormal pinna morphology,HPO
2086,Abnormal Pinnae,general,HPO exact synonym for Abnormality of the Outer Ear. HPO HP:0000356: An abnormality of the external ear.,general,abnormal pinnae,HPO
2087,Abnormal Pitch,general,HPO HP:5200005: Persistently abnormally high or low-pitched vocalization or speech than is considered the norm for the context of social situation or significantly different from baseline of the individual.,general,abnormal pitch,HPO
2088,Abnormal Pituitary Gland Morphology,general,HPO HP:0012503: An anomaly of the pituitary gland.,general,abnormal pituitary gland morphology,HPO
2089,Abnormal Pituitary Glycoprotein Hormone Alpha Subunit Level,general,HPO HP:0032481: Any deviation from the normal concentration of circulating alpha polypeptide of glycoprotein hormones (NCBI Gene 1081).,general,abnormal pituitary glycoprotein hormone alpha subunit level,HPO
2090,Abnormal Pituitary Stalk Morphology,general,"HPO HP:0034977: A structural anomaly of the pituitary stalk, also known as the infundibulum or infundibular stalk, is the connection between the hypothalamus and the pituitary gland.",general,abnormal pituitary stalk morphology,HPO
2091,Abnormal Placenta Morphology,general,"HPO HP:0100767: An abnormality of the placenta, the organ that connects the developing fetus to the uterine wall to enable nutrient uptake, waste elimination, and gas exchange.",general,abnormal placenta morphology,HPO
2092,Abnormal Placental Adhesion Into the Uterine Wall,reproductive,"HPO HP:0025652: Abnormal placental adhesion is characterized by an anomalous adherence of the placenta to the uterine wall. Based on the degree of adhesion, placental invasion can be classified into accreta, increta, or percreta.",reproductive,abnormal placental adhesion into the uterine wall,HPO
2093,Abnormal Placental Membrane Morphology,general,"HPO HP:0011409: Structural anomaly of the fetal membranes (also known as the amniochorionic or placental membranes), which comprise a vital intrauterine compartment, where they perform mechanical, immune, and endocrine functions to promote growth of the fetus and protection from environmental adversity. Amniochorionic membranes anatomically consist of a single layer of cuboidal amnion epithelial cells, chorionic trophoblasts, and scattered fibroblasts connected by a layer of type IV collagen-rich extracellular matrix.",general,abnormal placental membrane morphology,HPO
2094,Abnormal Placental Pentration Beyond the Uterine Wall,reproductive,HPO exact synonym for Placenta Percreta. HPO HP:0025653: Placenta percreta is a rare form of morbidly adherent placenta with penetration through the myometrium reaching serosa and even adjacent pelvic organs.,reproductive,abnormal placental pentration beyond the uterine wall,HPO
2095,Abnormal Placental Size,general,HPO HP:0012767: A deviation from normal size of the placenta.,general,abnormal placental size,HPO
2096,Abnormal Plantar Dermatoglyphics,general,"HPO HP:0010506: An abnormality of dermatoglyphs on the toes and soles, i.e., an abnormality of the patterns of ridges of the skin of sole of foot.",general,abnormal plantar dermatoglyphics,HPO
2097,Abnormal Plasma Aldosterone,general,HPO exact synonym for Abnormal Circulating Aldosterone Concentration. HPO HP:0040085: Human Phenotype Ontology term HP:0040085: Abnormal Circulating Aldosterone Concentration.,general,abnormal plasma aldosterone,HPO
2098,Abnormal Plasma Cell Count,general,HPO HP:0025617: An abnormal number of plasma cells in the blood circulation. Plasma cells are the the effector cells dedicated to the production of a high amount of antibodies.,general,abnormal plasma cell count,HPO
2099,Abnormal Plasma Ferritin,general,HPO exact synonym for Abnormal Circulating Ferritin Concentration. HPO HP:0040133: A deviation from the normal circulating concentration of ferritin. Ferritin concentration can be measured in serum or plasma.,general,abnormal plasma ferritin,HPO
2100,Abnormal Plasma Renin,general,"HPO exact synonym for Abnormal Circulating Renin Concentration. HPO HP:0040084: A deviation from the normal concentration of renin in the blood, a central hormone in the control of blood pressure and various other physiological functions.",general,abnormal plasma renin,HPO
2101,Abnormal Plasma Viscosity,general,ICD-10-CM R70.1: Abnormal plasma viscosity,general,abnormal plasma viscosity,ICD-10-CM
2102,Abnormal Plasmablast Proportion,general,"HPO HP:0032127: Abnormal increase or decrease of plasmablasts, commonly characterized as CD27+CD38hi and sometimes additionally as IgMlowCD24-, measured as percentage of total B cells in the blood, compared to a reference range for a given sex and age-group.",general,abnormal plasmablast proportion,HPO
2103,Abnormal Platelet Aggregation,general,"HPO HP:0030402: An abnormality in the rate and degree to which platelets aggregate after the addition of an agonist that stimulates platelet clumping. Platelet aggregation is measured using aggregometer to measure the optical density of platelet-rich plasma, whereby platelet aggregation causes the plasma to become more transparent.",general,abnormal platelet aggregation,HPO
2104,Abnormal Platelet Alpha Granule Secretion,general,HPO HP:0030399: Abnormal release of alpha granule contents from platelets.,general,abnormal platelet alpha granule secretion,HPO
2105,Abnormal Platelet ATP Dense Granule Secretion,general,HPO HP:0030398: Abnormal secretion of the platelet dense-granule content adenosine triphosphate (ATP).,general,abnormal platelet atp dense granule secretion,HPO
2106,Abnormal Platelet Count,general,"HPO HP:0011873: Abnormal number of platelets per volume of blood. In a healthy adult, a normal platelet count is between 150,000 and 450,000 per microliter of blood.",general,abnormal platelet count,HPO
2107,Abnormal Platelet Dense Granule ATP/ADP Ratio,general,HPO HP:0030401: Deviation from normal of the ratio of adenosine triphosphate (ATP) to adenosine diphosphate (ADP) within platelets.,general,abnormal platelet dense granule atp adp ratio,HPO
2108,Abnormal Platelet Dense Granule Secretion,general,HPO HP:0030397: Abnormal release of dense granules from platelets.,general,abnormal platelet dense granule secretion,HPO
2109,Abnormal Platelet Function,general,HPO HP:0011869: Any anomaly in the function of thrombocytes.,general,abnormal platelet function,HPO
2110,Abnormal Platelet Granule Secretion,general,"HPO HP:0030396: Platelets are replete with secretory granules, which are critical to normal platelet function. Among the three types of platelet secretory granules - alpha-granules, dense granules, and lysosomes - the alpha-granule is the most abundant. Granule contents must be released from their intracellular repository in order to achieve their physiologic function, and this term refers to a functional defect in granule secretion.",general,abnormal platelet granule secretion,HPO
2111,Abnormal Platelet Granules,general,HPO HP:0011883: An anomaly of alpha or dense granules or platelet lysosomes.,general,abnormal platelet granules,HPO
2112,Abnormal Platelet Lysosome Secretion,general,HPO HP:0030400: Abnormal release of lysosome contents from platelets.,general,abnormal platelet lysosome secretion,HPO
2113,Abnormal Platelet Membrane Protein Expression,general,HPO HP:0011878: Presence of reduced amount of a membrane protein on the cell membrane of platelets. This feature is typically measured by flow cytometry.,general,abnormal platelet membrane protein expression,HPO
2114,Abnormal Platelet Morphology,general,"HPO HP:0011875: An anomaly in platelet form, ultrastructure, or intracellular organelles.",general,abnormal platelet morphology,HPO
2115,Abnormal Platelet Phosphatidylserine Exposure,general,"HPO HP:0031131: An abnormality of phosphatidylserine (PS) on activated platelets. PS is normally located on the cytoplasmic face of the resting platelet membrane but appears on the plasma-oriented surface of discrete membrane vesicles that derive from activated platelets. Thrombin, the central molecule of coagulation, is produced from prothrombin by a complex (prothrombinase) between factor Xa and its protein cofactor (factor V(a)) that forms on platelet-derived membranes. This complex enhances the rate of activation of prothrombin to thrombin by roughly 150,000 fold relative to factor...",general,abnormal platelet phosphatidylserine exposure,HPO
2116,Abnormal Platelet Shape,general,HPO HP:0012524: A deviation from the normal discoid platelet shape.,general,abnormal platelet shape,HPO
2117,Abnormal Platelet Volume,general,HPO HP:0011876: Anomalous size of platelets. Most normal sized platelets are 1.5 to 3 micrometers in diameter. Large platelets are 4 to 7 micrometers. Giant platelets are larger than 7 micrometers and usually 10 to 20 micrometers.,general,abnormal platelet volume,HPO
2118,Abnormal Platysma Muscle Morphology,musculoskeletal,HPO HP:3000013: An abnormality of the platysma muscle.,musculoskeletal,abnormal platysma muscle morphology,HPO
2119,Abnormal Play,general,HPO HP:5200104: An abnormality in a child's ability play.,general,abnormal play,HPO
2120,Abnormal Pleura Morphology,general,"HPO HP:0002103: An abnormality of the pulmonary pleura, the thin, transparent membrane which covers the lungs and lines the inside of the chest walls.",general,abnormal pleura morphology,HPO
2121,Abnormal PNS Synaptic Transmission,general,HPO exact synonym for Abnormal Peripheral Nervous System Synaptic Transmission. HPO HP:0030191: An anomaly in the communication from a neuron to a target across a synapse in the peripheral nervous system.,general,abnormal pns synaptic transmission,HPO
2122,Abnormal Podocyte Morphology,general,"HPO exact synonym for Abnormal Glomerular Visceral Epithelial Cell Morphology. HPO HP:0031265: Any structural anomaly of the podocyte, which is a highly specialized cell of the Bowman capsule and which forms multiple interdigitating foot processes. Podocytes are interconnected by slit diaphragms and cover the exterior basement",general,abnormal podocyte morphology,HPO
2123,Abnormal Pons Morphology,general,HPO HP:0007361: A structural abnormality of the pons.,general,abnormal pons morphology,HPO
2124,Abnormal Portal Venous System Morphology,general,"HPO HP:0031941: Any structural anomaly of the portal venous system, which comprises all of the veins draining the abdominal part of the digestive tract, including the lower esophagus but excluding the lower anal canal. The portal vein conveys blood from viscera and ramifies like an artery at the liver, ending at the sinusoids. Tributaries of the portal vein, which make up the portal venous system, are the splenic, superior mesenteric, left gastric, right gastric, paraumbilical, and cystic veins.",general,abnormal portal venous system morphology,HPO
2125,Abnormal Position of Hair Whorl,general,HPO HP:0010814: Hair growth from a single point on the scalp in any location other than lateral to the midline and close to the vertex of the skull.,general,abnormal position of hair whorl,HPO
2126,Abnormal Position of the Lacrimal Punctum,general,HPO exact synonym for Ectopic Lacrimal Punctum. HPO HP:0010748: Positioning of a lacrimal punctum other than at the medial margins of the eyelid.,general,abnormal position of the lacrimal punctum,HPO
2127,Abnormal Posterior Circulating Artery Morphology,general,HPO HP:0031772: Any structural anomaly of the posterior circulating artery (PCOM).,general,abnormal posterior circulating artery morphology,HPO
2128,Abnormal Posterior Cranial Fossa Morphology,general,"HPO HP:0000932: An abnormality of the fossa cranii posterior (the posterior fossa), which is made up primarily of the occipital bone and which surrounds to the foramen magnum.",general,abnormal posterior cranial fossa morphology,HPO
2129,Abnormal Posterior Eye Segment Morphology,sensory,HPO HP:0004329: Human Phenotype Ontology term HP:0004329: Abnormal Posterior Eye Segment Morphology.,special_senses,abnormal posterior eye segment morphology,HPO
2130,Abnormal Posterior Periventricular White Matter Morphology,general,HPO HP:0006812: An anomaly of the white matter of the brain localized in the region posterior to the cerebral ventricles.,general,abnormal posterior periventricular white matter morphology,HPO
2131,Abnormal Posterior Pituitary Morphogenesis,general,"HPO HP:0011751: An abnormality of the neurohypophysis, which is also known as the posterior lobe of the hypophysis.",general,abnormal posterior pituitary morphogenesis,HPO
2132,Abnormal Posterior Segment Imaging,general,HPO HP:0030601: Human Phenotype Ontology term HP:0030601: Abnormal Posterior Segment Imaging.,general,abnormal posterior segment imaging,HPO
2133,Abnormal Posterior Semicircular Canal Morphology,general,HPO HP:0040107: Human Phenotype Ontology term HP:0040107: Abnormal Posterior Semicircular Canal Morphology.,general,abnormal posterior semicircular canal morphology,HPO
2134,Abnormal Postural Reaction,general,HPO exact synonym for Abnormal Postural Reflex. HPO HP:0033329: Anomaly of the physiological response to maintain the body's posture when movement and position is altered.,general,abnormal postural reaction,HPO
2135,Abnormal Postural Reflex,general,HPO HP:0033329: Anomaly of the physiological response to maintain the body's posture when movement and position is altered.,general,abnormal postural reflex,HPO
