symptom_id,symptom_name,category,description,related_body_system,search_name,source
32039,Prolonged QRS Complex,general,"HPO HP:0006677: Increased time for the complex comprised of the Q wave, R wave, and S wave as measured by the electrocardiogram (EKG).. In adults, normal values are 0.06 - 0.10 sec.",general,prolonged qrs complex,HPO
32040,Prolonged QRS Complex On EKG,general,"HPO exact synonym for Prolonged QRS Complex. HPO HP:0006677: Increased time for the complex comprised of the Q wave, R wave, and S wave as measured by the electrocardiogram (EKG).. In adults, normal values are 0.06 - 0.10 sec.",general,prolonged qrs complex on ekg,HPO
32041,Prolonged QT Interval,general,HPO HP:0001657: Increased time between the start of the Q wave and the end of the T wave as measured by the electrocardiogram (EKG).,general,prolonged qt interval,HPO
32042,Prolonged QTc Interval,general,HPO HP:0005184: A longer than normal interval (corrected for heart rate) between the Q and T waves in the heart's cycle. Prolonged QTc can cause premature action potentials during late phase depolarizations thereby leading to ventricular arrhythmias and ventricular fibrillations.,general,prolonged qtc interval,HPO
32043,Prolonged Rapid Eye Movement Sleep,mental_health,HPO exact synonym for Prolonged REM Sleep. HPO HP:5200361: Human Phenotype Ontology term HP:5200361: Prolonged REM Sleep.,mental_behavioral,prolonged rapid eye movement sleep,HPO
32044,Prolonged REM Sleep,mental_health,HPO HP:5200361: Human Phenotype Ontology term HP:5200361: Prolonged REM Sleep.,mental_behavioral,prolonged rem sleep,HPO
32045,Prolonged Reptilase Time,general,"HPO HP:0020193: An abnormally increased duration of the reptilase time. Reptilase time is a functional plasma clotting assay, which is based on the enzymatic activity of batroxobin. By specifically cleaving fibrinogen A from fibrinogen, batroxobin leads to the formation of a stable fibrin clot. The time, starting from the addition of batroxobin to the plasma sample, until clot formation is the reptilase time and is given in seconds.",general,prolonged reptilase time,HPO
32046,Prolonged Retraction of Penile Foreskin,general,"HPO HP:6000935: A past medical history of recently having retracted the penile foreskin for a prolonged period of time. Paraphimosis commonly occurs iatrogenically, when the foreskin is retracted for cleaning, placement of a urinary catheter, a procedure such as a cystoscopy, or for penile examination. Failure to return the retracted foreskin over the glans promptly after the initial retraction can lead to paraphimosis.",general,prolonged retraction of penile foreskin,HPO
32047,Prolonged Russell's Viper Venom Time,general,HPO HP:0040244: Increased time to coagulation in the Russell's viper venom assay,general,prolonged russell s viper venom time,HPO
32048,Prolonged Seizure,neurological,HPO exact synonym for Status Epilepticus. HPO HP:0002133: Status epilepticus is a type of prolonged seizure resulting either from the failure of the mechanisms responsible for seizure termination or from the initiation of mechanisms which lead to abnormally prolonged seizures (after time poi,nervous,prolonged seizure,HPO
32049,Prolonged Sleep Duration,mental_health,"HPO exact synonym for Excessive Sleep. HPO HP:0025288: A clinical phenomenon characterized by sleeping longer than what is typical or necessary for a person's age and context, or by recurrent episodes of sleep that intrude upon the waking hours. Excessive sleep is identified through self-",mental_behavioral,prolonged sleep duration,HPO
32050,Prolonged Somatosensory Evoked Potentials,general,HPO HP:0007104: Human Phenotype Ontology term HP:0007104: Prolonged Somatosensory Evoked Potentials.,general,prolonged somatosensory evoked potentials,HPO
32051,Prolonged Use of Tightly Fitting Footwear,general,HPO HP:6001066: History of use of tightly fitting shoes for a long period of time.,general,prolonged use of tightly fitting footwear,HPO
32052,Prolonged Whole-blood Clotting Time,general,HPO HP:0005542: An abnormal prolongation (delay) in the time required by whole blood to produce a visible clot.,general,prolonged whole blood clotting time,HPO
32053,Prolonged Yellowing of Skin in Newborn,pediatric,HPO exact synonym for Prolonged Neonatal Jaundice. HPO HP:0006579: Neonatal jaundice refers to a yellowing of the skin and other tissues of a newborn infant as a result of increased concentrations of bilirubin in the blood. Neonatal jaundice affects over half of all newborns to some extent in the fir,general,prolonged yellowing of skin in newborn,HPO
32054,Prominence of Cheekbone,musculoskeletal,"HPO exact synonym for Prominence of the Zygomatic Bone. HPO HP:0012370: Large or prominent malar surface of the zygomatic bone of the skull, which is convex and forms the prominence of the 'cheek bones'.",musculoskeletal,prominence of cheekbone,HPO
32055,Prominence of Frontal Region,general,"HPO exact synonym for Prominent Forehead. HPO HP:0011220: Forward prominence of the entire forehead, due to protrusion of the frontal bone.",general,prominence of frontal region,HPO
32056,Prominence of the Intermaxillary Bone,musculoskeletal,"HPO exact synonym for Prominence of the Premaxilla. HPO HP:0010759: Prominent positioning of the premaxilla in relation to the rest of the maxilla, the facial skeleton, or mandible. Not necessarily caused by an increase in size (hypertrophy of) the premaxilla.",musculoskeletal,prominence of the intermaxillary bone,HPO
32057,Prominence of the Premaxilla,general,"HPO HP:0010759: Prominent positioning of the premaxilla in relation to the rest of the maxilla, the facial skeleton, or mandible. Not necessarily caused by an increase in size (hypertrophy of) the premaxilla.",general,prominence of the premaxilla,HPO
32058,Prominence of the Primary Palate Bone,musculoskeletal,"HPO exact synonym for Prominence of the Premaxilla. HPO HP:0010759: Prominent positioning of the premaxilla in relation to the rest of the maxilla, the facial skeleton, or mandible. Not necessarily caused by an increase in size (hypertrophy of) the premaxilla.",musculoskeletal,prominence of the primary palate bone,HPO
32059,Prominence of the Zygomatic Bone,musculoskeletal,"HPO HP:0012370: Large or prominent malar surface of the zygomatic bone of the skull, which is convex and forms the prominence of the 'cheek bones'.",musculoskeletal,prominence of the zygomatic bone,HPO
32060,Prominent Antihelix,general,HPO HP:0000395: The presence of an abnormally prominent antihelix.,general,prominent antihelix,HPO
32061,Prominent Antitragus,general,HPO HP:0008593: Increased anterosuperior prominence of the area between the bottom of the incisura and the inner margin of the antihelix.,general,prominent antitragus,HPO
32062,Prominent Area Between the Eyebrows,sensory,HPO exact synonym for Prominent Glabella. HPO HP:0002057: Forward protrusion of the glabella.,special_senses,prominent area between the eyebrows,HPO
32063,Prominent Back of the Skull,musculoskeletal,HPO exact synonym for Prominent Occiput. HPO HP:0000269: Increased convexity of the occiput (posterior part of the skull).,musculoskeletal,prominent back of the skull,HPO
32064,Prominent Belly Button,general,HPO exact synonym for Prominent Umbilicus. HPO HP:0001544: Abnormally prominent umbilicus (belly button).,general,prominent belly button,HPO
32065,Prominent Bridge of Nose,general,HPO exact synonym for Prominent Nasal Bridge. HPO HP:0000426: Anterior positioning of the nasal root in comparison to the usual positioning for age.,general,prominent bridge of nose,HPO
32066,Prominent Brow,general,HPO exact synonym for Prominent Supraorbital Ridges. HPO HP:0000336: Greater than average forward and/or lateral protrusion of the supraorbital portion of the frontal bones.,general,prominent brow,HPO
32067,Prominent Calcaneus,general,"HPO HP:0012428: Protruding heel bone, or calcaneus.",general,prominent calcaneus,HPO
32068,Prominent Central Palatal Ridge,general,"HPO exact synonym for Prominent Median Palatal Raphe. HPO HP:0002708: Unusual prominence of the median palatal raphe, which is the ridge formed by the fusion of the two plates of the skull that form the hard palate.",general,prominent central palatal ridge,HPO
32069,Prominent Central Ridge On Roof of the Mouth,oral,"HPO exact synonym for Prominent Median Palatal Raphe. HPO HP:0002708: Unusual prominence of the median palatal raphe, which is the ridge formed by the fusion of the two plates of the skull that form the hard palate.",oral,prominent central ridge on roof of the mouth,HPO
32070,Prominent Chin,general,HPO exact synonym for Mandibular Prognathia. HPO HP:0000303: Abnormal prominence of the chin related to increased length of the mandible.,general,prominent chin,HPO
32071,Prominent Clitoris,general,HPO exact synonym for Clitoral Hypertrophy. HPO HP:0008665: Hypertrophy of the clitoris.,general,prominent clitoris,HPO
32072,Prominent Coccyx,general,HPO HP:0040016: Human Phenotype Ontology term HP:0040016: Prominent Coccyx.,general,prominent coccyx,HPO
32073,Prominent Corneal Nerve Fibers,general,HPO HP:0010726: Abnormal prominence of the corneal nerve fibers.,general,prominent corneal nerve fibers,HPO
32074,Prominent Corneal Nerve Fibres,general,HPO exact synonym for Prominent Corneal Nerve Fibers. HPO HP:0010726: Abnormal prominence of the corneal nerve fibers.,general,prominent corneal nerve fibres,HPO
32075,Prominent Costochondral Junction,general,"HPO exact synonym for Enlargement of the Costochondral Junction. HPO HP:0000920: Abnormally increased size of the costochondral junctions, which are located between the distal part of the ribs and the costal cartilages, which are bars of hyaline cartilage that connect the ribs to the sternum.",general,prominent costochondral junction,HPO
32076,Prominent Crus of Helix,general,"HPO HP:0009899: The presence of an abnormally prominent of the crus of the helix. That is, development of the crus helix to the same degree as an average antihelix stem or helix.",general,prominent crus of helix,HPO
32077,Prominent Cupid-bow of Upper Lip,general,HPO exact synonym for Exaggerated Cupid's Bow. HPO HP:0002263: More pronounced paramedian peaks and median notch of the Cupid's bow.,general,prominent cupid bow of upper lip,HPO
32078,Prominent Deltoid Tuberosities,general,HPO HP:0003890: Human Phenotype Ontology term HP:0003890: Prominent Deltoid Tuberosities.,general,prominent deltoid tuberosities,HPO
32079,Prominent Digit Pad,general,HPO HP:0011298: A soft tissue prominence of the ventral aspects of the fingertips or toe tips.,general,prominent digit pad,HPO
32080,Prominent Ear,general,"HPO exact synonym for Protruding Ear. HPO HP:0000411: Angle formed by the plane of the ear and the mastoid bone greater than the 97th centile for age (objective); or, outer edge of the helix more than 2 cm from the mastoid at the point of maximum distance (objective).",general,prominent ear,HPO
32081,Prominent Ear Helix,general,HPO HP:0009904: Abnormally prominent ear helix.,general,prominent ear helix,HPO
32082,Prominent Ear Lobes,general,"HPO exact synonym for Large Earlobe. HPO HP:0009748: Increased volume of the earlobe, that is, abnormally prominent ear lobules.",general,prominent ear lobes,HPO
32083,Prominent Ear Lobules,general,"HPO exact synonym for Large Earlobe. HPO HP:0009748: Increased volume of the earlobe, that is, abnormally prominent ear lobules.",general,prominent ear lobules,HPO
32084,Prominent Ears,general,"HPO exact synonym for Protruding Ear. HPO HP:0000411: Angle formed by the plane of the ear and the mastoid bone greater than the 97th centile for age (objective); or, outer edge of the helix more than 2 cm from the mastoid at the point of maximum distance (objective).",general,prominent ears,HPO
32085,Prominent Elbow,general,HPO exact synonym for Large Elbow. HPO HP:0030865: Abnormal increased size of the elbow joint.,general,prominent elbow,HPO
32086,Prominent Eye Folds,sensory,"HPO exact synonym for Epicanthus. HPO HP:0000286: A fold of skin starting above the medial aspect of the upper eyelid and arching downward to cover, pass in front of and lateral to the medial canthus.",special_senses,prominent eye folds,HPO
32087,Prominent Eyebrows,sensory,HPO exact synonym for Thick Eyebrow. HPO HP:0000574: Increased density/number and/or increased diameter of eyebrow hairs.,special_senses,prominent eyebrows,HPO
32088,Prominent Eyelashes,sensory,HPO HP:0011231: Eyelashes that draw the attention of the viewer due to increased density and/or length and/or curl without meeting the criteria of trichomegaly.,special_senses,prominent eyelashes,HPO
32089,Prominent Eyes,sensory,HPO exact synonym for Proptosis. HPO HP:0000520: An eye that is protruding anterior to the plane of the face to a greater extent than is typical.,special_senses,prominent eyes,HPO
32090,Prominent Finger Pads,general,HPO exact synonym for Prominent Fingertip Pads. HPO HP:0001212: A soft tissue prominence of the ventral aspects of the fingertips. The term \,general,prominent finger pads,HPO
32091,Prominent Fingertip Pads,general,HPO HP:0001212: A soft tissue prominence of the ventral aspects of the fingertips. The term \,general,prominent fingertip pads,HPO
32092,Prominent Floating Ribs,general,HPO HP:0006641: Human Phenotype Ontology term HP:0006641: Prominent Floating Ribs.,general,prominent floating ribs,HPO
32093,Prominent Forehead,general,"HPO HP:0011220: Forward prominence of the entire forehead, due to protrusion of the frontal bone.",general,prominent forehead,HPO
32094,Prominent Frontal Ridge,general,HPO exact synonym for Prominent Metopic Ridge. HPO HP:0005487: Vertical bony ridge positioned in the midline of the forehead.,general,prominent frontal ridge,HPO
32095,Prominent Frontal Sinuses,general,HPO HP:0005478: Human Phenotype Ontology term HP:0005478: Prominent Frontal Sinuses.,general,prominent frontal sinuses,HPO
32096,Prominent Glabella,general,HPO HP:0002057: Forward protrusion of the glabella.,general,prominent glabella,HPO
32097,Prominent Globes,general,HPO exact synonym for Proptosis. HPO HP:0000520: An eye that is protruding anterior to the plane of the face to a greater extent than is typical.,general,prominent globes,HPO
32098,Prominent Heel Bone,musculoskeletal,"HPO exact synonym for Prominent Calcaneus. HPO HP:0012428: Protruding heel bone, or calcaneus.",musculoskeletal,prominent heel bone,HPO
32099,Prominent Hinge Joints,musculoskeletal,HPO exact synonym for Prominent Interphalangeal Joints. HPO HP:0006237: Human Phenotype Ontology term HP:0006237: Prominent Interphalangeal Joints.,musculoskeletal,prominent hinge joints,HPO
32100,Prominent Inferior Crus of Antihelix,general,HPO HP:0011238: Increased protrusion of the inferior crus relative to the prominence of the antihelix stem.,general,prominent inferior crus of antihelix,HPO
32101,Prominent Innermost Hinge Joints,musculoskeletal,HPO exact synonym for Prominent Proximal Interphalangeal Joints. HPO HP:0006167: Human Phenotype Ontology term HP:0006167: Prominent Proximal Interphalangeal Joints.,musculoskeletal,prominent innermost hinge joints,HPO
32102,Prominent Interdigital Folds,general,HPO HP:0006189: Human Phenotype Ontology term HP:0006189: Prominent Interdigital Folds.,general,prominent interdigital folds,HPO
32103,Prominent Interphalangeal Joints,musculoskeletal,HPO HP:0006237: Human Phenotype Ontology term HP:0006237: Prominent Interphalangeal Joints.,musculoskeletal,prominent interphalangeal joints,HPO
32104,Prominent Jaw,general,HPO exact synonym for Mandibular Prognathia. HPO HP:0000303: Abnormal prominence of the chin related to increased length of the mandible.,general,prominent jaw,HPO
32105,Prominent Lateral Palatal Folds,general,HPO exact synonym for Prominent Palatine Ridges. HPO HP:0010291: Increased size and/or number of soft tissue folds on the palatal side of the maxillary alveolar ridge.,general,prominent lateral palatal folds,HPO
32106,Prominent Lateral Palatal Ridges,general,HPO exact synonym for Prominent Palatine Ridges. HPO HP:0010291: Increased size and/or number of soft tissue folds on the palatal side of the maxillary alveolar ridge.,general,prominent lateral palatal ridges,HPO
32107,Prominent Laugh Lines,general,"HPO exact synonym for Prominent Nasolabial Fold. HPO HP:0005272: Exaggerated bulkiness of the crease or fold of skin running from the lateral margin of the nose, where nasal base meets the skin of the face, to a point just lateral to the corner of the mouth (cheilion, or commissure).",general,prominent laugh lines,HPO
32108,Prominent Lesser Trochanter,general,HPO HP:6000816: Abnormally large lesser trochanter.,general,prominent lesser trochanter,HPO
32109,Prominent Lips,general,HPO exact synonym for Thick Vermilion Border. HPO HP:0012471: Increased width of the skin of vermilion border region of upper lip.,general,prominent lips,HPO
32110,Prominent Lower Jaw,general,HPO exact synonym for Mandibular Prognathia. HPO HP:0000303: Abnormal prominence of the chin related to increased length of the mandible.,general,prominent lower jaw,HPO
32111,Prominent Lower Lip,general,"HPO exact synonym for Thick Lower Lip Vermilion. HPO HP:0000179: Increased thickness of the lower lip, leading to a prominent appearance of the lower lip. The height of the vermilion of the lower lip in the midline is more than 2 SD above the mean. Alternatively, an apparently increased height of t",general,prominent lower lip,HPO
32112,Prominent Lumbar Lordosis,general,HPO exact synonym for Lumbar Hyperlordosis. HPO HP:0002938: An abnormal accentuation of the inward curvature of the spine in the lumbar region.,general,prominent lumbar lordosis,HPO
32113,Prominent Malar Region,general,HPO exact synonym for Malar Prominence. HPO HP:0010620: Prominence of the malar process of the maxilla and infraorbital area appreciated in profile and from in front of the face.,general,prominent malar region,HPO
32114,Prominent Mandible,general,HPO exact synonym for Mandibular Prognathia. HPO HP:0000303: Abnormal prominence of the chin related to increased length of the mandible.,general,prominent mandible,HPO
32115,Prominent Maxilla,general,"HPO exact synonym for Hyperplasia of the Maxilla. HPO HP:0430028: Abnormally increased dimension of the maxilla, especially relative to the mandible, resulting in a malocclusion or malalignment between the upper and lower teeth or in anterior positioning of the nasal base, increased convexity of the",general,prominent maxilla,HPO
32116,Prominent Medial Palatal Suture,general,"HPO exact synonym for Prominent Median Palatal Raphe. HPO HP:0002708: Unusual prominence of the median palatal raphe, which is the ridge formed by the fusion of the two plates of the skull that form the hard palate.",general,prominent medial palatal suture,HPO
32117,Prominent Median Palatal Raphe,general,"HPO HP:0002708: Unusual prominence of the median palatal raphe, which is the ridge formed by the fusion of the two plates of the skull that form the hard palate.",general,prominent median palatal raphe,HPO
32118,Prominent Metopic Ridge,general,HPO HP:0005487: Vertical bony ridge positioned in the midline of the forehead.,general,prominent metopic ridge,HPO
32119,Prominent Metopic Suture,general,HPO exact synonym for Prominent Metopic Ridge. HPO HP:0005487: Vertical bony ridge positioned in the midline of the forehead.,general,prominent metopic suture,HPO
32120,Prominent Nasal Bridge,general,HPO HP:0000426: Anterior positioning of the nasal root in comparison to the usual positioning for age.,general,prominent nasal bridge,HPO
32121,Prominent Nasal Root,general,HPO exact synonym for Prominent Nasal Bridge. HPO HP:0000426: Anterior positioning of the nasal root in comparison to the usual positioning for age.,general,prominent nasal root,HPO
32122,Prominent Nasal Septum,general,HPO HP:0005322: Human Phenotype Ontology term HP:0005322: Prominent Nasal Septum.,general,prominent nasal septum,HPO
32123,Prominent Nasal Tip,general,HPO HP:0005274: Human Phenotype Ontology term HP:0005274: Prominent Nasal Tip.,general,prominent nasal tip,HPO
32124,Prominent Nasolabial Fold,general,"HPO HP:0005272: Exaggerated bulkiness of the crease or fold of skin running from the lateral margin of the nose, where nasal base meets the skin of the face, to a point just lateral to the corner of the mouth (cheilion, or commissure).",general,prominent nasolabial fold,HPO
32125,Prominent Nasolabial Groove,general,"HPO exact synonym for Prominent Nasolabial Fold. HPO HP:0005272: Exaggerated bulkiness of the crease or fold of skin running from the lateral margin of the nose, where nasal base meets the skin of the face, to a point just lateral to the corner of the mouth (cheilion, or commissure).",general,prominent nasolabial groove,HPO
32126,Prominent Navel,general,HPO exact synonym for Prominent Umbilicus. HPO HP:0001544: Abnormally prominent umbilicus (belly button).,general,prominent navel,HPO
32127,Prominent Nipples,general,HPO HP:0004405: Human Phenotype Ontology term HP:0004405: Prominent Nipples.,general,prominent nipples,HPO
32128,Prominent Nose,general,"HPO HP:0000448: Distance between subnasale and pronasale more than two standard deviations above the mean, or alternatively, an apparently increased anterior protrusion of the nasal tip.",general,prominent nose,HPO
32129,Prominent Nucleoli of Renal Tubular Epithelial Cells,urinary,HPO HP:0032602: Tubular epithelium with nucleoli clearly visible at 100-fold magnification.,urinary,prominent nucleoli of renal tubular epithelial cells,HPO
32130,Prominent Occiput,general,HPO HP:0000269: Increased convexity of the occiput (posterior part of the skull).,general,prominent occiput,HPO
32131,Prominent Palatine Folds,general,HPO exact synonym for Prominent Palatine Ridges. HPO HP:0010291: Increased size and/or number of soft tissue folds on the palatal side of the maxillary alveolar ridge.,general,prominent palatine folds,HPO
32132,Prominent Palatine Ridges,general,HPO HP:0010291: Increased size and/or number of soft tissue folds on the palatal side of the maxillary alveolar ridge.,general,prominent palatine ridges,HPO
32133,Prominent Palmar Flexion Creases,general,HPO HP:0006157: Human Phenotype Ontology term HP:0006157: Prominent Palmar Flexion Creases.,general,prominent palmar flexion creases,HPO
32134,Prominent Perineal Raphe,general,HPO exact synonym for Prominent Scrotal Raphe. HPO HP:0003246: Increased size of the ridge of tissue that extends along the midline of the scrotum.,general,prominent perineal raphe,HPO
32135,Prominent Philtrum,general,"HPO exact synonym for Deep Philtrum. HPO HP:0002002: Accentuated, prominent philtral ridges giving rise to an exaggerated groove in the midline between the nasal base and upper vermillion border.",general,prominent philtrum,HPO
32136,Prominent Posterior Cranium,general,HPO exact synonym for Prominent Occiput. HPO HP:0000269: Increased convexity of the occiput (posterior part of the skull).,general,prominent posterior cranium,HPO
32137,Prominent Posterior Skull,general,HPO exact synonym for Prominent Occiput. HPO HP:0000269: Increased convexity of the occiput (posterior part of the skull).,general,prominent posterior skull,HPO
