symptom_id,symptom_name,category,description,related_body_system,search_name,source
28048,Narrowing of Carotid Artery,general,HPO exact synonym for Carotid Artery Stenosis. HPO HP:0100546: Narrowing of the carotid arteries.,general,narrowing of carotid artery,HPO
28049,Narrowing of Coronary Artery,general,HPO exact synonym for Coronary Artery Stenosis. HPO HP:0005145: Abnormal narrowing of the coronary artery.,general,narrowing of coronary artery,HPO
28050,Narrowing of Esophagus Due to Inflammation and Scar Tissue,general,HPO exact synonym for Esophageal Stricture. HPO HP:0002043: A pathological narrowing of the esophagus that is caused by the development of a ring of scar tissue that constricts the esophageal lumen.,general,narrowing of esophagus due to inflammation and scar tissue,HPO
28051,Narrowing of Interpediculate Distances,general,"HPO exact synonym for Narrow Vertebral Interpedicular Distance. HPO HP:0008450: A reduction of the distance between vertebral pedicles, which are the two short, thick processes, which project backward, one on either side, from the upper part of the vertebral body, at the junction of its posterior and lateral surf",general,narrowing of interpediculate distances,HPO
28052,Narrowing of Kidney Artery,urinary,HPO exact synonym for Renal Artery Stenosis. HPO HP:0001920: The presence of stenosis of the renal artery.,urinary,narrowing of kidney artery,HPO
28053,Narrowing of Lung Artery,general,"HPO exact synonym for Pulmonary Artery Stenosis. HPO HP:0004415: An abnormal narrowing or constriction of the pulmonary artery, in the main pulmonary artery and/or in the left or right pulmonary artery branches.",general,narrowing of lung artery,HPO
28054,Narrowing of Medullary Canal,general,HPO HP:0032458: A reduction in diameter and volume of the central cavity of bone where red or yellow bone marrow is located.,general,narrowing of medullary canal,HPO
28055,Narrowing of Oesophagus Due to Inflammation and Scar Tissue,general,HPO exact synonym for Esophageal Stricture. HPO HP:0002043: A pathological narrowing of the esophagus that is caused by the development of a ring of scar tissue that constricts the esophageal lumen.,general,narrowing of oesophagus due to inflammation and scar tissue,HPO
28056,Narrowing of Passageway From Outer Ear to Middle Ear,general,HPO exact synonym for Stenosis of the External Auditory Canal. HPO HP:0000402: An abnormal narrowing of the external auditory canal.,general,narrowing of passageway from outer ear to middle ear,HPO
28057,Narrowing of Peripheral Lung Artery,general,HPO exact synonym for Peripheral Pulmonary Artery Stenosis. HPO HP:0004969: Stenosis of a peripheral branch of the pulmonary artery.,general,narrowing of peripheral lung artery,HPO
28058,Narrowing of Pulmonic Valve,general,"HPO exact synonym for Pulmonic Stenosis. HPO HP:0001642: A narrowing of the right ventricular outflow tract that can occur at the pulmonary valve (valvular stenosis), below the pulmonary valve (infundibular stenosis), or above the pulmonary valve (supravalvar stenosis).",general,narrowing of pulmonic valve,HPO
28059,Narrowing of Small Intestine,general,HPO exact synonym for Small Intestinal Stenosis. HPO HP:0012848: The narrowing or partial blockage of a portion of the small intestine.,general,narrowing of small intestine,HPO
28060,Narrowing of the Aorta,general,HPO exact synonym for Coarctation of Aorta. HPO HP:0001680: Coarctation of the aorta is a narrowing or constriction of a segment of the aorta.,general,narrowing of the aorta,HPO
28061,Narrowing of the Colon,general,HPO exact synonym for Colonic Stenosis. HPO HP:0012851: A narrowing of a segment of colon whereby bowel continuity is maintained.,general,narrowing of the colon,HPO
28062,Narrowing of the Esophagus,general,HPO exact synonym for Esophageal Stenosis. HPO HP:0010450: An abnormal narrowing of the lumen of the esophagus.,general,narrowing of the esophagus,HPO
28063,Narrowing of the Marrow Cavity,general,HPO exact synonym for Narrowing of Medullary Canal. HPO HP:0032458: A reduction in diameter and volume of the central cavity of bone where red or yellow bone marrow is located.,general,narrowing of the marrow cavity,HPO
28064,Narrowing of the Oesophagus,general,HPO exact synonym for Esophageal Stenosis. HPO HP:0010450: An abnormal narrowing of the lumen of the esophagus.,general,narrowing of the oesophagus,HPO
28065,Narrowing of the Rear Opening of the Nasal Cavity,general,HPO exact synonym for Choanal Stenosis. HPO HP:0000452: Abnormal narrowing of the choana (the posterior nasal aperture).,general,narrowing of the rear opening of the nasal cavity,HPO
28066,Narrowing of the Tear Duct,general,HPO exact synonym for Lacrimal Duct Stenosis. HPO HP:0007678: Narrowing of a tear duct (lacrimal duct).,general,narrowing of the tear duct,HPO
28067,Narrowing of the Ureter,general,"HPO exact synonym for Ureteral Stenosis. HPO HP:0000071: The presence of a stenotic, i.e., constricted ureter.",general,narrowing of the ureter,HPO
28068,Narrowing of the Urethra,general,HPO exact synonym for Urethral Stenosis. HPO HP:0008661: Abnormal narrowing of the urethra.,general,narrowing of the urethra,HPO
28069,Narrowing of Windpipe,general,HPO exact synonym for Tracheal Stenosis. HPO HP:0002777: Human Phenotype Ontology term HP:0002777: Tracheal Stenosis.,general,narrowing of windpipe,HPO
28070,Narrowness of Interpediculate Distances in Lower Thoracic Regions,general,HPO exact synonym for Lower Thoracic Interpediculate Narrowness. HPO HP:0008470: A reduction of the distance between the lower thoracic vertebral pedicles.,general,narrowness of interpediculate distances in lower thoracic regions,HPO
28071,Nasal Abnormality,general,HPO exact synonym for Abnormality of the Nose. HPO HP:0000366: An abnormality of the nose.,general,nasal abnormality,HPO
28072,Nasal Anomaly,general,HPO exact synonym for Abnormality of the Nose. HPO HP:0000366: An abnormality of the nose.,general,nasal anomaly,HPO
28073,Nasal Blockage,general,HPO exact synonym for Nasal Congestion. HPO HP:0001742: Reduced ability to pass air through the nasal cavity often leading to mouth breathing.,general,nasal blockage,HPO
28074,Nasal Bone Hypoplasia,musculoskeletal,HPO exact synonym for Hypoplasia of the Nasal Bone. HPO HP:0004646: Underdevelopment of the nasal bone.,musculoskeletal,nasal bone hypoplasia,HPO
28075,Nasal Bridge Broad,general,"HPO exact synonym for Wide Nasal Bridge. HPO HP:0000431: Increased breadth of the nasal bridge (and with it, the nasal root).",general,nasal bridge broad,HPO
28076,"Nasal Bridge, Narrow",general,HPO exact synonym for Narrow Nasal Bridge. HPO HP:0000446: Decreased width of the bony bridge of the nose.,general,nasal bridge narrow,HPO
28077,"Nasal Bridge, Thin",general,HPO exact synonym for Narrow Nasal Bridge. HPO HP:0000446: Decreased width of the bony bridge of the nose.,general,nasal bridge thin,HPO
28078,"Nasal Bridge, Wide",general,"HPO exact synonym for Wide Nasal Bridge. HPO HP:0000431: Increased breadth of the nasal bridge (and with it, the nasal root).",general,nasal bridge wide,HPO
28079,Nasal Cartilage Hypoplasia,general,"HPO exact synonym for Underdeveloped Nasal Alae. HPO HP:0000430: Thinned, deficient, or excessively arched ala nasi.",general,nasal cartilage hypoplasia,HPO
28080,Nasal Chondritis,general,HPO HP:0033380: Inflammation of the cartilage of the nose.,general,nasal chondritis,HPO
28081,Nasal Congestion,respiratory,Blocked or stuffy nose; clinical term: nasal congestion.,respiratory,nasal congestion,ICD-10-CM
28082,Nasal Dermoid Cyst,general,"HPO HP:0430145: An ectodermal inclusion cyst containing skin and skin appendages; sebaceous glands, hair follicles, and occasionally sweat glands.",general,nasal dermoid cyst,HPO
28083,Nasal Discharge,reproductive,HPO exact synonym for Rhinorrhea. HPO HP:0031417: Increased discharge of mucus from the nose.,reproductive,nasal discharge,HPO
28084,Nasal Dryness,general,HPO HP:0033521: A lack of humidification of the nasal mucosa.,general,nasal dryness,HPO
28085,Nasal Dysarthria,general,HPO HP:0008376: Human Phenotype Ontology term HP:0008376: Nasal Dysarthria.,general,nasal dysarthria,HPO
28086,Nasal Elongation,general,"HPO exact synonym for Long Nose. HPO HP:0003189: Distance from nasion to subnasale more than two standard deviations above the mean, or alternatively, an apparently increased length from the nasal root to the nasal base.",general,nasal elongation,HPO
28087,Nasal Flaring,general,HPO HP:0030863: Widening of the nostrils upon inhalation as a manifestation of respiratory distress.,general,nasal flaring,HPO
28088,Nasal Haemorrhage,general,"HPO exact synonym for Epistaxis. HPO HP:0000421: Epistaxis, or nosebleed, refers to a hemorrhage localized in the nose.",general,nasal haemorrhage,HPO
28089,Nasal Hamartoma,general,HPO HP:6000078: A hamartoma (tissue malformation consisting of an abnormal mixture of constitutive components) originating in the nose.,general,nasal hamartoma,HPO
28090,Nasal Hemorrhage,general,"HPO exact synonym for Epistaxis. HPO HP:0000421: Epistaxis, or nosebleed, refers to a hemorrhage localized in the nose.",general,nasal hemorrhage,HPO
28091,Nasal Hypoplasia,general,"HPO exact synonym for Short Nose. HPO HP:0003196: Distance from nasion to subnasale more than two standard deviations below the mean, or alternatively, an apparently decreased length from the nasal root to the nasal tip.",general,nasal hypoplasia,HPO
28092,Nasal Inflammation,general,HPO exact synonym for Rhinitis. HPO HP:0012384: Inflammation of the nasal mucosa with nasal congestion.,general,nasal inflammation,HPO
28093,Nasal Mucosa Telangiectasia,general,HPO HP:0000434: Telangiectasia of the nasal mucosa.,general,nasal mucosa telangiectasia,HPO
28094,Nasal Mucosa Vasculitis,general,HPO HP:0034920: Inflammation of blood vessels in the mucosa of the nasal cavity.,general,nasal mucosa vasculitis,HPO
28095,Nasal Mucous Membrane Telangiectasia,general,HPO exact synonym for Nasal Mucosa Telangiectasia. HPO HP:0000434: Telangiectasia of the nasal mucosa.,general,nasal mucous membrane telangiectasia,HPO
28096,Nasal Neoplasm,general,HPO exact synonym for Neoplasm of the Nose. HPO HP:0012720: Tumor (An abnormal mass of tissue resulting from abnormally dividing cells) of the nasal cavity.,general,nasal neoplasm,HPO
28097,Nasal Obstruction,general,HPO exact synonym for Nasal Congestion. HPO HP:0001742: Reduced ability to pass air through the nasal cavity often leading to mouth breathing.,general,nasal obstruction,HPO
28098,Nasal Polyposis,general,HPO HP:0100582: Polypoidal masses arising mainly from the mucous membranes of the nose and paranasal sinuses. They are freely movable and nontender overgrowths of the mucosa that frequently accompany allergic rhinitis.,general,nasal polyposis,HPO
28099,Nasal Polyps,general,HPO exact synonym for Nasal Polyposis. HPO HP:0100582: Polypoidal masses arising mainly from the mucous membranes of the nose and paranasal sinuses. They are freely movable and nontender overgrowths of the mucosa that frequently accompany allergic rhinitis.,general,nasal polyps,HPO
28100,Nasal Regurgitation,general,HPO HP:0011469: Regurgitation of milk through the nose.,general,nasal regurgitation,HPO
28101,"Nasal Ridge, Wide",general,HPO exact synonym for Wide Nasal Ridge. HPO HP:0012811: Increased width of the nasal ridge.,general,nasal ridge wide,HPO
28102,Nasal Secretion Eosinophilia,general,"HPO HP:0430119: Count of eosinophils in nasal secretions (for instance, nasal discharge) above the upper limit of normal.",general,nasal secretion eosinophilia,HPO
28103,Nasal Secretion Neutrophilia,general,"HPO HP:0430120: Count of neutrophils in nasal secretions (for instance, nasal discharge) above the upper limit of normal.",general,nasal secretion neutrophilia,HPO
28104,Nasal Septum Perforation,general,HPO HP:0033434: A full-thickness defect of the nasal septum.,general,nasal septum perforation,HPO
28105,Nasal Speech,neurological,HPO exact synonym for Hypernasal Speech. HPO HP:0001611: A type of speech characterized by the presence of an abnormally increased nasal airflow during speech associated with structural abnormality of the nasal passages.,nervous,nasal speech,HPO
28106,"Nasal Tip, Broad",general,HPO exact synonym for Broad Nasal Tip. HPO HP:0000455: Increase in width of the nasal tip.,general,nasal tip broad,HPO
28107,"Nasal Tip, Depressed",mental_health,HPO exact synonym for Depressed Nasal Tip. HPO HP:0000437: Decreased distance from the nasal tip to the nasal base.,mental_behavioral,nasal tip depressed,HPO
28108,"Nasal Tip, Deviated",general,HPO exact synonym for Deviated Nasal Tip. HPO HP:0011831: Nasal tip positioned to one side of the midline.,general,nasal tip deviated,HPO
28109,"Nasal Tip, Narrow",general,HPO exact synonym for Narrow Nasal Tip. HPO HP:0011832: Decrease in width of the nasal tip.,general,nasal tip narrow,HPO
28110,"Nasal Tip, Overhanging",general,HPO exact synonym for Overhanging Nasal Tip. HPO HP:0011833: Positioning of the nasal tip inferior to the nasal base.,general,nasal tip overhanging,HPO
28111,"Nasal Tip, Pinched",general,HPO exact synonym for Narrow Nasal Tip. HPO HP:0011832: Decrease in width of the nasal tip.,general,nasal tip pinched,HPO
28112,"Nasal Tip, Recessed",general,HPO exact synonym for Depressed Nasal Tip. HPO HP:0000437: Decreased distance from the nasal tip to the nasal base.,general,nasal tip recessed,HPO
28113,"Nasal Tip, Retruded",general,HPO exact synonym for Depressed Nasal Tip. HPO HP:0000437: Decreased distance from the nasal tip to the nasal base.,general,nasal tip retruded,HPO
28114,"Nasal Tip, Upturned",general,HPO exact synonym for Anteverted Nares. HPO HP:0000463: Anteriorly-facing nostrils viewed with the head in the Frankfurt horizontal and the eyes of the observer level with the eyes of the subject. This gives the appearance of an upturned nose (upturned nasal tip).,general,nasal tip upturned,HPO
28115,"Nasal Tip, Wide",general,HPO exact synonym for Broad Nasal Tip. HPO HP:0000455: Increase in width of the nasal tip.,general,nasal tip wide,HPO
28116,Nasal Tumor,general,HPO exact synonym for Neoplasm of the Nose. HPO HP:0012720: Tumor (An abnormal mass of tissue resulting from abnormally dividing cells) of the nasal cavity.,general,nasal tumor,HPO
28117,Nasal Tumour,general,HPO exact synonym for Neoplasm of the Nose. HPO HP:0012720: Tumor (An abnormal mass of tissue resulting from abnormally dividing cells) of the nasal cavity.,general,nasal tumour,HPO
28118,Nasal Ulcer,dermatological,HPO HP:0033361: An open sore of the nasal mucosa.,integumentary,nasal ulcer,HPO
28119,Nasal Underdevelopment,general,HPO exact synonym for Aplasia of the Nose. HPO HP:0009927: Complete absence of all nasal structures.,general,nasal underdevelopment,HPO
28120,Nasal Voice,general,HPO exact synonym for Hypernasal Speech. HPO HP:0001611: A type of speech characterized by the presence of an abnormally increased nasal airflow during speech associated with structural abnormality of the nasal passages.,general,nasal voice,HPO
28121,Naso-frontal Encephalocele,general,HPO exact synonym for Nasofrontal Encephalocele. HPO HP:0011818: Human Phenotype Ontology term HP:0011818: Nasofrontal Encephalocele.,general,naso frontal encephalocele,HPO
28122,Naso-orbital Encephalocele,general,HPO HP:0007115: A type of encephalocele that occurs along the medial orbit wall at the level of the frontal process of the maxilla and the ethmoid-lacrimal bone junction.,general,naso orbital encephalocele,HPO
28123,Nasoethmoidal Encephalocele,general,HPO HP:0025764: A type of encephalocele that is characterized by herniation through the foramen cecum into the prenasal space and nasal cavity under the nasal bones and above the nasal septum.,general,nasoethmoidal encephalocele,HPO
28124,Nasofrontal Encephalocele,general,HPO HP:0011818: Human Phenotype Ontology term HP:0011818: Nasofrontal Encephalocele.,general,nasofrontal encephalocele,HPO
28125,Nasogastric Tube Feeding,general,HPO HP:0040288: The condition of inability to eat normally treated by placement of a thin tube through the nose into the stomach that is then used to carry food.,general,nasogastric tube feeding,HPO
28126,Nasogastric Tube Feeding in Infancy,general,HPO HP:0011470: Feeding problem necessitating nasogastric tube feeding.,general,nasogastric tube feeding in infancy,HPO
28127,"Nasolabial Crease, Hypoplastic",general,"HPO exact synonym for Underdeveloped Nasolabial Fold. HPO HP:0010801: Reduced bulkiness of the crease or fold of skin running from the lateral margin of the nose, where nasal base meets the skin of the face, to a point just lateral to the corner of the mouth (cheilion or commissure).",general,nasolabial crease hypoplastic,HPO
28128,"Nasolabial Crease, Prominent",general,"HPO exact synonym for Prominent Nasolabial Fold. HPO HP:0005272: Exaggerated bulkiness of the crease or fold of skin running from the lateral margin of the nose, where nasal base meets the skin of the face, to a point just lateral to the corner of the mouth (cheilion, or commissure).",general,nasolabial crease prominent,HPO
28129,"Nasolabial Crease, Underdeveloped",general,"HPO exact synonym for Underdeveloped Nasolabial Fold. HPO HP:0010801: Reduced bulkiness of the crease or fold of skin running from the lateral margin of the nose, where nasal base meets the skin of the face, to a point just lateral to the corner of the mouth (cheilion or commissure).",general,nasolabial crease underdeveloped,HPO
28130,"Nasolabial Fold, Hypoplastic",general,"HPO exact synonym for Underdeveloped Nasolabial Fold. HPO HP:0010801: Reduced bulkiness of the crease or fold of skin running from the lateral margin of the nose, where nasal base meets the skin of the face, to a point just lateral to the corner of the mouth (cheilion or commissure).",general,nasolabial fold hypoplastic,HPO
28131,Nasolacrimal Duct Atresia,general,HPO exact synonym for Lacrimal Duct Atresia. HPO HP:0000564: A developmental disorder of the lacrimal drainage system that most often affects the lacrimal ostium and resulting in non-opening of the nasolacrimal duct. It usually results from a non-canalization of the nasolacrimal duct.,general,nasolacrimal duct atresia,HPO
28132,Nasolacrimal Duct Obstruction,general,HPO HP:0000579: Blockage of the lacrimal duct.,general,nasolacrimal duct obstruction,HPO
28133,Nasolacrimal Duct Stenosis,general,HPO exact synonym for Lacrimal Duct Stenosis. HPO HP:0007678: Narrowing of a tear duct (lacrimal duct).,general,nasolacrimal duct stenosis,HPO
28134,Nasolacrimal Sac Epithelial Papillary Carcinoma,general,HPO HP:0500037: The malignant epithelial neoplasm with papillary growths in the nasolacrimal sac.,general,nasolacrimal sac epithelial papillary carcinoma,HPO
28135,Nasolacrimal Sac Granuloma,general,"HPO HP:0500035: A mass of granulation tissue in response to chronic dacryocystitis as polypoid formations or they follow accidental injury, from probing and as a reaction to retained foreign bodies in the sac.",general,nasolacrimal sac granuloma,HPO
28136,Nasolacrimal Sac Lymphoma,general,HPO HP:0500047: A type of lymphoma that involves the nasolacrimal sac.,general,nasolacrimal sac lymphoma,HPO
28137,Nasolacrimal Sac Obstruction,general,HPO HP:0500034: Blockage of the nasolacrimal sac.,general,nasolacrimal sac obstruction,HPO
28138,Nasolacrimal Sac Papilloma,general,HPO HP:0500036: Benign tumor of the nasolacrimal sac.,general,nasolacrimal sac papilloma,HPO
28139,Nasopharyngeal Neoplasm,general,HPO exact synonym for Neoplasia of the Nasopharynx. HPO HP:0100630: Human Phenotype Ontology term HP:0100630: Neoplasia of the Nasopharynx.,general,nasopharyngeal neoplasm,HPO
28140,Nasopharyngeal Teratoma,general,HPO HP:0031227: A teratoma arising in the nasopharyngeal region.,general,nasopharyngeal teratoma,HPO
28141,Natal Teeth,general,HPO exact synonym for Natal Tooth. HPO HP:0000695: A tooth present at birth or erupting within the first month of life.,general,natal teeth,HPO
28142,Natal Tooth,oral,HPO HP:0000695: A tooth present at birth or erupting within the first month of life.,oral,natal tooth,HPO
28143,Nausea,gastrointestinal,Feeling of sickness with inclination to vomit; clinical term: nausea.,gastrointestinal,nausea,ICD-10-CM
