symptom_id,symptom_name,category,description,related_body_system,search_name,source
6026,Agenesis of the Ductus Venosus,general,HPO exact synonym for Ductus Venosus Agenesis. HPO HP:0034196: A developmental defect characterized by lack of formation of the ductus venosus (a shunt that allows oxygenated blood in the umbilical vein to bypass the liver in the fetal circulation).,general,agenesis of the ductus venosus,HPO
6027,Agenesis of the Gallbladder,urinary,HPO exact synonym for Absent Gallbladder. HPO HP:0011467: A developmental defect in which the gallbladder fails to form.,urinary,agenesis of the gallbladder,HPO
6028,Agenesis of the Halluces,general,"HPO exact synonym for Absent Hallux. HPO HP:0012386: Aplasia of the hallux, that is, a development defect such that the big toe does not develop.",general,agenesis of the halluces,HPO
6029,Agenesis of the Hippocampal Commissure,general,HPO exact synonym for Absent Hippocampal Commissure. HPO HP:0033646: Absence of the fibers that connect the contralateral hippocampi via the crura of the fornix and run beneath the posterior portion of the corpus callosum.,general,agenesis of the hippocampal commissure,HPO
6030,Agenesis of the Lower Vagina,general,HPO exact synonym for Aplasia of the Lower Vagina. HPO HP:0012674: A failure to develop of the lower part of the vagina.,general,agenesis of the lower vagina,HPO
6031,Agenesis of the Mandible,general,HPO exact synonym for Mandibular Aplasia. HPO HP:0009939: Absence of the mandible.,general,agenesis of the mandible,HPO
6032,Agenesis of the Maxilla,general,HPO exact synonym for Aplasia of the Maxilla. HPO HP:0010667: A congenital defect characterized by absence of the Maxilla.,general,agenesis of the maxilla,HPO
6033,Agenesis of the Septum Pellucidum,general,"HPO exact synonym for Absent Septum Pellucidum. HPO HP:0001331: Absence of the septum pellucidum (meaning translucent wall in Latin - SP), also known as the ventricle of Sylvius. The septum pellucidum is a thin, triangular double membrane separating the frontal horns of the right and left lateral",general,agenesis of the septum pellucidum,HPO
6034,Agenesis of the Small Intestine,general,HPO HP:0012739: Failure to develop of the small intestine.,general,agenesis of the small intestine,HPO
6035,Agenesis of the Soft Palate,general,HPO exact synonym for Absent Soft Palate. HPO HP:0031046: A developmental defect characterized by lack of a soft palate.,general,agenesis of the soft palate,HPO
6036,Agenesis of Tooth Root,oral,HPO exact synonym for Rootless Teeth. HPO HP:0011072: Human Phenotype Ontology term HP:0011072: Rootless Teeth.,oral,agenesis of tooth root,HPO
6037,Agenesis of Twelve Year Molar,general,HPO exact synonym for Agenesis of Second Permanent Molar. HPO HP:0011057: Agenesis of either mandibular second permanent molar or maxillary second permanent molar.,general,agenesis of twelve year molar,HPO
6038,Agenesis/hypoplastic Corpus Callosum,general,HPO exact synonym for Aplasia/Hypoplasia of the Corpus Callosum. HPO HP:0007370: Absence or underdevelopment of the corpus callosum.,general,agenesis hypoplastic corpus callosum,HPO
6039,Ageusia,sensory,Clinical term for loss of taste.,special_senses,ageusia,Clinical_Curated
6040,Aggravated By,general,HPO HP:0025285: An aggravating factor is defined as an external factor that leads to a sign or symptom that is already present getting worse or becoming more severe.,general,aggravated by,HPO
6041,Aggravated By Activity,general,"HPO HP:0025286: Applied to a sign or symptom that is aggravated by activity, exertion, or exercise.",general,aggravated by activity,HPO
6042,Aggravated By Exercise,general,"HPO exact synonym for Aggravated By Activity. HPO HP:0025286: Applied to a sign or symptom that is aggravated by activity, exertion, or exercise.",general,aggravated by exercise,HPO
6043,Aggravated By Exertion,general,"HPO exact synonym for Aggravated By Activity. HPO HP:0025286: Applied to a sign or symptom that is aggravated by activity, exertion, or exercise.",general,aggravated by exertion,HPO
6044,Aggravated By Exposure to Medication,general,HPO HP:4000176: Applied to a sign or symptom that is worsened by treatment with a medication.,general,aggravated by exposure to medication,HPO
6045,Aggravated By High Temperatures,general,HPO exact synonym for Exacerbated By Heat. HPO HP:6001076: Applied to a sign or symptom that is made worse by exposure to heat (high ambient temperatures).,general,aggravated by high temperatures,HPO
6046,Aggravated By Menstruation,general,HPO HP:6000699: Applied to a sign or symptom that is more severe during mensutruation.,general,aggravated by menstruation,HPO
6047,Aggravated By Sun Exposure,general,HPO HP:6001293: Applied to a sign or symptom that becomes worse with exposure to sunlight.,general,aggravated by sun exposure,HPO
6048,Aggravated By Tobacco Use,general,HPO exact synonym for Exacerbated By Tobacco Use. HPO HP:0032500: Applied to a sign or symptom that is worsened by smoking tobacco products.,general,aggravated by tobacco use,HPO
6049,Aggravated By Ultraviolet Radiation Exposure,general,HPO exact synonym for Exacerbated By Exposure to Sunlight. HPO HP:6001075: Applied to a sign or symptom that is worsened by exposure to sunlight.,general,aggravated by ultraviolet radiation exposure,HPO
6050,Aggravated By Vitamin D Supplementation,general,HPO HP:6001292: Applied to a sign or symptom that is worsened by treatment or supplementation with vitamin D.,general,aggravated by vitamin d supplementation,HPO
6051,Aggression,general,"HPO exact synonym for Aggressive Behavior. HPO HP:0000718: Behavior or an act aimed at harming a person, animal, or physical property (e.g., acts of physical violence; shouting, swearing, and using harsh language; slashing someone's tires).",general,aggression,HPO
6052,Aggression Toward Non-caregivers,general,HPO HP:5200127: Aggression that is directed towards non-caregivers.,general,aggression toward non caregivers,HPO
6053,Aggression Towards Caregivers,general,HPO HP:5200126: Aggression that is directed towards caregivers.,general,aggression towards caregivers,HPO
6054,Aggression Towards Others,general,"HPO HP:5200125: Aggression that is directed towards other individuals, as opposed to oneself.",general,aggression towards others,HPO
6055,Aggressive Behavior,general,"HPO HP:0000718: Behavior or an act aimed at harming a person, animal, or physical property (e.g., acts of physical violence; shouting, swearing, and using harsh language; slashing someone's tires).",general,aggressive behavior,HPO
6056,Aggressive Fibromatosis,general,"HPO exact synonym for Desmoid Tumor. HPO HP:6001034: Desmoid tumors are rare, locally aggressive, fibroblastic soft-tissue tumors that are characterized by infiltrative growth and tendency to recur. Desmoid tumors do not metastasize but can arise in any part of the body: extra-abdominal",general,aggressive fibromatosis,HPO
6057,Aggressive Papillary Middle Ear Tumor,general,"HPO exact synonym for Endolymphatic Sac Tumor. HPO HP:0030393: A low-grade papillary epithelial neoplasm (adenocarcinoma) with a slow growth pattern. The endolymphatic duct emerges from the posterior wall of the saccule (of the inner ear) and ends in a blind pouch, the endolymphatic sac. Endolymp",general,aggressive papillary middle ear tumor,HPO
6058,Aggressive Papillary Middle Ear Tumour,general,"HPO exact synonym for Endolymphatic Sac Tumor. HPO HP:0030393: A low-grade papillary epithelial neoplasm (adenocarcinoma) with a slow growth pattern. The endolymphatic duct emerges from the posterior wall of the saccule (of the inner ear) and ends in a blind pouch, the endolymphatic sac. Endolymp",general,aggressive papillary middle ear tumour,HPO
6059,Aggressiveness,general,"HPO exact synonym for Aggressive Behavior. HPO HP:0000718: Behavior or an act aimed at harming a person, animal, or physical property (e.g., acts of physical violence; shouting, swearing, and using harsh language; slashing someone's tires).",general,aggressiveness,HPO
6060,Agitation,mental_health,Restlessness and emotional distress; clinical term: psychomotor agitation.,mental_behavioral,agitation,Clinical_Curated
6061,Aglossia,general,HPO HP:0012730: Absence of the tongue owing to a developmental abnormality.,general,aglossia,HPO
6062,Agnosia,general,ICD-10-CM symptom/sign code R48.1: Agnosia.,general,agnosia,ICD-10-CM
6063,Agonadism,general,HPO HP:0008633: Absence of sex glands (gonads are the organs that produce gametes; testis in males and ovary in females).,general,agonadism,HPO
6064,Agoraphobia,general,"HPO HP:0000756: A type of anxiety disorder characterized by the avoidance of public places, especially where crowds gather.",general,agoraphobia,HPO
6065,Agranulocytosis,general,HPO exact synonym for Absence of Circulating Granulocytes. HPO HP:0012234: Absence of detectable circulating granulocytes in the blood. Usually a value of less than 50 cells per microliter is considered to be an absence.,general,agranulocytosis,HPO
6066,Agraphesthesia,general,HPO HP:0011812: Impaired ability to recognize letters or numbers drawn by an examiner's fingertip on the patient's skin (the patients eyes are closed or covered throughout this examination).,general,agraphesthesia,HPO
6067,Agyria,general,HPO HP:0031882: A congenital abnormality of the cerebral hemisphere characterized by lack of gyrations (convolutions) of the cerebral cortex. Agyria is defined as cortical regions lacking gyration with sulci great than 3 cm apart and cerebral cortex thicker than 5 mm.,general,agyria,HPO
6068,Agyria Diffuse,general,HPO exact synonym for Agyria. HPO HP:0031882: A congenital abnormality of the cerebral hemisphere characterized by lack of gyrations (convolutions) of the cerebral cortex. Agyria is defined as cortical regions lacking gyration with sulci great than 3 cm apart and cerebral cortex,general,agyria diffuse,HPO
6069,Agyrophilic Inclusion Bodies,general,HPO exact synonym for Argyrophilic Inclusion Bodies. HPO HP:0100317: Presence of abundant argyrophilic grains and coiled bodies on microscopic examination of brain tissue.,general,agyrophilic inclusion bodies,HPO
6070,Ainhum,general,"HPO HP:0031009: Development of a fibrotic constriction ring involving the base of one or more toes, conditioning eversion and absorption of distal structures, possibly progressing to spontaneous amputation.",general,ainhum,HPO
6071,Air Bronchogram,general,"HPO HP:0033662: An air bronchogram is a pattern of air-filled (low-attenuation) bronchi on a background of opaque (high-attenuation) airless lung. The sign implies (a) patency of proximal airways and (b) evacuation of alveolar air by means of absorption (atelectasis) or replacement (eg, pneumonia) or a combination of these processes. In rare cases, the displacement of air is the result of marked interstitial expansion (eg, lymphoma).",general,air bronchogram,HPO
6072,Air Crescent,general,"HPO HP:0033661: An air crescent is a collection of air in a crescentic shape that separates the wall of a cavity from an inner mass. The air crescent sign is often considered characteristic of either Aspergillus colonization of preexisting cavities or retraction of infarcted lung in angioinvasive aspergillosis. However, the air crescent sign has also been reported in other conditions, including tuberculosis, Wegener granulomatosis, intracavitary hemorrhage, and lung cancer. The crescent can be seen in both plain X-ray and CT scan.",general,air crescent,HPO
6073,Air Crescent Sign,general,HPO exact synonym for Air Crescent. HPO HP:0033661: An air crescent is a collection of air in a crescentic shape that separates the wall of a cavity from an inner mass. The air crescent sign is often considered characteristic of either Aspergillus colonization of preexisting cavities o,general,air crescent sign,HPO
6074,Air in the Biliary System,general,HPO exact synonym for Pneumobilia. HPO HP:6000454: Accumulation of gas in the biliary tree.,general,air in the biliary system,HPO
6075,Air Trapping,general,HPO HP:0033663: Air trapping is retention of air in the lung distal to an obstruction (usually partial). Air trapping is seen on end-expiration CT scans as parenchymal areas with less than normal increase in attenuation and lack of volume reduction. Comparison between inspiratory and expiratory CT scans can be helpful when air trapping is subtle or diffuse.,general,air trapping,HPO
6076,Airborn Particle Hypersensitivity,general,"HPO HP:0032439: An abnormally increased sensitivity to airborn particles. This can be diagnosed on the basis of the medical history, taking into account seasonality or a relationship to the concentration of airborn particles in the environment of the affected individual. Aerosol challenge is a gold standard of establishment of the symptom. There exist particle hypersensitivity (diesel exhaust, metals, inorganic material) vs. allergen (including pollen dander, etc) hypersensitivity. The responses are usually different and testing for allergen hypersensitivity is done in concert with serum...",general,airborn particle hypersensitivity,HPO
6077,Airsickness,general,"MedlinePlus also-called term for Motion Sickness. Motion sickness is a common problem in people traveling by car, train, airplanes, and especially boats. Anyone can get it, but it is more common in children, pregnant women, and people taking certain",general,airsickness,MedlinePlus_Health_Topics_XML
6078,Airway Casts,general,"HPO HP:0025696: A replicate of airways from accumulated and condensed mucous and cellular material. These semisolid occlusions take the shape of the airway within they are formed, leading to obstruction of the tracheobronchial tree with consecutive respiratory insufficiency. Based on their principal composition, one can differentiate fibrin casts and mucin casts. Plastic bronchitis is the name of the condition characterized by the formation of airway casts.",general,airway casts,HPO
6079,Airway Chondritis,general,"HPO HP:6001446: Inflammation of the cartilage of the airway, including especially the trachea and bronchi.",general,airway chondritis,HPO
6080,Airway Hemangioma,general,"HPO exact synonym for Subglottic Hemangioma. HPO HP:0410264: A hemangioma, a benign tumor of the vascular endothelial cells, located in the airway, typically below the vocal chords, that can cause severe obstruction of the airway.",general,airway hemangioma,HPO
6081,Airway Hyperresponsiveness,general,"HPO HP:0032933: An increased sensitivity of the airways to an inhaled constrictor agonist, a steeper slope of the dose-response curve, and a greater maximal response to the agonist.",general,airway hyperresponsiveness,HPO
6082,Airway Mucosal Thickening,general,HPO HP:6000099: Increase in thickness of the mucosa of the airways above the upper limit of normal.,general,airway mucosal thickening,HPO
6083,Airway Obstruction,general,HPO HP:0006536: Obstruction of conducting airways of the lung.,general,airway obstruction,HPO
6084,Akathisia,general,"HPO HP:0031943: A state of motor restlessness, usually in the lower extremities, that is often but not always accompanied by a subjective sense of inner restlessness, an urge to move, and anxiety or dysphoria.",general,akathisia,HPO
6085,AKI,general,"HPO exact synonym for Acute Kidney Injury. HPO HP:0001919: Sudden loss of renal function, as manifested by decreased urine production, and a rise in serum creatinine or blood urea nitrogen concentration (azotemia).",general,aki,HPO
6086,Akinesia,general,HPO HP:0002304: Inability to initiate changes in activity or movement and to perform ordinary volitional movements rapidly and easily.,general,akinesia,HPO
6087,Akinesia of the Upper Extremities,general,HPO exact synonym for Upper Extremity Akinesia. HPO HP:0033412: Inability to initiate changes in activity or movement and to perform ordinary volitional movements rapidly and easily in the upper extremities.,general,akinesia of the upper extremities,HPO
6088,Akinetic Mutism,general,HPO HP:0012672: The combined absence of spontaneous movement (akinesia) and speech (mutism). There may be eye movements consistent with visual tracking and the person may remember the events occurring at the time of the experience of stupor.,general,akinetic mutism,HPO
6089,"Ala Nasi, Cleft",general,HPO exact synonym for Cleft Ala Nasi. HPO HP:0003191: The presence of a notch in the margin of the ala nasi.,general,ala nasi cleft,HPO
6090,"Ala Nasi, Thick",general,HPO exact synonym for Thick Nasal Alae. HPO HP:0009928: Increase in bulk of the ala nasi.,general,ala nasi thick,HPO
6091,"Ala Nasi, Underdeveloped",general,"HPO exact synonym for Underdeveloped Nasal Alae. HPO HP:0000430: Thinned, deficient, or excessively arched ala nasi.",general,ala nasi underdeveloped,HPO
6092,Alacrima,general,HPO HP:0000522: Absence of tear secretion.,general,alacrima,HPO
6093,Alanine Aminotransferase Increased,general,HPO exact synonym for Elevated Circulating Alanine Aminotransferase Concentration. HPO HP:0031964: An abnormally high concentration in the circulation of alanine aminotransferase (ALT).,general,alanine aminotransferase increased,HPO
6094,Alaninuria,general,HPO HP:0020078: An increased level of alanine in the urine.,general,alaninuria,HPO
6095,Alar Cartilage Hypoplasia,general,"HPO exact synonym for Underdeveloped Nasal Alae. HPO HP:0000430: Thinned, deficient, or excessively arched ala nasi.",general,alar cartilage hypoplasia,HPO
6096,Alar Clefts,general,HPO exact synonym for Cleft Ala Nasi. HPO HP:0003191: The presence of a notch in the margin of the ala nasi.,general,alar clefts,HPO
6097,Alarm Clock Headache,pain,"HPO exact synonym for Hypnic Headache. HPO HP:0012459: A headache disorder that occurs exclusively at night, waking the affected individual from sleep.",nervous,alarm clock headache,HPO
6098,Albinism,general,"HPO HP:0001022: An abnormal reduction in the amount of pigmentation (reduced or absent) of skin, hair and eye (iris and retina).",general,albinism,HPO
6099,"Albinism, Ocular",general,HPO exact synonym for Ocular Albinism. HPO HP:0001107: An abnormal reduction in the amount of pigmentation (reduced or absent) of the iris and retina.,general,albinism ocular,HPO
6100,Albuminuria,general,HPO HP:0012592: Increased concentration of albumin in the urine.,general,albuminuria,HPO
6101,ALCAPA,general,"HPO exact synonym for Anomalous Origin of Left Coronary Artery From the Pulmonary Artery. HPO HP:0011638: Left main coronary artery begins (branches off from) the pulmonary artery rather than as normal from the root of the aorta, above the left cusp of the aortic valve.",general,alcapa,HPO
6102,Alcohol Addiction,general,"HPO exact synonym for Addictive Alcohol Use. HPO HP:0030955: An addictive behavior is defined as drinking excessive amounts of alcohol over a prolonged period of time, having difficulty in reducing the amount of alcohol consumed, strongly desiring alcohol, and experiencing withdrawal symptoms w",general,alcohol addiction,HPO
6103,Alcohol During Pregnancy,general,HPO exact synonym for Fetal Alcohol Exposure. HPO HP:0034984: A history of exposure during pregnancy of the mother of a fetus or child to ethanol (alcohol).,reproductive,alcohol during pregnancy,HPO
6104,Alcohol Exposure Before Birth,general,HPO exact synonym for Fetal Alcohol Exposure. HPO HP:0034984: A history of exposure during pregnancy of the mother of a fetus or child to ethanol (alcohol).,general,alcohol exposure before birth,HPO
6105,Alcohol Exposure During Gestation,general,HPO exact synonym for Fetal Alcohol Exposure. HPO HP:0034984: A history of exposure during pregnancy of the mother of a fetus or child to ethanol (alcohol).,general,alcohol exposure during gestation,HPO
6106,Alcohol Exposure During Pregnancy,general,HPO exact synonym for Fetal Alcohol Exposure. HPO HP:0034984: A history of exposure during pregnancy of the mother of a fetus or child to ethanol (alcohol).,reproductive,alcohol exposure during pregnancy,HPO
6107,Alcohol Exposure in Pregnancy,general,HPO exact synonym for Fetal Alcohol Exposure. HPO HP:0034984: A history of exposure during pregnancy of the mother of a fetus or child to ethanol (alcohol).,reproductive,alcohol exposure in pregnancy,HPO
6108,Alcohol Use During Pregnancy,general,HPO exact synonym for Fetal Alcohol Exposure. HPO HP:0034984: A history of exposure during pregnancy of the mother of a fetus or child to ethanol (alcohol).,reproductive,alcohol use during pregnancy,HPO
6109,Alcohol-induced Rhabdomyolysis,general,HPO HP:0011440: Rhabdomyolysis induced by intake of alcohol.,general,alcohol induced rhabdomyolysis,HPO
6110,Alcoholism,general,"HPO exact synonym for Addictive Alcohol Use. HPO HP:0030955: An addictive behavior is defined as drinking excessive amounts of alcohol over a prolonged period of time, having difficulty in reducing the amount of alcohol consumed, strongly desiring alcohol, and experiencing withdrawal symptoms w",general,alcoholism,HPO
6111,Aldehyde Oxidase Deficiency,general,HPO HP:0002932: A reduction in aldehyde oxidase level.,general,aldehyde oxidase deficiency,HPO
6112,Alexia,general,HPO HP:0010523: An acquired type of sensory aphasia where damage to the brain leads to the loss of the ability to read.,general,alexia,HPO
6113,Alexithymia,general,"HPO HP:0031433: Alexithymia is characterized by an impaired ability to be aware of, explicitly identify, and describe one's feelings.",general,alexithymia,HPO
6114,Alien Limb Phenomenon,musculoskeletal,HPO HP:0032506: Alien limb phenomenon refers to involuntary motor activity of a limb in conjunction with the feeling of estrangement from that limb.,musculoskeletal,alien limb phenomenon,HPO
6115,Alkalemia,general,HPO HP:0032369: An abnormally high blood pH (usually defined as 7.41 or above).,general,alkalemia,HPO
6116,Alkaline Urine,general,HPO HP:0032944: Urine pH of 8 or higher.,general,alkaline urine,HPO
6117,Alkalosis,general,HPO HP:0001948: Depletion of acid or accumulation base in the body fluids.,general,alkalosis,HPO
6118,All,general,HPO HP:0000001: Human Phenotype Ontology term HP:0000001: All.,general,all,HPO
6119,All Organs On Wrong Side of Body,general,HPO exact synonym for Situs Inversus Totalis. HPO HP:0001696: A left-right reversal (or mirror reflection) of the anatomical location of the major thoracic and abdominal organs.,general,all organs on wrong side of body,HPO
6120,Allantoic Cyst,general,"HPO HP:0030754: A swelling formed at the base of umbilicus associated with a patent urachus which results from an allantoic remnant. The urachus is a fibrous remnant of the allantois which communicates from the apex of the urinary bladder to the umbilicus. Failed obliteration of the urachus can lead to various abnormalities: urachal cyst, urachal diverticulum, sinus or patent urachus - the most common type. Allantoic cysts in infants with patent urachus can be formed due to the drainage of urine into the umbilical cord, or in uncommon situations, after leakage of hypo-osmotic urine into...",general,allantoic cyst,HPO
6121,Allergic Conjunctivitis,general,HPO HP:0007879: Allergic Conjunctivitis is an allergic inflammation of the conjunctiva.,general,allergic conjunctivitis,HPO
6122,Allergic Eczema,dermatological,"HPO exact synonym for Atopic Dermatitis. HPO HP:0001047: Atopic dermatitis (AD) or atopic eczema is an itchy, inflammatory skin condition with a predilection for the skin flexures. It is characterized by poorly defined erythema with edema, vesicles, and weeping in the acute stage and skin t",integumentary,allergic eczema,HPO
6123,Allergic Reaction to Foods,general,HPO exact synonym for Food Allergy. HPO HP:0500093: Primary food allergies primarily occur as a result (most likely) of gastrointestinal sensitization to predominantly stable food allergens (glycoproteins). A secondary food allergy develops after primary sensitization to airborne aller,general,allergic reaction to foods,HPO
6124,Allergic Rhinitis,general,"HPO HP:0003193: It is characterized by one or more symptoms including sneezing, itching, nasal congestion, and rhinorrhea.",general,allergic rhinitis,HPO
6125,Allergy,general,HPO HP:0012393: An allergy is an immune response or reaction to substances that are usually not harmful.,general,allergy,HPO
6126,Allergy to Alpha-gal,general,HPO exact synonym for Alpha-gal Allergy. HPO HP:0410319: Hypersensitivity in form of an adverse immune reaction against alpha-gal.,general,allergy to alpha gal,HPO
6127,Allergy to Animal Dander,general,HPO exact synonym for Animal Dander Allergy. HPO HP:0410321: Hypersensitivity in form of an adverse immune reaction against animal dander.,general,allergy to animal dander,HPO
6128,Allergy to Animal Proteins,general,HPO exact synonym for Animal Protein Allergy. HPO HP:0410320: Hypersensitivity in form of an adverse immune reaction against animal proteins.,general,allergy to animal proteins,HPO
6129,Allergy to Bacteria,general,HPO exact synonym for Bacteria Allergy. HPO HP:0410322: Hypersensitivity in form of an adverse immune reaction against bacteria.,general,allergy to bacteria,HPO
6130,Allergy to Dairy,general,HPO exact synonym for Dairy Allergy. HPO HP:0410327: Hypersensitivity in form of an adverse immune reaction against dairy.,general,allergy to dairy,HPO
6131,Allergy to Drugs,general,HPO exact synonym for Drug Allergy. HPO HP:0410323: Hypersensitivity in form of an adverse immune reaction against drugs.,general,allergy to drugs,HPO
6132,Allergy to Dust Mites,general,HPO exact synonym for Dust Mite Allergy. HPO HP:0410324: Hypersensitivity in form of an adverse immune reaction against dust mites.,general,allergy to dust mites,HPO
6133,Allergy to Eggs,general,HPO exact synonym for Egg Allergy. HPO HP:0410328: Hypersensitivity in form of an adverse immune reaction against eggs.,general,allergy to eggs,HPO
6134,Allergy to Feathers,general,HPO exact synonym for Feather Allergy. HPO HP:0410326: Hypersensitivity in form of an adverse immune reaction against feathers.,general,allergy to feathers,HPO
6135,Allergy to Fungi,general,HPO exact synonym for Fungi Allergy. HPO HP:0410334: Hypersensitivity in form of an adverse immune reaction against fungus.,general,allergy to fungi,HPO
6136,Allergy to Gluten,general,HPO exact synonym for Gluten Allergy. HPO HP:0410329: Hypersensitivity in form of an adverse immune reaction against gluten.,general,allergy to gluten,HPO
6137,Allergy to Insect Bites,general,HPO exact synonym for Insect Bite Allergy. HPO HP:0410339: Hypersensitivity in form of an adverse immune reaction against insect bites.,general,allergy to insect bites,HPO
6138,Allergy to Insects,general,HPO exact synonym for Insect Allergy. HPO HP:0410335: Hypersensitivity in form of an adverse immune reaction against insects.,general,allergy to insects,HPO
6139,Allergy to Meat Allergens,general,HPO exact synonym for Meat Allergen Allergy. HPO HP:0410330: Hypersensitivity in form of an adverse immune reaction against allergens contained in meat products.,general,allergy to meat allergens,HPO
6140,Allergy to Nut Food Products,general,HPO exact synonym for Nut Food Product Allergy. HPO HP:0410331: Hypersensitivity in form of an adverse immune reaction against nut food products.,general,allergy to nut food products,HPO
6141,Allergy to Parasites,general,HPO exact synonym for Parasite Allergy. HPO HP:0410337: Hypersensitivity in form of an adverse immune reaction against parasites.,general,allergy to parasites,HPO
6142,Allergy to Plant Based Food Allergens,general,HPO exact synonym for Plant Based Food Allergy. HPO HP:0410332: Hypersensitivity in form of an adverse immune reaction against plant based food allergens.,general,allergy to plant based food allergens,HPO
6143,Allergy to Plant Products,general,HPO exact synonym for Plant Product Allergy. HPO HP:0410338: Hypersensitivity in form of an adverse immune reaction against plant products.,general,allergy to plant products,HPO
6144,Allergy to Seafood,general,HPO exact synonym for Seafood Allergy. HPO HP:0410333: Hypersensitivity in form of an adverse immune reaction against seafood.,general,allergy to seafood,HPO
6145,Allergy to Venom,general,HPO exact synonym for Venom Allergy. HPO HP:0410336: Hypersensitivity in form of an adverse immune reaction against insect venom.,general,allergy to venom,HPO
