symptom_id,symptom_name,category,description,related_body_system,search_name,source
10024,"Cataracts, Posterior, Subcapsular, Iridescent",general,HPO exact synonym for Iridescent Posterior Subcapsular Cataract. HPO HP:0007889: A type of posterior subcapsular cataract characterized by an iridescent color.,general,cataracts posterior subcapsular iridescent,HPO
10025,Catecholamine Levels Abnormal,general,HPO exact synonym for Abnormality of Circulating Catecholamine Level. HPO HP:0012099: An abnormal catecholamine concentration in the blood.,general,catecholamine levels abnormal,HPO
10026,Catecholaminergic Polymorphic Ventricular Tachycardia,cardiovascular,HPO exact synonym for Effort-induced Polymorphic Ventricular Tachycardia. HPO HP:0004758: Polymorphic ventricular arrhythmias of varying morphologythat do not exist under resting conditions but appear only upon physical exercise or catecholamine administration.,cardiovascular,catecholaminergic polymorphic ventricular tachycardia,HPO
10027,Caudal Appendage,general,HPO HP:0002825: The presence of a tail-like skin appendage located adjacent to the sacrum.,general,caudal appendage,HPO
10028,Caudal Interpedicular Narrowing,general,"HPO HP:0008457: Narrowing (becoming gradually narrower) of the distance between vertebral pedicles that gets progressively more severe towards to caudal (lower) end of the vertebral column. Note that normally, the interpedicular distances get progressively wider as one proceeds down the spine.",general,caudal interpedicular narrowing,HPO
10029,Caudal Narrowing of Interpedicular Distances,general,"HPO exact synonym for Caudal Interpedicular Narrowing. HPO HP:0008457: Narrowing (becoming gradually narrower) of the distance between vertebral pedicles that gets progressively more severe towards to caudal (lower) end of the vertebral column. Note that normally, the interpedicular distances get progres",general,caudal narrowing of interpedicular distances,HPO
10030,Caudate Atrophy,general,HPO HP:0002340: Human Phenotype Ontology term HP:0002340: Caudate Atrophy.,general,caudate atrophy,HPO
10031,Caudate Degeneration,general,HPO exact synonym for Caudate Atrophy. HPO HP:0002340: Human Phenotype Ontology term HP:0002340: Caudate Atrophy.,general,caudate degeneration,HPO
10032,Cauliflower Deformity of Dermal Collagen Fibrils,general,HPO HP:0031519: An anomaly of collagen fibers of the skin that is said to resemble a cauliflower and can be appreciated by electron microscopy.,general,cauliflower deformity of dermal collagen fibrils,HPO
10033,Cauliflower Teeth,general,"HPO exact synonym for Shark Teeth. HPO HP:4000168: Eruption of permanent teeth behind deciduous (baby) teeth before they have fallen out, resulting in a double row of teeth. This phenomen is typically observed between the ages of 5 to 7 years.",general,cauliflower teeth,HPO
10034,Cautious Gait,general,"HPO HP:0031953: Cautious gait refers to an excessive degree of age-related changes in walking and fear of falling. The walking difficulties seem out of proportion when considering the patient's actual sensory or motor deficits. The gait appears slow, with a wider base than normal, reduced arm swing bilaterally and a slightly stooped posture. This type of gait change often occurs after the first time a patient has fallen.",general,cautious gait,HPO
10035,Caved in Nasal Tip,general,HPO exact synonym for Depressed Nasal Tip. HPO HP:0000437: Decreased distance from the nasal tip to the nasal base.,general,caved in nasal tip,HPO
10036,Cavernous Angioma,general,HPO exact synonym for Cavernous Hemangioma. HPO HP:0001048: The presence of a cavernous hemangioma. A hemangioma characterized by large endothelial spaces (caverns) is called a cavernous hemangioma.,general,cavernous angioma,HPO
10037,Cavernous Haemangioma,general,HPO exact synonym for Cavernous Hemangioma. HPO HP:0001048: The presence of a cavernous hemangioma. A hemangioma characterized by large endothelial spaces (caverns) is called a cavernous hemangioma.,general,cavernous haemangioma,HPO
10038,Cavernous Hemangioma,general,HPO HP:0001048: The presence of a cavernous hemangioma. A hemangioma characterized by large endothelial spaces (caverns) is called a cavernous hemangioma.,general,cavernous hemangioma,HPO
10039,Cavernous Hemangioma of the Face,general,HPO HP:0007486: Human Phenotype Ontology term HP:0007486: Cavernous Hemangioma of the Face.,general,cavernous hemangioma of the face,HPO
10040,Cavitating Leukodystrophy,general,HPO HP:0033369: A type of leukodystrophy characterized by multiple small cavitations typically in the periventricular and deep cerebral white matter. The cavitations are visible as a central cavity with cerebrospinal fluid-like signal intensity.,general,cavitating leukodystrophy,HPO
10041,Cavitating Pulmonary Mass,general,HPO HP:0033831: Thick-walled abnormal gas-filled interstitial mass within a lung with a diameter greater than 30 mm.,general,cavitating pulmonary mass,HPO
10042,Cavitating Pulmonary Nodule,general,HPO HP:0034015: Thick-walled abnormal gas-filled interstitial nodule within a lung.,general,cavitating pulmonary nodule,HPO
10043,Cavitation of the Basal Ganglia,general,HPO HP:0007007: The formation of small cavities in the tissue of the basal ganglia.,general,cavitation of the basal ganglia,HPO
10044,Cavity Within Brain,general,"HPO exact synonym for Porencephalic Cyst. HPO HP:0002132: A cavity within the cerebral hemisphere, filled with cerebrospinal fluid, that communicates directly with the ventricular system.",general,cavity within brain,HPO
10045,Cavum Septum Pellucidum,general,HPO HP:0002389: If the two laminae of the septum pellucidum are not fused then a fluid-filled space or cavum is present. The cavum septum pellucidum is present at birth but usually obliterates by the age of 3 to 6 months. It is up to 1cm in width and the walls are parallel. It is an enclosed space and is not part of the ventricular system or connected with the subarachnoid space.,general,cavum septum pellucidum,HPO
10046,Cavus Foot,general,"HPO exact synonym for Pes Cavus. HPO HP:0001761: An increase in height of the medial longitudinal arch of the foot that does not flatten on weight bearing (i.e., a distinctly hollow form of the sole of the foot when it is bearing weight).",general,cavus foot,HPO
10047,CCAM,general,"HPO exact synonym for Congenital Pulmonary Airway Malformation. HPO HP:0010959: Congenital pulmonary airway malformation (CPAM) - previously known as congenital cystic adenomatoid malformation (CCAM) - is a relatively rare developmental malformation of the lower respiratory tract. It is a hamartomatous, dysplasti",general,ccam,HPO
10048,CcTGA,general,HPO exact synonym for Levotransposition of the Great Arteries. HPO HP:0011540: Congenitally corrected transposition of the great arteries (ccTGA) is a discordance of atrioventricular (AV) and ventriculoarterial connections. The anatomy of ccTGA involves systemic venous drainage to the morphologic right atrium (m,general,cctga,HPO
10049,CcTGV,general,HPO exact synonym for Levotransposition of the Great Arteries. HPO HP:0011540: Congenitally corrected transposition of the great arteries (ccTGA) is a discordance of atrioventricular (AV) and ventriculoarterial connections. The anatomy of ccTGA involves systemic venous drainage to the morphologic right atrium (m,general,cctgv,HPO
10050,CD10 Expression,general,HPO HP:0430095: Detection of the presence of CD10 on the cell(s) of interest with the use of anti-CD10 antibodies conjugated to a chromogen (for immunohistochemistry) or fluorophore (for flow cytometry).,general,cd10 expression,HPO
10051,CD19 Expression,general,HPO HP:0430101: Detection of the presence of CD19 on the cell(s) of interest with the use of anti-CD19 antibodies conjugated to a chromogen (for immunohistochemistry) or fluorophore (for flow cytometry).,general,cd19 expression,HPO
10052,CD20 Expression,general,HPO HP:0430102: Detection of the presence of CD20 on the cell(s) of interest with the use of anti-CD20 antibodies conjugated to a chromogen (for immunohistochemistry) or fluorophore (for flow cytometry).,general,cd20 expression,HPO
10053,CD23 Expression,general,HPO HP:0430096: Detection of the presence of CD23 on the cell(s) of interest with the use of anti-CD23 antibodies conjugated to a chromogen (for immunohistochemistry) or fluorophore (for flow cytometry).,general,cd23 expression,HPO
10054,CD38 Expression,general,HPO HP:0430097: Detection of the presence of CD38 on the cell(s) of interest with the use of anti-CD38 antibodies conjugated to a chromogen (for immunohistochemistry) or fluorophore (for flow cytometry).,general,cd38 expression,HPO
10055,CD4 T Cell Lymphopenia,general,"HPO exact synonym for Decreased CD4+ T Cell Proportion. HPO HP:0032218: Abnormal decrease of helper CD3+CD4+ T cells, measured as percentage of total CD3+ T cells in the blood, compared to a reference range for a given sex and age-group. These are usually measured within the TCR alpha/beta positive popula",general,cd4 t cell lymphopenia,HPO
10056,Cd43 Defectively Expressed On Surface of Blood Cells,general,HPO exact synonym for Reduced Lymphocyte Surface Expression of CD43. HPO HP:0001983: A reduction in the expression of CD43 on the cell surface of lymphocytes.,general,cd43 defectively expressed on surface of blood cells,HPO
10057,CD45 Expression,general,HPO HP:0430098: Detection of the presence of CD45 on the cell(s) of interest with the use of anti-CD45 antibodies conjugated to a chromogen (for immunohistochemistry) or fluorophore (for flow cytometry).,general,cd45 expression,HPO
10058,CD5 Expression,general,HPO HP:0430094: Detection of the presence of CD5 on the cell(s) of interest with the use of anti-CD5 antibodies conjugated to a chromogen (for immunohistochemistry) or fluorophore (for flow cytometry).,general,cd5 expression,HPO
10059,CD79a Expression,general,HPO HP:0020290: Detection of the presence of CD79a on the cell(s) of interest with the use of anti-CD79a antibodies conjugated to a chromogen (for immunohistochemistry) or fluorophore (for flow cytometry).,general,cd79a expression,HPO
10060,CD8+ T-cell Lymphopenia,general,"HPO exact synonym for Decreased CD8+ T Cell Proportion. HPO HP:0005415: Abnormal decrease of cytotoxic CD3+CD8+ T cells, measured as percentage of total CD3+ T cells in the blood, compared to a reference range for a given sex and age-group. These are usually measured within the TCR alpha/beta positive pop",general,cd8 t cell lymphopenia,HPO
10061,Celiac Artery Compression,general,HPO HP:0012327: Compression of the celiac artery.,general,celiac artery compression,HPO
10062,Celiac Artery Dissection,general,HPO HP:0033982: A separation (dissection) of the layers of the celiac artery wall.,general,celiac artery dissection,HPO
10063,Celiac Disease,general,"HPO HP:0002608: Celiac disease (CD) is an autoimmune condition affecting the small intestine, triggered by the ingestion of gluten, the protein fraction of wheat, barley, and rye. Clinical manifestations of CD are highly variable and include both gastrointestinal and non-gastrointestinal features. The hallmark of CD is an immune-mediated enteropathy. This term is included because the occurrence of CD is seen as a feature of a number of other diseases.",general,celiac disease,HPO
10064,Celiac Sprue,general,"HPO exact synonym for Celiac Disease. HPO HP:0002608: Celiac disease (CD) is an autoimmune condition affecting the small intestine, triggered by the ingestion of gluten, the protein fraction of wheat, barley, and rye. Clinical manifestations of CD are highly variable and include both gas",general,celiac sprue,HPO
10065,Cellophane Maculopathy,general,HPO exact synonym for Epiretinal Membrane. HPO HP:0100014: An epiretinal membrane is a thin sheet of fibrous tissue on the surface of the retina along the inner limiting membrane. It appears as a greyish semi-translucent avascular membrane over the internal limiting membrane (ILM) on the surf,general,cellophane maculopathy,HPO
10066,Cellular Airway Casts,general,HPO exact synonym for Fibrin Casts. HPO HP:0025697: A type of airway casts that consist of plasma components and inflammatory cells.,general,cellular airway casts,HPO
10067,Cellular Casts,general,"HPO exact synonym for Cellular Urinary Casts. HPO HP:0031197: A type of urinary cast composed of cells incorporated in a protein matrix. The cells can be those found in the urinary sediment (erythrocytes, leuklocytes, renal tubular epithelial cells).",general,cellular casts,HPO
10068,Cellular Crescent,general,"HPO HP:0033317: A type of glomerular crescent characterized by extracapillary hypercellularity of greater than two cell layers and involving more than 10% of the capsular circumference, composed of greater than 75% cells with or without fibrin, and less than 25% fibrous matrix.",general,cellular crescent,HPO
10069,Cellular Hypersensitivity to Diepoxybutane,general,"HPO HP:0032189: An increased cellular sensitivity to the DNA cross-linking agent, diepoxybutane (DEB). In the presence of increased sensitivity, DEB causes cell death, chromosome breakage, and accumulation in the G2 phase of the cell cycle.",general,cellular hypersensitivity to diepoxybutane,HPO
10070,Cellular Hypersensitivity to Mitomycin C,general,"HPO HP:0032188: An increased cellular sensitivity to the DNA cross-linking agent, mitomycin C (MMC). In the presence of increased sensitivity, MMC causes increased cell death, chromosome breakage, and accumulation in the G2 phase of the cell cycle.",general,cellular hypersensitivity to mitomycin c,HPO
10071,Cellular Immune Defect,general,"HPO exact synonym for Abnormal T Cell Morphology. HPO HP:0002843: Abnormal increase or decrease of total or subset T cell count. T cells are commonly characterized as CD3+ lymphocytes, or their subpopulations, in the blood, compared to a reference range for a given sex and age-group, measured ex viv",general,cellular immune defect,HPO
10072,Cellular Immunodeficiency,general,HPO HP:0005374: An immunodeficiency characterized by defective cell-mediated immunity or humoral immunity.,general,cellular immunodeficiency,HPO
10073,Cellular Metachromasia,general,"HPO HP:0003653: Metachromasia (also known as metachromacy) is a characteristic color change which certain aniline dyes exhibit when bound to particular substances or when concentrated in solution. For example, the basic dye toluidine blue becomes distinctly pink when bound to cartilage matrix. In the sense used here, the metachromasia refers to a change in color not observed with normal tissues, anomalous staining with the cationic dyes toluidine blue O and Alcian blue resulting from excessive amounts of the polyanionic glycosaminoglycans.",general,cellular metachromasia,HPO
10074,Cellular Non-specific Interstitial Pneumonia,general,HPO HP:0033586: A type of non-specific interstitial pneumonia in which interstitial thickening is mainly due to infiltration of inflammatory cells and type II pneumocyte hyperplasia.,general,cellular non specific interstitial pneumonia,HPO
10075,Cellular Urinary Casts,urinary,"HPO HP:0031197: A type of urinary cast composed of cells incorporated in a protein matrix. The cells can be those found in the urinary sediment (erythrocytes, leuklocytes, renal tubular epithelial cells).",urinary,cellular urinary casts,HPO
10076,Cellulitis,dermatological,HPO HP:0100658: A bacterial infection and inflammation of the skin und subcutaneous tissues.,immune,cellulitis,HPO
10077,Cellulitis of Eyelids,dermatological,HPO exact synonym for Blepharitis. HPO HP:0000498: Inflammation of the eyelids.,immune,cellulitis of eyelids,HPO
10078,Cellulitis of Lower Eyelid,dermatological,HPO exact synonym for Lower Eyelid Edema. HPO HP:0012568: Edema in the region of the Lower eyelid.,immune,cellulitis of lower eyelid,HPO
10079,Cellulitis of Upper Eyelid,dermatological,HPO exact synonym for Upper Eyelid Edema. HPO HP:0012724: Edema in the region of the upper eyelid.,immune,cellulitis of upper eyelid,HPO
10080,Celosomia,general,"HPO exact synonym for Thoracoabdominal Eventration. HPO HP:0100657: Congenital protrusion of the abdominal or thoracic viscera, usually with a defect of the sternum and ribs as well as of the abdominal walls.",general,celosomia,HPO
10081,Cementation Hyperplasia,general,HPO exact synonym for Cementum Overgrowth. HPO HP:0033788: Excess of cementum on the tooth root surface.,general,cementation hyperplasia,HPO
10082,Cementoma,general,HPO HP:0012328: An odontogenic tumor of the cementum of tooth.,general,cementoma,HPO
10083,Cementum Aplasia,general,HPO exact synonym for Cementum Hypoplasia. HPO HP:0033787: The decrease or absence of cementum. The cementum anchors the periodontal ligament attachment fiber between the tooth root and the alveolar bone. Its absence leads to early loss of teeth.,general,cementum aplasia,HPO
10084,Cementum Hypertrophy,general,HPO exact synonym for Cementum Overgrowth. HPO HP:0033788: Excess of cementum on the tooth root surface.,general,cementum hypertrophy,HPO
10085,Cementum Hypoplasia,general,HPO HP:0033787: The decrease or absence of cementum. The cementum anchors the periodontal ligament attachment fiber between the tooth root and the alveolar bone. Its absence leads to early loss of teeth.,general,cementum hypoplasia,HPO
10086,Cementum Overdeveloped,general,HPO exact synonym for Cementum Overgrowth. HPO HP:0033788: Excess of cementum on the tooth root surface.,general,cementum overdeveloped,HPO
10087,Cementum Overgrowth,general,HPO HP:0033788: Excess of cementum on the tooth root surface.,general,cementum overgrowth,HPO
10088,Central,general,HPO HP:0030645: Applies to an abnormality that is located close to the median plane or midline of the body or of the referenced structure.,general,central,HPO
10089,Central Adrenal Insufficiency,urinary,"HPO HP:0011734: A form of adrenal insufficiency related to a lack of ACTH, which leads to a decrease in the production of cortisol by the adrenal glands. Aldosterone production is not usually affected.",urinary,central adrenal insufficiency,HPO
10090,Central Apnea,respiratory,HPO HP:0002871: Apnea resulting from depression of the respiratory centers in the medulla oblongata. There is a lack of respiratory effort rather than obstruction of airflow.,respiratory,central apnea,HPO
10091,Central Apnoea,general,HPO exact synonym for Central Apnea. HPO HP:0002871: Apnea resulting from depression of the respiratory centers in the medulla oblongata. There is a lack of respiratory effort rather than obstruction of airflow.,general,central apnoea,HPO
10092,Central Blind Spot,sensory,HPO exact synonym for Central Scotoma. HPO HP:0000603: An area of depressed vision located at the point of fixation and that interferes with central vision.,special_senses,central blind spot,HPO
10093,Central Cleft Palate,general,HPO exact synonym for Median Cleft Palate. HPO HP:0009099: Cleft palate of the midline of the palate.,general,central cleft palate,HPO
10094,Central Cleft Upper Lip,general,HPO exact synonym for Median Cleft Upper Lip. HPO HP:0000161: A type of cleft lip presenting as a midline (median) gap in the upper lip.,general,central cleft upper lip,HPO
10095,Central Core Regions in Muscle Fibers,musculoskeletal,"HPO HP:0030230: The presence of disorganized areas called cores in the center of muscle fibers. There is a typical appearance of the biopsy on light microscopy, where the muscle cells have cores that are devoid of mitochondria and specific enzymes. Cores are typically well demarcated and centrally located, but may occasionally be multiple and of eccentric.",musculoskeletal,central core regions in muscle fibers,HPO
10096,Central Core Regions in Muscle Fibres,musculoskeletal,"HPO exact synonym for Central Core Regions in Muscle Fibers. HPO HP:0030230: The presence of disorganized areas called cores in the center of muscle fibers. There is a typical appearance of the biopsy on light microscopy, where the muscle cells have cores that are devoid of mitochondria and specific enzymes. C",musculoskeletal,central core regions in muscle fibres,HPO
10097,Central Corneal Dystrophy,general,HPO HP:0007881: Human Phenotype Ontology term HP:0007881: Central Corneal Dystrophy.,general,central corneal dystrophy,HPO
10098,Central Cyanosis,cardiovascular,"HPO HP:0034032: Generalized bluish discoloration of the body and the visible mucous membranes, which occurs due to inadequate oxygenation secondary to conditions that lead to an increase in deoxygenated hemoglobin or presence of abnormal hemoglobin.",cardiovascular,central cyanosis,HPO
10099,Central Defect of Nose,general,HPO exact synonym for Midline Defect of the Nose. HPO HP:0004122: This term groups together three conditions that presumably represent different degrees of severity of a midline defect of the nose or nasal tip.,general,central defect of nose,HPO
10100,Central Diabetes Insipidus,endocrine_metabolic,HPO HP:0000863: A form of diabetes insipidus related to a failure of vasopressin (AVP) release from the hypothalamus.,endocrine,central diabetes insipidus,HPO
10101,Central Diaphragmatic Hernia,general,"HPO HP:0025195: A congenital diaphragm defect involving the central tendinous (e.g., amuscular) portion of the diaphragm, whereby the entire rim of diaphragmatic musculature is present.",general,central diaphragmatic hernia,HPO
10102,Central Fatigue,general,HPO exact synonym for Cognitive Fatigue. HPO HP:0033236: A failure to sustain attention that requires self-motivation to optimize performance.,general,central fatigue,HPO
10103,Central Giant Cell Lesion of the Jaw,dermatological,HPO HP:6000715: A benign proliferative and asymptomatic intraosseous lesion of the jaw formed by fibrous tissue that contains multiple focus of hemorrhage and an aggregation of multinucleated giant cells.,integumentary,central giant cell lesion of the jaw,HPO
10104,Central Hernia,general,"HPO exact synonym for Central Diaphragmatic Hernia. HPO HP:0025195: A congenital diaphragm defect involving the central tendinous (e.g., amuscular) portion of the diaphragm, whereby the entire rim of diaphragmatic musculature is present.",general,central hernia,HPO
10105,Central Heterochromia,general,HPO HP:0007818: The presence of distinct colors in the central (pupillary) zone of the iris than in the mid-peripheral (ciliary) zone.,general,central heterochromia,HPO
10106,Central Hypothyroidism,endocrine_metabolic,HPO HP:0011787: A type of hypothyroidism due to an insufficient stimulation of an otherwise normal thyroid gland. Central hypothyroidism is caused by either pituitary (secondary hypothyroidism) or hypothalamic (tertiary hypothyroidism) defects.,endocrine,central hypothyroidism,HPO
10107,Central Hypoventilation,general,HPO HP:0007110: Human Phenotype Ontology term HP:0007110: Central Hypoventilation.,general,central hypoventilation,HPO
10108,Central Nail Canal,general,HPO HP:0030818: The presence of a depressed line (canal) in the center of the nail.,general,central nail canal,HPO
10109,Central Nasal Defect,general,HPO exact synonym for Midline Defect of the Nose. HPO HP:0004122: This term groups together three conditions that presumably represent different degrees of severity of a midline defect of the nose or nasal tip.,general,central nasal defect,HPO
10110,Central Nasal Groove,general,HPO exact synonym for Midline Nasal Groove. HPO HP:0004112: An abnormal groove on the midline of the nose that may extend to the nasal tip.,general,central nasal groove,HPO
10111,Central Nervous System Axonal Spheroid,general,"HPO HP:0034381: Axonal spheroids are bubble-like biological features that form on most degenerating axons. During neurodegeneration, bubble-like swellings form along the length of the axon, a primary and early effect of dynamic axonal deformation. These varicosities, spheroids, or swellings have been described as beads on a string and branches bearing fruit, and they frequently appear on degenerating axons. The focal swellings on degenerating axons, axonal spheroids, are often filled with cellular debris such as organelles, pathological proteins, and disorganized cytoskeletal elements.",general,central nervous system axonal spheroid,HPO
10112,Central Nervous System Cyst,general,HPO HP:0030724: A fluid-filled sac (cyst) located within the central nervous system.,general,central nervous system cyst,HPO
10113,Central Nervous System Degeneration,general,HPO HP:0007009: Human Phenotype Ontology term HP:0007009: Central Nervous System Degeneration.,general,central nervous system degeneration,HPO
10114,Central Nervous System Infection,infectious,HPO exact synonym for Unusual CNS Infection. HPO HP:0011450: A type of infection of the central nervous system that can be regarded as a sign of a pathological susceptibility to infection.,immune,central nervous system infection,HPO
10115,Central Nuclei,general,HPO exact synonym for Centrally Nucleated Skeletal Muscle Fibers. HPO HP:0003687: An abnormality in which the nuclei of sarcomeres take on an abnormally central localization (or in which this feature is found in an increased proportion of muscle cells).,general,central nuclei,HPO
10116,Central Obesity,endocrine_metabolic,HPO exact synonym for Abdominal Obesity. HPO HP:0012743: Excessive fat around the stomach and abdomen.,endocrine,central obesity,HPO
10117,Central Opacification of the Cornea,general,HPO HP:0011493: Reduced transparency of the central portion of the corneal stroma.,general,central opacification of the cornea,HPO
10118,Central Polydactyly,general,HPO exact synonym for Mesoaxial Polydactyly. HPO HP:0100260: The presence of a supernumerary finger or toe (not a thumb or hallux) involving the third or fourth metacarpal/tarsal with associated osseous syndactyly.,general,central polydactyly,HPO
10119,Central Polydactyly of Feet,general,HPO exact synonym for Mesoaxial Foot Polydactyly. HPO HP:0010112: The presence of a supernumerary toe (not a hallux) involving the third or fourth metatarsal with associated osseous syndactyly.,general,central polydactyly of feet,HPO
10120,Central Posterior Corneal Opacity,general,HPO HP:0008511: Reduced transparency of the central posterior portion of the corneal stroma.,general,central posterior corneal opacity,HPO
10121,Central Primitive Neuroectodermal Tumor,general,HPO HP:0030070: A primitive neuroectodermal neoplasm that occurs in the central nervous system.,general,central primitive neuroectodermal tumor,HPO
10122,Central Primitive Neuroectodermal Tumour,general,HPO exact synonym for Central Primitive Neuroectodermal Tumor. HPO HP:0030070: A primitive neuroectodermal neoplasm that occurs in the central nervous system.,general,central primitive neuroectodermal tumour,HPO
10123,Central Pulverulent Cataract,general,HPO exact synonym for Nuclear Pulverulent Cataract. HPO HP:0010698: A type of nuclear cataract involving congenital dust-like (pulverulent) opacity of the embryonal and fetal nucleus.,general,central pulverulent cataract,HPO
10124,Central Retinal Artery Occlusion,general,"HPO HP:0025342: Blockage of the main artery in the retina. In the acute phase, the fundus may show cherry red spot and stasis of retinal flow. The typical presentation is one of profound monocular visual loss.",general,central retinal artery occlusion,HPO
10125,Central Retinal Exudate,general,HPO HP:0007822: Human Phenotype Ontology term HP:0007822: Central Retinal Exudate.,general,central retinal exudate,HPO
10126,Central Retinal Vein Occlusion,general,HPO HP:0020166: Central retinal vein occlusion is an occlusion of the main retinal vein posterior to the lamina cribrosa of the optic nerve and is typically caused by thrombosis.,general,central retinal vein occlusion,HPO
10127,Central Retinal Vessel Vascular Tortuosity,general,"HPO HP:0007768: The presence of an increased number of twists and turns of retinal blood vessels (arteries, arterioles, veins, venules).",general,central retinal vessel vascular tortuosity,HPO
10128,Central Retinitis Pigmentosa,general,"HPO exact synonym for Retinitis Pigmentosa Inversa. HPO HP:0008035: Retinitis pigmentosa inversa is form of retinal degeneration characterized by areas of retinal/chorioretinal degeneration with pigment migration in the macular area (in contrast to retinitis pigmentosa which, at early disease stages,",general,central retinitis pigmentosa,HPO
10129,Central Scarring,general,HPO HP:6001205: Central scarring of skin lesions.,general,central scarring,HPO
10130,Central Scotoma,general,HPO HP:0000603: An area of depressed vision located at the point of fixation and that interferes with central vision.,general,central scotoma,HPO
