symptom_id,symptom_name,category,description,related_body_system,search_name,source
14049,Depressed Nasal Dorsum,mental_health,HPO exact synonym for Depressed Nasal Ridge. HPO HP:0000457: Lack of prominence of the nose resulting from a posteriorly-placed nasal ridge.,mental_behavioral,depressed nasal dorsum,HPO
14050,Depressed Nasal Ridge,mental_health,HPO HP:0000457: Lack of prominence of the nose resulting from a posteriorly-placed nasal ridge.,mental_behavioral,depressed nasal ridge,HPO
14051,Depressed Nasal Root,mental_health,HPO exact synonym for Depressed Nasal Bridge. HPO HP:0005280: Posterior positioning of the nasal root in relation to the overall facial profile for age.,mental_behavioral,depressed nasal root,HPO
14052,Depressed Nasal Tip,mental_health,HPO HP:0000437: Decreased distance from the nasal tip to the nasal base.,mental_behavioral,depressed nasal tip,HPO
14053,Depressed Supraorbital Margins,mental_health,HPO exact synonym for Underdeveloped Supraorbital Ridges. HPO HP:0009891: Flatness of the supraorbital portion of the frontal bones.,mental_behavioral,depressed supraorbital margins,HPO
14054,Depressed Supraorbital Ridge,mental_health,HPO exact synonym for Underdeveloped Supraorbital Ridges. HPO HP:0009891: Flatness of the supraorbital portion of the frontal bones.,mental_behavioral,depressed supraorbital ridge,HPO
14055,Depressed Tendon Reflexes,mental_health,"HPO exact synonym for Reduced Tendon Reflexes. HPO HP:0001315: Diminution of tendon reflexes, which is an invariable sign of peripheral nerve disease.",mental_behavioral,depressed tendon reflexes,HPO
14056,Depressed Tip of Nose,mental_health,HPO exact synonym for Depressed Nasal Tip. HPO HP:0000437: Decreased distance from the nasal tip to the nasal base.,mental_behavioral,depressed tip of nose,HPO
14057,Depression,mental_health,"HPO HP:0000716: Frequently experiencing feelings of being down, miserable, and/or hopeless; struggling to recover from these moods; having a pessimistic outlook on the future; feeling a pervasive sense of shame; having a low self-worth; experiencing thoughts of suicide and engaging in suicidal behavior.",mental_behavioral,depression,HPO
14058,Depression of Frontal Cranial Suture,mental_health,"HPO exact synonym for Metopic Depression. HPO HP:0011223: Linear vertical groove in the midline of the forehead, extending from hairline to glabella.",mental_behavioral,depression of frontal cranial suture,HPO
14059,Depression of Metopic Cranial Suture,mental_health,"HPO exact synonym for Metopic Depression. HPO HP:0011223: Linear vertical groove in the midline of the forehead, extending from hairline to glabella.",mental_behavioral,depression of metopic cranial suture,HPO
14060,Depressive Episode,mental_health,"HPO exact synonym for Depression. HPO HP:0000716: Frequently experiencing feelings of being down, miserable, and/or hopeless; struggling to recover from these moods; having a pessimistic outlook on the future; feeling a pervasive sense of shame; having a low self-worth; experiencing",mental_behavioral,depressive episode,HPO
14061,Depressivity,mental_health,"HPO exact synonym for Depression. HPO HP:0000716: Frequently experiencing feelings of being down, miserable, and/or hopeless; struggling to recover from these moods; having a pessimistic outlook on the future; feeling a pervasive sense of shame; having a low self-worth; experiencing",mental_behavioral,depressivity,HPO
14062,Derealization,general,"HPO HP:5200218: A subjective experience in which an individual feels a sense of detachment or estrangement from their surroundings, leading to a distorted perception of the external world. It is characterized by a feeling of unreality or unfamiliarity with one's environment, as if things are dreamlike, artificial, or lacking in significance.",general,derealization,HPO
14063,Dermal Atrophy,general,HPO HP:0004334: Partial or complete wasting (atrophy) of the skin.,general,dermal atrophy,HPO
14064,Dermal Flame Figures,general,"HPO HP:6000090: Flame-figures are composed of a central part consisting of collagen fibers and eosinophilic granules, surrounded by a histiocytic and eosinophilic infiltrate. Subsequently, eosinophils tend to disappear and are replaced by phagocytic granulomas, consisting of histiocytes and sometimes giant cells, around the flame figures.",general,dermal flame figures,HPO
14065,Dermal Foam Cells,general,HPO HP:6000859: Presence of lipid-laden macrophages (foam cells) in the inner layer of the skin (dermis).,general,dermal foam cells,HPO
14066,Dermal Immune Complex Deposition,general,HPO HP:0034643: Accumulation of antigen-bound antibody in the skin.,general,dermal immune complex deposition,HPO
14067,Dermal Microfilaria,general,HPO HP:0034641: Presence of filariae in the skin.,general,dermal microfilaria,HPO
14068,Dermal Microfilariae,general,HPO exact synonym for Dermal Microfilaria. HPO HP:0034641: Presence of filariae in the skin.,general,dermal microfilariae,HPO
14069,Dermal Multinucleated Giant Cells,general,"HPO HP:6000057: Presence of giant cells in the dermis. Giant cells are formed by fusion of various cells such as macrophage, epithelioid cells, monocytes, etc., These are multi-nucleated, large in size, and generally present at the site of chronic inflammation and other granulomatous conditions.",general,dermal multinucleated giant cells,HPO
14070,Dermal Papillary IgA Deposition,general,"HPO HP:0034642: Accumulation of immunoglobulin A (IgA) surrounding dermal papillae, which are specialized cells that support the hair follicle.",general,dermal papillary iga deposition,HPO
14071,Dermal Sinus Tract,general,"HPO HP:0020223: A dermal sinus tract is an abnormality present at birth over the dorsal midline where an abnormal epithelialized connection from the skin tracks inwards towards the spine, most commonly seen in the lumbosacral region.",general,dermal sinus tract,HPO
14072,Dermal Translucency,general,HPO HP:0010648: An abnormally increased ability of the skin to permit light to pass through (translucency) such that subcutaneous structures such as veins display an increased degree of visibility.,general,dermal translucency,HPO
14073,Dermatan Sulfate Excretion in Urine,general,HPO HP:0008301: An increased concentration of dermatan sulfate in the urine.,general,dermatan sulfate excretion in urine,HPO
14074,Dermatan Sulphate Excretion in Urine,general,HPO exact synonym for Dermatan Sulfate Excretion in Urine. HPO HP:0008301: An increased concentration of dermatan sulfate in the urine.,general,dermatan sulphate excretion in urine,HPO
14075,Dermatillomania,general,HPO exact synonym for Skin-picking. HPO HP:0012166: Repetitive and compulsive picking of skin which results in tissue damage.,general,dermatillomania,HPO
14076,"Dermatitis, Atopic",dermatological,"HPO exact synonym for Atopic Dermatitis. HPO HP:0001047: Atopic dermatitis (AD) or atopic eczema is an itchy, inflammatory skin condition with a predilection for the skin flexures. It is characterized by poorly defined erythema with edema, vesicles, and weeping in the acute stage and skin t",integumentary,dermatitis atopic,HPO
14077,Dermatochalasia,general,"HPO exact synonym for Cutis Laxa. HPO HP:0000973: Wrinkled, redundant, inelastic and sagging skin.",general,dermatochalasia,HPO
14078,Dermatochalasis,general,HPO HP:0010750: Loss of elasticity of the upper and lower eyelids causing the skin to sag and bulge.,general,dermatochalasis,HPO
14079,Dermatoglyphic Abnormalities,general,"HPO exact synonym for Abnormal Dermatoglyphics. HPO HP:0007477: An abnormality of dermatoglyphs (fingerprints), which are present on fingers, palms, toes, and soles.",general,dermatoglyphic abnormalities,HPO
14080,Dermatoglyphic Ridges Abnormal,general,HPO HP:0005689: Human Phenotype Ontology term HP:0005689: Dermatoglyphic Ridges Abnormal.,general,dermatoglyphic ridges abnormal,HPO
14081,Dermatoglyphic Variants,general,HPO HP:0005882: Human Phenotype Ontology term HP:0005882: Dermatoglyphic Variants.,general,dermatoglyphic variants,HPO
14082,Dermatographic Urticaria,dermatological,"HPO HP:0011971: An exaggerated whealing tendency when the skin is stroked, that is, formation of red, itchy bumps and lines on the skin as a result of pressure on the skin (for instance, stroking the skin with a pen or tongue depressor).",integumentary,dermatographic urticaria,HPO
14083,Dermatographism,general,"HPO exact synonym for Dermatographic Urticaria. HPO HP:0011971: An exaggerated whealing tendency when the skin is stroked, that is, formation of red, itchy bumps and lines on the skin as a result of pressure on the skin (for instance, stroking the skin with a pen or tongue depressor).",general,dermatographism,HPO
14084,Dermatological Manifestations of Systemic Disorders,general,HPO HP:0001005: Human Phenotype Ontology term HP:0001005: Dermatological Manifestations of Systemic Disorders.,general,dermatological manifestations of systemic disorders,HPO
14085,Dermatological Tumors,general,HPO exact synonym for Neoplasm of the Skin. HPO HP:0008069: A tumor (abnormal growth of tissue) of the skin.,general,dermatological tumors,HPO
14086,Dermatological Tumours,general,HPO exact synonym for Neoplasm of the Skin. HPO HP:0008069: A tumor (abnormal growth of tissue) of the skin.,general,dermatological tumours,HPO
14087,Dermatomal,general,"HPO HP:0025294: Applies to an abnormality whose localization corresponds to the dermatomes, i.e., the nerve root distribution.",general,dermatomal,HPO
14088,Dermatomegaly,general,"HPO exact synonym for Cutis Laxa. HPO HP:0000973: Wrinkled, redundant, inelastic and sagging skin.",general,dermatomegaly,HPO
14089,Dermatopathy,general,HPO exact synonym for Abnormality of the Skin. HPO HP:0000951: An abnormality of the skin.,general,dermatopathy,HPO
14090,Dermographism,general,"HPO exact synonym for Dermatographic Urticaria. HPO HP:0011971: An exaggerated whealing tendency when the skin is stroked, that is, formation of red, itchy bumps and lines on the skin as a result of pressure on the skin (for instance, stroking the skin with a pen or tongue depressor).",general,dermographism,HPO
14091,Dermoid Cyst,general,"HPO HP:0025247: A congenital subcutaneous cyst that arises from entrapment of skin along the lines of embryonic fusion. In contrast to epidermal cysts, dermoid cysts tend to contain various adnexal structures such as hair, sebaceous, eccrine or apocrine glands. Dermoid cysts are present at birth, and are indolent, firm, deep, subcutaneous nodules. They are often located on the head and neck, and rarely in the anogenital area. Dermoid cysts are slowly progressive and can grow to a size of 1 to 4 cm.",general,dermoid cyst,HPO
14092,Dermolipoma of the Conjunctiva,general,HPO HP:0500040: A benign tumor composed of adipose tissue and dense connective tissue usually located near the temporal fornix.,general,dermolipoma of the conjunctiva,HPO
14093,Dermopathy,general,HPO exact synonym for Abnormality of the Skin. HPO HP:0000951: An abnormality of the skin.,general,dermopathy,HPO
14094,Descemet Membrane Folds,general,"HPO HP:0012039: Presence of folds in the Descemet membrane, which is the basement membrane of the endothelial (inner) cell layer of the cornea. Descemet membrane folds are generally a manifestation of inflammation or edema of the cornea.",general,descemet membrane folds,HPO
14095,Descending Aorta Hypoplasia,general,HPO HP:0025495: Significant luminal narrowing of a long segment of the descending aorta.,general,descending aorta hypoplasia,HPO
14096,Descending Aortic Dissection,general,HPO HP:0012499: A separation of the layers within the wall of the descending aorta. Tears in the intimal layer result in the propagation of dissection (proximally or distally) secondary to blood entering the intima-media space.,general,descending aortic dissection,HPO
14097,Descending Thoracic Aorta Aneurysm,general,HPO HP:0004959: An abnormal localized widening (dilatation) of the descending thoracic aorta.,general,descending thoracic aorta aneurysm,HPO
14098,Desmin Bodies,general,HPO HP:0100300: Human Phenotype Ontology term HP:0100300: Desmin Bodies.,general,desmin bodies,HPO
14099,Desmoid Tumor,general,"HPO HP:6001034: Desmoid tumors are rare, locally aggressive, fibroblastic soft-tissue tumors that are characterized by infiltrative growth and tendency to recur. Desmoid tumors do not metastasize but can arise in any part of the body: extra-abdominal (appear in the head and neck, chest, extremities), and abdominal wall or intra-abdominal (originating in tissue that connects abdominal organs).",general,desmoid tumor,HPO
14100,Desmoid Tumors,general,"HPO exact synonym for Gastrointestinal Desmoid Tumor. HPO HP:0100245: Benign, slow-growing tumors without any metastatic potential. Despite their benign nature, they can damage nearby structures causing organ dysfunction. Histologically they resemble low-grade fibrosarcomas, but they are very locally ag",general,desmoid tumors,HPO
14101,Desmoid Tumours,general,"HPO exact synonym for Gastrointestinal Desmoid Tumor. HPO HP:0100245: Benign, slow-growing tumors without any metastatic potential. Despite their benign nature, they can damage nearby structures causing organ dysfunction. Histologically they resemble low-grade fibrosarcomas, but they are very locally ag",general,desmoid tumours,HPO
14102,Desmoid-type Fibromatosis,general,"HPO exact synonym for Desmoid Tumor. HPO HP:6001034: Desmoid tumors are rare, locally aggressive, fibroblastic soft-tissue tumors that are characterized by infiltrative growth and tendency to recur. Desmoid tumors do not metastasize but can arise in any part of the body: extra-abdominal",general,desmoid type fibromatosis,HPO
14103,Desquamation,general,"HPO exact synonym for Scaling Skin. HPO HP:0040189: Refers to the loss of the outer layer of the epidermis in large, scale-like flakes.",general,desquamation,HPO
14104,Desquamation of Skin Soon After Birth,general,HPO HP:0007549: Human Phenotype Ontology term HP:0007549: Desquamation of Skin Soon After Birth.,general,desquamation of skin soon after birth,HPO
14105,Desquamative Interstitial Pneumonitis,general,"HPO HP:0005942: Diffuse filling of the distal airspaces of the lungs, the alveoli, with macrophages. Desquamative interstitial pneumonitis (DIP) is characterized additionally by thickened alveolar septa and by a sparse inflammatory infiltrate that often includes plasma cells and occasional eosinophils. The alveoli are lined by plump cuboidal pneumocytes. Lymphoid aggregates may be present.",general,desquamative interstitial pneumonitis,HPO
14106,Detached Retina,general,HPO exact synonym for Retinal Detachment. HPO HP:0000541: Separation of the inner layers of the retina (neural retina) from the pigment epithelium.,general,detached retina,HPO
14107,Detached Skin,general,HPO exact synonym for Skin Detachment. HPO HP:0032156: Loss of sections of skin either spontaneously or after gentle handling.,general,detached skin,HPO
14108,Detachment of Fingernails,general,HPO exact synonym for Onycholysis of Fingernails. HPO HP:0040039: Human Phenotype Ontology term HP:0040039: Onycholysis of Fingernails.,general,detachment of fingernails,HPO
14109,Detachment of Nail,general,HPO exact synonym for Onycholysis. HPO HP:0001806: Detachment of the nail from the nail bed.,general,detachment of nail,HPO
14110,Detachment of Outermost Fingernails,general,HPO exact synonym for Onycholysis of Distal Fingernails. HPO HP:0008400: Detachment of the distal fingernails from the nail bed.,general,detachment of outermost fingernails,HPO
14111,Detachment of Toenails,general,HPO exact synonym for Toenail Onycholysis. HPO HP:0040040: Painless and spontaneous separation of a toenail from the nail bed.,general,detachment of toenails,HPO
14112,Detachment of Visceral Epithelial Cells,general,"HPO exact synonym for Visceral Epithelial Cell Detachment. HPO HP:0033237: Detachment of visceral epithelial cells (podocytes) from underlying glomerular basement membrane with intervening new loose basement membrane material (pale on Hematoxylin and eosin, periodic acid-Shiff, trichrome, or silver stain) fo",general,detachment of visceral epithelial cells,HPO
14113,Detection of C. Difficile Glutamate Dehydrogenase,general,HPO exact synonym for Positive Stool Glutamate Dehydrogenase Test. HPO HP:6001278: Detection of the presence of glutamate dehydrogenase produced by Clostridium difficile in a stool sample.,general,detection of c difficile glutamate dehydrogenase,HPO
14114,Detection of PAS-positive Extracellular Material in Broncho-alveolar Lavage,general,"HPO exact synonym for Intraalveolar Phospholipid Accumulation. HPO HP:0006517: Accumulation of amorphous PAS-positive material in the space between alveolar macrophages, sometimes as condensed form (oval bodies) are typically found in alveolar proteinosis.",general,detection of pas positive extracellular material in broncho alveolar lavage,HPO
14115,Detrusor Sphincter Dyssynergia,general,HPO HP:0025488: A urodynamic anomaly characterized by bladder outlet obstruction from detrusor muscle contraction with concomitant involuntary urethral sphincter activation.,general,detrusor sphincter dyssynergia,HPO
14116,Deuteranomaly,general,"HPO HP:0011520: A type of anomalous trichromacy associated with abnormal M photopigment, such that the absorption spectrum is shifted toward L wavelengths. Affected individuals have difficulties distinguishing between red and green.",general,deuteranomaly,HPO
14117,Deuteranomoly,general,"HPO exact synonym for Deuteranomaly. HPO HP:0011520: A type of anomalous trichromacy associated with abnormal M photopigment, such that the absorption spectrum is shifted toward L wavelengths. Affected individuals have difficulties distinguishing between red and green.",general,deuteranomoly,HPO
14118,Deuteranopia,general,"HPO HP:0011521: Complete lack of the M photopigment, which is replaced with the L photopigment. Affected individuals tend to confuse red and green.",general,deuteranopia,HPO
14119,Developmental Arrest,general,"HPO exact synonym for Developmental Stagnation. HPO HP:0007281: A cessation of the development of a child in the areas of motor skills, speech and language, cognitive skills, and social and/or emotional skills.",general,developmental arrest,HPO
14120,Developmental Cataract,general,"HPO HP:0000519: A cataract that occurs congenitally as the result of a developmental defect, in contrast to the majority of cataracts that occur in adulthood as the result of degenerative changes of the lens.",general,developmental cataract,HPO
14121,Developmental Delay,pediatric,Failure to reach expected developmental milestones; clinical term: developmental delay.,general,developmental delay,Clinical_Curated
14122,Developmental Delay in Early Childhood,pediatric,"HPO exact synonym for Global Developmental Delay. HPO HP:0001263: A delay in the achievement of motor or mental milestones in the domains of development of a child, including motor skills, speech and language, cognitive skills, and social and emotional skills. This term should only be used to descri",general,developmental delay in early childhood,HPO
14123,"Developmental Delay, Global",pediatric,"HPO exact synonym for Global Developmental Delay. HPO HP:0001263: A delay in the achievement of motor or mental milestones in the domains of development of a child, including motor skills, speech and language, cognitive skills, and social and emotional skills. This term should only be used to descri",general,developmental delay global,HPO
14124,"Developmental Delay, Gross Motor",pediatric,"HPO exact synonym for Delayed Gross Motor Development. HPO HP:0002194: A type of motor delay characterized by a delay in acquiring the ability to control the large muscles of the body for walking, running, sitting, and crawling.",general,developmental delay gross motor,HPO
14125,Developmental Dysplasia of the Hip,general,HPO exact synonym for Hip Dysplasia. HPO HP:0001385: The presence of developmental dysplasia of the hip.,general,developmental dysplasia of the hip,HPO
14126,Developmental Glaucoma,neurological,HPO HP:0001087: Glaucoma which forms during the early years of a child's life is called developmental or congenital glaucoma.,nervous,developmental glaucoma,HPO
14127,Developmental Pulmonary Anomaly,general,HPO exact synonym for Abnormal Lung Development. HPO HP:4000059: A structural defect associated with abnormal development of the lung.,general,developmental pulmonary anomaly,HPO
14128,Developmental Regression,general,"HPO HP:0002376: Loss of developmental skills, as manifested by loss of developmental milestones.",general,developmental regression,HPO
14129,Developmental Retardation,general,"HPO exact synonym for Global Developmental Delay. HPO HP:0001263: A delay in the achievement of motor or mental milestones in the domains of development of a child, including motor skills, speech and language, cognitive skills, and social and emotional skills. This term should only be used to descri",general,developmental retardation,HPO
14130,Developmental Retinal Vascular Malformation,general,HPO HP:0007797: A group of development abnormalities of retinal blood vessels.,general,developmental retinal vascular malformation,HPO
14131,Developmental Stagnation,general,"HPO HP:0007281: A cessation of the development of a child in the areas of motor skills, speech and language, cognitive skills, and social and/or emotional skills.",general,developmental stagnation,HPO
14132,Developmental Stagnation At Onset of Seizures,neurological,"HPO HP:0006834: A cessation of the development of a child in the areas of motor skills, speech and language, cognitive skills, and social and/or emotional skills, following the onset of epilepsy.",nervous,developmental stagnation at onset of seizures,HPO
14133,Developmental Venous Anomaly,general,"HPO exact synonym for Cerebral Venous Angioma. HPO HP:0012481: A congenital malformation of veins which drain normal brain characterized by a caput medusae or an umbrellalike convergence of multiple venules on a single, or occasionally multiple, enlarged parenchymal or medullary vein, like the tr",general,developmental venous anomaly,HPO
14134,Deviated Fingers,general,"HPO exact synonym for Deviation of Finger. HPO HP:0004097: Deviated fingers is a term that should be used if one or more fingers of the hand are deviated from their normal position, either to the radial or ulnar side. A deviation of a finger can be caused by an abnormal form of one or more of",general,deviated fingers,HPO
14135,Deviated Index Finger,general,HPO exact synonym for Deviation of the 2nd Finger. HPO HP:0009468: Displacement of the 2nd finger from its normal position.,general,deviated index finger,HPO
